stage,size,variant,implementation_mode,kappa,seed,EbNo_dB,BER,FER,syndrome_violation_rate,avg_syndrome_weight,BP_BER,BP_FER,n_trials,n_bits_total
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.0,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.1,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20260826,2.0,0.4982083333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20260826,2.5,0.49954166666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20260826,3.0,0.49954166666666666,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20268848,2.0,0.50175,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20268848,2.5,0.498875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20268848,3.0,0.49966666666666665,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20276870,2.0,0.5028333333333334,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20276870,2.5,0.5026666666666667,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20276870,3.0,0.50225,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20284892,2.0,0.49716666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20284892,2.5,0.49775,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20284892,3.0,0.498125,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20292914,2.0,0.4985833333333333,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20292914,2.5,0.499875,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20292914,3.0,0.50025,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20300936,2.0,0.500625,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20300936,2.5,0.4997083333333333,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20300936,3.0,0.4972916666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20308958,2.0,0.49966666666666665,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20308958,2.5,0.50425,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20308958,3.0,0.5018333333333334,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20316980,2.0,0.497,1.0,0.0,0.0,0.014819791666666667,0.1716,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20316980,2.5,0.5001666666666666,1.0,0.0,0.0,0.004305208333333334,0.0544,250,48000
sweep,N192_M96,binary_state,binary_state_self_feedback,1.25,20316980,3.0,0.4979166666666667,1.0,0.0,0.0,0.0010979166666666667,0.0158,250,48000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20260826,2.0,0.3293055555555556,1.0,1.0,48.024,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20260826,2.5,0.3260138888888889,1.0,1.0,47.484,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20260826,3.0,0.318375,1.0,1.0,47.084,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20268848,2.0,0.3280972222222222,1.0,1.0,47.54,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20268848,2.5,0.32105555555555554,1.0,1.0,47.56,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20268848,3.0,0.3171111111111111,1.0,1.0,47.32,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20276870,2.0,0.32763888888888887,1.0,1.0,47.672,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20276870,2.5,0.32216666666666666,1.0,1.0,47.088,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20276870,3.0,0.3141527777777778,1.0,1.0,47.18,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20284892,2.0,0.3264444444444444,1.0,1.0,47.28,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20284892,2.5,0.32618055555555553,1.0,1.0,47.484,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20284892,3.0,0.31490277777777775,1.0,1.0,47.34,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20292914,2.0,0.3270138888888889,1.0,1.0,47.476,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20292914,2.5,0.32430555555555557,1.0,1.0,47.096,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20292914,3.0,0.3184444444444444,1.0,1.0,47.36,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20300936,2.0,0.32845833333333335,1.0,1.0,47.884,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20300936,2.5,0.32056944444444446,1.0,1.0,47.452,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20300936,3.0,0.31594444444444447,1.0,1.0,46.688,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20308958,2.0,0.3257083333333333,1.0,1.0,47.564,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20308958,2.5,0.3219722222222222,1.0,1.0,47.184,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20308958,3.0,0.31633333333333336,1.0,1.0,46.928,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20316980,2.0,0.32745833333333335,1.0,1.0,47.268,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20316980,2.5,0.32155555555555554,1.0,1.0,47.296,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.0,20316980,3.0,0.3175277777777778,1.0,1.0,47.048,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20260826,2.0,0.2842222222222222,1.0,1.0,35.896,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20260826,2.5,0.27266666666666667,0.996,0.996,35.536,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20260826,3.0,0.2606805555555556,1.0,1.0,35.004,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20268848,2.0,0.27979166666666666,1.0,1.0,36.076,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20268848,2.5,0.27225,1.0,1.0,35.336,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20268848,3.0,0.2634444444444444,0.992,0.992,34.928,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20276870,2.0,0.2862638888888889,1.0,1.0,35.98,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20276870,2.5,0.27090277777777777,1.0,1.0,35.204,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20276870,3.0,0.2617777777777778,0.992,0.992,34.896,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20284892,2.0,0.2868888888888889,1.0,1.0,35.776,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20284892,2.5,0.27670833333333333,1.0,1.0,35.316,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20284892,3.0,0.2634861111111111,1.0,1.0,35.188,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20292914,2.0,0.2774861111111111,1.0,1.0,35.324,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20292914,2.5,0.2706388888888889,1.0,1.0,35.416,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20292914,3.0,0.2647777777777778,1.0,1.0,35.232,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20300936,2.0,0.27734722222222224,1.0,1.0,35.604,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20300936,2.5,0.27355555555555555,1.0,1.0,35.176,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20300936,3.0,0.2650416666666667,0.996,0.996,35.084,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20308958,2.0,0.2816111111111111,1.0,1.0,35.904,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20308958,2.5,0.2730972222222222,1.0,1.0,35.268,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20308958,3.0,0.260375,0.992,0.992,34.516,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20316980,2.0,0.28119444444444447,1.0,1.0,35.64,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20316980,2.5,0.27166666666666667,1.0,1.0,35.44,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.25,20316980,3.0,0.26516666666666666,0.992,0.992,34.744,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20260826,2.0,0.1480972222222222,0.768,0.768,10.772,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20260826,2.5,0.09654166666666666,0.52,0.52,7.148,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20260826,3.0,0.042833333333333334,0.24,0.24,3.248,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20268848,2.0,0.14869444444444443,0.768,0.768,11.032,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20268848,2.5,0.08797222222222222,0.476,0.476,6.888,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20268848,3.0,0.04623611111111111,0.272,0.272,3.54,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20276870,2.0,0.15986111111111112,0.796,0.796,11.168,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20276870,2.5,0.09413888888888888,0.516,0.516,7.136,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20276870,3.0,0.044083333333333335,0.236,0.236,3.28,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20284892,2.0,0.160875,0.812,0.812,11.308,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20284892,2.5,0.09826388888888889,0.548,0.548,7.58,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20284892,3.0,0.040791666666666664,0.224,0.224,3.156,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20292914,2.0,0.14918055555555557,0.756,0.756,10.588,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20292914,2.5,0.09056944444444444,0.504,0.504,6.852,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20292914,3.0,0.05331944444444445,0.292,0.292,4.188,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20300936,2.0,0.14066666666666666,0.708,0.708,10.216,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20300936,2.5,0.09216666666666666,0.512,0.512,7.0,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20300936,3.0,0.04072222222222222,0.236,0.232,3.176,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20308958,2.0,0.15458333333333332,0.78,0.78,11.224,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20308958,2.5,0.09694444444444444,0.512,0.512,7.144,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20308958,3.0,0.03336111111111111,0.208,0.208,2.784,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20316980,2.0,0.15119444444444444,0.8,0.8,10.968,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20316980,2.5,0.09751388888888889,0.536,0.532,7.196,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.5,20316980,3.0,0.042930555555555555,0.24,0.236,3.228,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20260826,2.0,0.04701388888888889,0.324,0.32,1.972,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20260826,2.5,0.011597222222222222,0.096,0.096,0.508,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20260826,3.0,0.0008194444444444445,0.008,0.008,0.044,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20268848,2.0,0.03852777777777778,0.264,0.26,1.616,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20268848,2.5,0.011694444444444445,0.092,0.088,0.56,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20268848,3.0,0.0012222222222222222,0.008,0.008,0.032,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20276870,2.0,0.04697222222222222,0.32,0.312,1.848,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20276870,2.5,0.01725,0.108,0.104,0.632,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20276870,3.0,0.0009166666666666666,0.008,0.008,0.056,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20284892,2.0,0.04805555555555555,0.348,0.348,1.912,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20284892,2.5,0.012361111111111111,0.088,0.084,0.52,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20284892,3.0,0.0008888888888888889,0.008,0.008,0.024,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20292914,2.0,0.04719444444444444,0.32,0.316,1.824,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20292914,2.5,0.009097222222222222,0.064,0.064,0.404,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20292914,3.0,0.00047222222222222224,0.004,0.004,0.024,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20300936,2.0,0.04493055555555556,0.288,0.284,1.652,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20300936,2.5,0.00798611111111111,0.064,0.064,0.388,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20300936,3.0,0.004,0.02,0.016,0.088,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20308958,2.0,0.041916666666666665,0.288,0.284,1.712,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20308958,2.5,0.012375,0.084,0.084,0.476,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20308958,3.0,0.0004861111111111111,0.004,0.004,0.012,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20316980,2.0,0.04690277777777778,0.32,0.316,1.94,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20316980,2.5,0.010777777777777778,0.084,0.076,0.448,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.75,20316980,3.0,0.0011805555555555556,0.012,0.012,0.052,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20260826,2.0,0.36494444444444446,0.804,0.096,0.464,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20260826,2.5,0.3537361111111111,0.728,0.02,0.092,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20260826,3.0,0.35168055555555555,0.712,0.004,0.012,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20268848,2.0,0.3857638888888889,0.812,0.052,0.188,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20268848,2.5,0.3307083333333333,0.696,0.044,0.132,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20268848,3.0,0.3302777777777778,0.664,0.008,0.032,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20276870,2.0,0.33593055555555557,0.768,0.12,0.5,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20276870,2.5,0.3553611111111111,0.736,0.028,0.112,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20276870,3.0,0.34794444444444445,0.7,0.004,0.016,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20284892,2.0,0.37748611111111113,0.832,0.092,0.308,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20284892,2.5,0.339375,0.708,0.036,0.156,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20284892,3.0,0.33684722222222224,0.68,0.008,0.02,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20292914,2.0,0.33113888888888887,0.768,0.128,0.488,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20292914,2.5,0.3440972222222222,0.724,0.044,0.196,0.0025611111111111112,0.035,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20292914,3.0,0.3308055555555556,0.66,0.0,0.0,0.0005909722222222222,0.0102,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20300936,2.0,0.33905555555555555,0.772,0.104,0.376,0.010990972222222221,0.1402,250,72000
sweep,N288_M144,binary_state,binary_state_self_feedback,0.9,20300936,2.5,0.35104166666666664,0.724,0.024,0.084,0.0025611111111111112,0.035,250,72000
