size,anchor,variant,implementation_mode,lambda_mem,boundary_extension,formula,score,ber_score,fer_score,syndrome_penalty,mean_BER,mean_FER,mean_syndrome_violation,evaluation_trials_per_ebno,evaluation_seeds,elapsed_seconds,source_parameter_file,kw,kr,alpha,alpha_mode,nrnd,psa_p,response_lambda,lambda_out,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles
N192_M96,lambda,normalized,lambda_pSA_normalized,1.1,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.6428014758858707,1.887386360566003,1.2770755765993376,1.0,0.3182595486111111,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,126.53594916593283,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,normalized,lambda_pSA_normalized,1.25,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.647762809272108,1.8923476939522406,1.2770755765993376,1.0,0.3219201388888889,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,124.99127241736278,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,normalized,lambda_pSA_normalized,1.4,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.649261443746612,1.8938463284267446,1.2770755765993376,1.0,0.32303038194444444,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,126.71403120923787,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,0.0,False,(1+lambda)*q_t + xi_t,2.587667123063537,1.832447634616451,1.2769307755687616,0.9996666666666667,0.28087239583333334,0.9996666666666667,0.9996666666666667,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,125.09775787498802,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,0.5,False,(1+lambda)*q_t + xi_t,2.5766668235103176,1.824168374857117,1.2770755765993376,0.9941666666666668,0.27562413194444446,1.0,0.9941666666666668,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,124.2319674580358,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,0.8,False,(1+lambda)*q_t + xi_t,2.51251132313558,1.9191251752673137,1.2769307393413318,0.676,0.3424444444444445,0.9996666666666667,0.676,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,122.65621441742405,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,0.9,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,118.00661545805633,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,0.95,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,116.37942612497136,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,1.0,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,119.99950204184279,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,1.1,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,119.60418950021267,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,1.25,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,120.58509920816869,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N192_M96,lambda,gain_only,gain_only_pSA,1.4,False,(1+lambda)*q_t + xi_t,2.339088391738362,2.0836732764184944,1.2770755765993376,0.0,0.49981423611111114,1.0,0.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,117.47528966609389,source_project/paper_results_trip/ldpc/N192_M96/lambda_pSA/memory_sweep_summary.csv,3.8476037044406635,3.928670043006602,0.8016757269480528,snr,0.0,0.46612896078723015,0.0,0.0,0.07744740706187082,0.7389920491353419,cosine,0.12421434807118831,0.5645127352120207,best_state,13837,5306,19200
N288_M144,lambda,pSA,pSA,0.0,False,q_t + xi_t,2.8879996117866034,2.1012940271065776,1.4335279234001286,1.0,0.3223640046296296,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,216.42789629194885,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA,0.0,False,q_t + lambda*q_(t-1) + xi_t,2.8879996117866034,2.1012940271065776,1.4335279234001286,1.0,0.3223640046296296,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,219.13040024973452,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA,0.5,False,q_t + lambda*q_(t-1) + xi_t,2.068519652478662,1.587735774002898,1.1064193923788215,0.519,0.1105318287037037,0.5191666666666667,0.519,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,208.30012012505904,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA,0.8,False,q_t + lambda*q_(t-1) + xi_t,0.3493795821533976,0.2758153290334182,0.20282126559989688,0.066,0.007964699074074074,0.0675,0.066,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,201.87735170777887,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA,0.9,False,q_t + lambda*q_(t-1) + xi_t,0.2570980211794145,0.19795209017410484,0.124896321693215,0.06833333333333334,0.007401620370370371,0.0695,0.06833333333333334,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,202.38678133301437,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA,0.95,False,q_t + lambda*q_(t-1) + xi_t,0.2690318676313102,0.20038386926341908,0.12865665850612226,0.08583333333333333,0.00864525462962963,0.08716666666666667,0.08583333333333333,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,201.4610186247155,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA_extended,1.0,True,q_t + lambda*q_(t-1) + xi_t,0.31362724684990834,0.22888013784745506,0.18456887834559954,0.09566666666666668,0.00932175925925926,0.09733333333333333,0.09566666666666668,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,202.61902983300388,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA_extended,1.1,True,q_t + lambda*q_(t-1) + xi_t,0.39216636044364367,0.2946467120380496,0.22093157536130362,0.10666666666666667,0.010392361111111113,0.10933333333333334,0.10666666666666667,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,203.22149670822546,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA_extended,1.25,True,q_t + lambda*q_(t-1) + xi_t,0.37580354140359307,0.28102993238051516,0.220951378448723,0.10116666666666667,0.009880787037037037,0.10216666666666667,0.10116666666666667,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,201.84042975027114,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,additive,lambda_pSA_extended,1.4,True,q_t + lambda*q_(t-1) + xi_t,0.47616057803679024,0.3671564776232918,0.27418716873415877,0.10833333333333334,0.01074537037037037,0.1095,0.10833333333333334,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,202.37828083289787,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,0.0,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.8879996117866034,2.1012940271065776,1.4335279234001286,1.0,0.3223640046296296,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,222.41255729226395,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,0.5,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.8998394974322976,2.113133912752272,1.4335279234001286,1.0,0.3312748842592592,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,221.2472400837578,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,0.8,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.9057638624914213,2.1190582778113956,1.4335279234001286,1.0,0.33581944444444445,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,222.82904404215515,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,0.9,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.909147621089125,2.1224420364090992,1.4335279234001286,1.0,0.33843807870370374,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,221.9898721659556,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,0.95,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.909539773001616,2.1228341883215904,1.4335279234001286,1.0,0.3387494212962963,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,220.2380677498877,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,1.0,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.9109313826499084,2.1242257979698826,1.4335279234001286,1.0,0.33983333333333327,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,219.42938175005838,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,1.1,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.913120427084514,2.1264148424044884,1.4335279234001286,1.0,0.34154166666666663,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,221.62781179090962,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,1.25,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.914931114330018,2.1282255296499923,1.4335279234001286,1.0,0.34297395833333333,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,222.16572495829314,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,normalized,lambda_pSA_normalized,1.4,False,(q_t + lambda*q_(t-1))/(1+lambda) + xi_t,2.916331865861707,2.129626281181681,1.4335279234001286,1.0,0.3440787037037037,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,220.705629541073,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,0.0,False,(1+lambda)*q_t + xi_t,2.8879996117866034,2.1012940271065776,1.4335279234001286,1.0,0.3223640046296296,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,217.395487499889,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,0.5,False,(1+lambda)*q_t + xi_t,2.8862559657730964,2.0995503810930707,1.4335279234001286,1.0,0.3210688657407408,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,215.14859070908278,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,0.8,False,(1+lambda)*q_t + xi_t,2.8874457910423783,2.1007402063623526,1.4335279234001286,1.0,0.3219606481481481,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,218.51799154095352,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,0.9,False,(1+lambda)*q_t + xi_t,2.8873787258508754,2.1006731411708497,1.4335279234001286,1.0,0.32189467592592585,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,218.8091848748736,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,0.95,False,(1+lambda)*q_t + xi_t,2.8875544269562234,2.1008488422761977,1.4335279234001286,1.0,0.32203877314814816,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,218.64928795862943,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,1.0,False,(1+lambda)*q_t + xi_t,2.8886721784663494,2.1019665937863237,1.4335279234001286,1.0,0.322859375,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,217.9687480418943,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,1.1,False,(1+lambda)*q_t + xi_t,2.8883181474583344,2.1016125627783087,1.4335279234001286,1.0,0.3226012731481482,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,216.59764279192314,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,1.25,False,(1+lambda)*q_t + xi_t,2.889357530455608,2.102651945775582,1.4335279234001286,1.0,0.32338831018518516,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,219.20358037529513,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
N288_M144,lambda,gain_only,gain_only_pSA,1.4,False,(1+lambda)*q_t + xi_t,2.8891684471034087,2.102462862423383,1.4335279234001286,1.0,0.3232309027777778,1.0,1.0,2000,20260826;20268848;20276870;20284892;20292914;20300936;20308958;20316980,219.01040179142728,source_project/paper_results_trip/ldpc/N288_M144/lambda_pSA/memory_sweep_summary.csv,0.1704565400035984,0.16929051772556775,1.7203595365825695,fixed,0.0,0.40757725802361194,0.0,0.0,0.2268291997922201,8.368513046598743,cosine,0.06910328208417126,0.3833464231826391,best_state,25389,196,25600
