size,variant,implementation_mode,lambda_mem,EbNo_dB,cycle_start,cycle_end,cycle_mid,I0_mean_n,I0_mean_mean,I0_mean_sd,I0_mean_sem,I0_mean_ci_low,I0_mean_ci_high,syndrome_weight_n,syndrome_weight_mean,syndrome_weight_sd,syndrome_weight_sem,syndrome_weight_ci_low,syndrome_weight_ci_high,syndrome_weight_fraction_n,syndrome_weight_fraction_mean,syndrome_weight_fraction_sd,syndrome_weight_fraction_sem,syndrome_weight_fraction_ci_low,syndrome_weight_fraction_ci_high,syndrome_violation_rate_n,syndrome_violation_rate_mean,syndrome_violation_rate_sd,syndrome_violation_rate_sem,syndrome_violation_rate_ci_low,syndrome_violation_rate_ci_high,state_BER_n,state_BER_mean,state_BER_sd,state_BER_sem,state_BER_ci_low,state_BER_ci_high,bit_flip_rate_n,bit_flip_rate_mean,bit_flip_rate_sd,bit_flip_rate_sem,bit_flip_rate_ci_low,bit_flip_rate_ci_high,backflip_rate_n,backflip_rate_mean,backflip_rate_sd,backflip_rate_sem,backflip_rate_ci_low,backflip_rate_ci_high,backflip_probability_n,backflip_probability_mean,backflip_probability_sd,backflip_probability_sem,backflip_probability_ci_low,backflip_probability_ci_high,repair_rate_n,repair_rate_mean,repair_rate_sd,repair_rate_sem,repair_rate_ci_low,repair_rate_ci_high,repair_probability_n,repair_probability_mean,repair_probability_sd,repair_probability_sem,repair_probability_ci_low,repair_probability_ci_high,q_lag1_product_n,q_lag1_product_mean,q_lag1_product_sd,q_lag1_product_sem,q_lag1_product_ci_low,q_lag1_product_ci_high,q_lag1_cosine_n,q_lag1_cosine_mean,q_lag1_cosine_sd,q_lag1_cosine_sem,q_lag1_cosine_ci_low,q_lag1_cosine_ci_high,q_sign_persistence_n,q_sign_persistence_mean,q_sign_persistence_sd,q_sign_persistence_sem,q_sign_persistence_ci_low,q_sign_persistence_ci_high,q_used_source_product_n,q_used_source_product_mean,q_used_source_product_sd,q_used_source_product_sem,q_used_source_product_ci_low,q_used_source_product_ci_high,q_mean_n,q_mean_mean,q_mean_sd,q_mean_sem,q_mean_ci_low,q_mean_ci_high,q_abs_mean_n,q_abs_mean_mean,q_abs_mean_sd,q_abs_mean_sem,q_abs_mean_ci_low,q_abs_mean_ci_high,memory_source_mean_delta_n,memory_source_mean_delta_mean,memory_source_mean_delta_sd,memory_source_mean_delta_sem,memory_source_mean_delta_ci_low,memory_source_mean_delta_ci_high,memory_source_second_moment_delta_n,memory_source_second_moment_delta_mean,memory_source_second_moment_delta_sd,memory_source_second_moment_delta_sem,memory_source_second_moment_delta_ci_low,memory_source_second_moment_delta_ci_high
N192_M96,pSA,pSA,0.0,3.0,11801,11900,11850.5,200,0.7080423722315362,2.672289846314313e-08,1.889594271624808e-09,0.7080423685279315,0.708042375935141,200,40.76785000000001,1.2639488561864398,0.08937468072824119,40.59267562577266,40.94302437422736,200,0.42466510416666653,0.013166133918610405,0.0009309862575859628,0.42284037110179806,0.426489837231535,200,1.0,0.0,0.0,1.0,1.0,200,0.3139013020833335,0.015098231193031969,0.0010676061660515163,0.31180879399787254,0.31599381016879446,200,0.18734453124999997,0.009991428200072679,0.0007065006634009892,0.18595978994973403,0.18872927255026592,200,0.13669107503996838,0.009690989867699569,0.0006852564651860488,0.13534797236820373,0.13803417771173304,200,0.09365208333333327,0.005000222352504056,0.0003535691132896169,0.09295908787128562,0.09434507879538093,200,0.29855249468145884,0.010928629472795869,0.0007727708009289123,0.29703786391163817,0.3000671254512795,200,0.09369244791666663,0.005007536364037652,0.0003540862920049252,0.09299843878433697,0.09438645704899629,200,0.45573801793140817,0.021702117738412637,0.0015345714618940436,0.45273025786609583,0.4587457779967205,200,0.6829195720937068,0.02176776178594487,0.001539213197009501,0.6799027142275682,0.6859364299598454,200,0.8680669270833334,0.007927820321445922,0.0005605815509322926,0.8669681872435061,0.8691656669231608,0,nan,nan,nan,nan,nan,200,0.0003756369333356981,0.03270826409277891,0.0023128235340844423,-0.004157497193469808,0.004908771060141205,200,0.6851179675140222,0.010769515219564863,0.0007615197241846044,0.6836253888546204,0.686610546173424,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,11901,12000,11950.5,200,0.7089146390855309,4.471596187448148e-08,3.1618959868724977e-09,0.7089146328882148,0.708914645282847,200,40.856800000000014,1.2195772230627722,0.08623713246083449,40.68777522037678,41.02582477962325,200,0.42559166666666637,0.012703929406919959,0.0008983034631348298,0.4238309918789221,0.42735234145441064,200,1.0,0.0,0.0,1.0,1.0,200,0.3144958333333333,0.014817558275206491,0.0010477595937025352,0.31244222452967635,0.31654944213699027,200,0.18807109375000003,0.009667271686524833,0.0006835793365114421,0.18673127825043762,0.18941090924956244,200,0.1373675910966175,0.009475528599050521,0.000670021052771569,0.13605434983318523,0.13868083236004977,200,0.09404739583333342,0.004844543806866097,0.0003425609777590309,0.09337597631692572,0.09471881534974112,200,0.29910477760217336,0.010250820141910104,0.0007248424435068282,0.29768408641289995,0.30052546879144676,200,0.09402369791666677,0.004837857589815914,0.00034208819081736397,0.09335320506266474,0.0946941907706688,200,0.4554474488731933,0.02079657150669998,0.0014705396737818492,0.45256519111258087,0.4583297066338057,200,0.6820210157976909,0.020840520522836258,0.001473647338515493,0.6791326670142006,0.6849093645811812,200,0.8677463541666675,0.00756484151998112,0.0005349150737380199,0.8666979206221409,0.868794787711194,0,nan,nan,nan,nan,nan,200,-0.0006546680242739518,0.034037188150121266,0.0024067926553473147,-0.005371981628754689,0.0040626455802067855,200,0.6855723023412706,0.010511718700285638,0.0007432907574897416,0.6841154524565908,0.6870291522259505,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12001,12100,12050.5,200,0.709772818115993,0.0,0.0,0.709772818115993,0.709772818115993,200,40.79925000000002,1.4127520231421593,0.09989665356988352,40.60345255900305,40.99504744099699,200,0.42499218750000006,0.014716166907735813,0.0010405901413533059,0.4229526308229476,0.42703174417705253,200,1.0,0.0,0.0,1.0,1.0,200,0.31286380208333325,0.016781211738269734,0.001186610861665782,0.31053804479446834,0.31518955937219817,200,0.18796822916666664,0.011219162592496388,0.0007933145948388643,0.18641333256078246,0.18952312577255082,200,0.1370359818157563,0.010826726424410602,0.0007655651672752319,0.13553547408789685,0.13853648954361575,200,0.09400598958333331,0.0056283233596207,0.0003979825614298448,0.09322594376293082,0.0947860354037358,200,0.3004493287020292,0.010601878376298604,0.0007496660093195766,0.2989799833237628,0.30191867408029555,200,0.09396223958333336,0.005603762431236881,0.0003962458415286013,0.0931855977339373,0.09473888143272942,200,0.456357218472347,0.025150546689638217,0.0017784122114792057,0.4528715305378478,0.4598429064068462,200,0.6825272487747367,0.024518126992955504,0.0017336933858711772,0.6791292097384292,0.6859252878110442,200,0.8678705729166672,0.008840748740076846,0.0006251353384874764,0.8666453076532318,0.8690958381801027,0,nan,nan,nan,nan,nan,200,-0.001801502958823779,0.033086790577702654,0.0023395893985192714,-0.006387098179921551,0.0027840922622739926,200,0.6862129982121021,0.012383235282010869,0.0008756269640938394,0.6844967693624782,0.6879292270617261,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12101,12200,12150.5,200,0.7106170151763438,4.391020287055089e-08,3.1049202213043536e-09,0.7106170090907001,0.7106170212619874,200,40.84514999999998,1.1826921752544668,0.08362896571787021,40.68123722719296,41.009062772807006,200,0.42547031250000017,0.012319710158886688,0.0008711350595601576,0.42376288778326227,0.4271777372167381,200,1.0,0.0,0.0,1.0,1.0,200,0.31445234374999986,0.014718735512954658,0.0010407717691701495,0.3124124310824264,0.31649225641757334,200,0.18808958333333334,0.009802275773239959,0.0006931255670318584,0.1867310572219509,0.18944810944471577,200,0.13733015562796383,0.009468179192819875,0.0006695013712732306,0.1360179329402683,0.13864237831565937,200,0.09402057291666663,0.004879461206853602,0.0003450300107902877,0.09334431409551766,0.0946968317378156,200,0.29922428890816677,0.011102033856575126,0.000785032342494691,0.29768562551687716,0.3007629522994564,200,0.09406901041666657,0.004941604889127629,0.00034942423270467436,0.09338413892056541,0.09475388191276773,200,0.4551483519830228,0.021473994217984006,0.0015184406930697203,0.45217220822460613,0.45812449574143943,200,0.6814159135770222,0.02143716369513387,0.0015158363818235225,0.6784448742686482,0.6843869528853963,200,0.8673768229166662,0.008124790579381213,0.0005745094514401034,0.8662507843918436,0.8685028614414888,0,nan,nan,nan,nan,nan,200,-0.00029381448882083075,0.03201198527383487,0.0022635891866372537,-0.004730449294629848,0.004142820316988186,200,0.6857592758852948,0.010701561663801984,0.0007567146821760375,0.6842761151082298,0.6872424366623598,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12201,12300,12250.5,200,0.7114473332352822,0.0,0.0,0.7114473332352822,0.7114473332352822,200,40.84400000000002,1.2838051950711156,0.09077873591573042,40.66607367760519,41.021926322394854,200,0.4254583333333333,0.013372970782000131,0.000945611832456186,0.4236049341417192,0.4273117325249475,200,1.0,0.0,0.0,1.0,1.0,200,0.31518333333333337,0.014946857380364218,0.0010569024211083734,0.31311180458796095,0.3172548620787058,200,0.18819166666666665,0.010103184690406834,0.0007144030406166782,0.18679143670705795,0.18959189662627535,200,0.1376018627614917,0.009818802403897616,0.0006942941762926779,0.13624104617595806,0.13896267934702533,200,0.09411119791666663,0.005105608829683718,0.00036102106255552695,0.0934035966340578,0.09481879919927545,200,0.2986326053449407,0.010967996082037076,0.0007755544405635901,0.29711251864143606,0.3001526920484453,200,0.09408046875000001,0.005012630279794405,0.0003544464862423645,0.09338575363696497,0.09477518386303505,200,0.4550878384073214,0.02147321339889476,0.0015183854808224317,0.45211180286490943,0.4580638739497334,200,0.6815473438291246,0.021510082155213463,0.0015209924955831187,0.6785661985377818,0.6845284891204675,200,0.8671731770833329,0.007987917463300723,0.0005648310605858386,0.8660661082045846,0.8682802459620811,0,nan,nan,nan,nan,nan,200,-0.0006233068215092302,0.033757802589985085,0.002387037112933525,-0.005301899562858939,0.004055285919840479,200,0.6855224552736954,0.010594567217027494,0.0007491490322896829,0.6840541231704076,0.6869907873769832,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12301,12400,12350.5,200,0.7122638724597433,0.0,0.0,0.7122638724597433,0.7122638724597433,200,40.75235,1.1953078186840094,0.08452102641967632,40.58668878821744,40.91801121178256,200,0.42450364583333333,0.012451123111284596,0.0008804273585377881,0.42277800821059924,0.4262292834560674,200,1.0,0.0,0.0,1.0,1.0,200,0.3127950520833334,0.015345307175374235,0.0010850770763097706,0.31066830101376625,0.3149218031529006,200,0.18713463541666672,0.009261254057741187,0.0006548695546520222,0.18585109108954875,0.1884181797437847,200,0.13633874905879304,0.009169247333387073,0.0006483636967814667,0.13506795621310136,0.1376095419044847,200,0.09357239583333332,0.004633156720705138,0.000327613653551063,0.09293027307237324,0.0942145185942934,200,0.29930957576876777,0.010614908549472047,0.0007505873817006743,0.29783842450063447,0.30078072703690106,200,0.09356223958333333,0.004641973974320666,0.0003282371275333611,0.09291889481336794,0.09420558435329872,200,0.4569034549348141,0.020059639078027672,0.001418430682022803,0.4541233307980494,0.4596835790715788,200,0.6833324633234017,0.020017364304811033,0.0014154414041413423,0.6805581981712847,0.6861067284755187,200,0.8681265624999998,0.007486179275539804,0.0005293528130912391,0.8670890309863409,0.8691640940136586,0,nan,nan,nan,nan,nan,200,0.00012940801947573338,0.03226424866707677,0.002281426902237901,-0.004342188708910553,0.00460100474786202,200,0.6864977871424351,0.010250808944944224,0.000724841651761778,0.685077097504982,0.6879184767798883,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12401,12500,12450.5,200,0.713066730294612,4.628541786366817e-08,3.2728732841452724e-09,0.7130667238797803,0.7130667367094436,200,40.88494999999999,1.2044457001976874,0.08516717221807642,40.71802234245256,41.05187765754742,200,0.4258848958333331,0.012546309377059086,0.0008871580439382847,0.42414606606721406,0.42762372559945216,200,1.0,0.0,0.0,1.0,1.0,200,0.3141575520833334,0.015200238702551891,0.0010748191862228651,0.3120509064783366,0.3162641976883302,200,0.18836718749999995,0.009764956181731656,0.000690486673409195,0.18701383362011792,0.18972054137988198,200,0.13750455476272913,0.00956293924749578,0.0006762019189979246,0.1361791990014932,0.13882991052396507,200,0.09418203125000005,0.004911552815809706,0.0003472992302214925,0.09350132475876592,0.09486273774123417,200,0.29995315323333777,0.011093033080634477,0.0007843958915243336,0.29841573728595006,0.3014905691807255,200,0.09418515625000001,0.0048646889120025315,0.0003439854518039998,0.09351094476446417,0.09485936773553585,200,0.45460887696187063,0.02099110821074887,0.0014842954960441143,0.4516996577896242,0.4575180961341171,200,0.6808016863398179,0.020715059478277086,0.0014647759029772392,0.6779307255699825,0.6836726471096533,200,0.8671101562500002,0.0076085824067051,0.0005380080214997838,0.8660556605278606,0.8681646519721398,0,nan,nan,nan,nan,nan,200,-1.1809679262119464e-05,0.03194835082933246,0.002259089551914784,-0.004439625201015096,0.004416005842490857,200,0.6855972053591799,0.010955991607720452,0.0007747055960442037,0.6840787823909332,0.6871156283274266,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12501,12600,12550.5,200,0.7138560015392273,0.0,0.0,0.7138560015392273,0.7138560015392273,200,40.90509999999999,1.3057399334746385,0.09232975614259882,40.724133677960495,41.086066322039485,200,0.42609479166666675,0.013601457640350608,0.0009617682931513492,0.4242097258120901,0.4279798575212434,200,1.0,0.0,0.0,1.0,1.0,200,0.31328437499999995,0.015531563558132254,0.0010982473914385178,0.31113181011278046,0.31543693988721944,200,0.18806588541666666,0.01038135855095579,0.0007340729029309789,0.18662710252692194,0.18950466830641138,200,0.13712565382534664,0.010163541798608858,0.0007186709326669243,0.13571705879731946,0.13853424885337381,200,0.09402552083333335,0.005216938530911441,0.00036889326122408644,0.09330249004133413,0.09474855162533256,200,0.3002567564305143,0.010551240007858172,0.0007460853359483314,0.29879442917205556,0.30171908368897304,200,0.09404036458333334,0.005178972512288673,0.0003662086583018051,0.0933225956130618,0.09475813355360488,200,0.45528216140733574,0.02339559458883442,0.0016543183583656116,0.45203969742493916,0.4585246253897323,200,0.6820611337316105,0.02286600986459639,0.0016168710633934597,0.6788920664473593,0.6852302010158616,200,0.8678744791666668,0.008071207487109044,0.0005707205546498439,0.8667558668795531,0.8689930914537806,0,nan,nan,nan,nan,nan,200,0.001089981002704368,0.03192963949696242,0.002257766460914395,-0.0033352412606878455,0.005515203266096582,200,0.6853311129788636,0.012018476917735076,0.0008498346528064468,0.683665437059363,0.6869967888983642,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12601,12700,12650.5,200,0.7146317784208795,0.0,0.0,0.7146317784208795,0.7146317784208795,200,40.88264999999996,1.1553334820635297,0.08169441396989884,40.72252894861896,41.04277105138097,200,0.4258609375000001,0.012034723771479442,0.0008509834788520055,0.42419300988145014,0.42752886511855004,200,1.0,0.0,0.0,1.0,1.0,200,0.3145882812500001,0.013986200351428703,0.000988973711152891,0.3126498927761404,0.3165266697238598,200,0.1881075520833334,0.009304770915863923,0.0006579466611994743,0.18681797662738245,0.18939712753928437,200,0.13735802699013638,0.008946271358209412,0.000632596914372486,0.13611813703796632,0.13859791694230644,200,0.0940361979166667,0.004670690353196645,0.0003302676821567938,0.09338887325963939,0.09468352257369402,200,0.29910981798624425,0.01053247149124229,0.0007447582014111411,0.2976500919114784,0.3005695440610101,200,0.09407135416666675,0.004650122327993811,0.0003288133031471399,0.09342688009249835,0.09471582824083515,200,0.45501577033782076,0.019347557417847074,0.0013680789049555755,0.4523343356841078,0.4576972049915337,200,0.6815758673277266,0.01972833707382247,0.0013950040926433839,0.6788416593061455,0.6843100753493077,200,0.8676145833333336,0.007297842637580112,0.0005160354017065216,0.8666031539459889,0.8686260127206784,0,nan,nan,nan,nan,nan,200,0.0004717462504429646,0.032556950809910994,0.0023021240692444925,-0.004040416925276241,0.00498390942616217,200,0.6855825846202679,0.009571684265967438,0.0006768202851842156,0.6842560168613068,0.686909152379229,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12701,12800,12750.5,200,0.7153941506654147,0.0,0.0,0.7153941506654147,0.7153941506654147,200,40.80889999999999,1.2830353418525666,0.090724299072595,40.6310803738177,40.98671962618227,200,0.42509270833333324,0.013364951477631793,0.0009450447820062609,0.42324042056060096,0.4269449961060655,200,1.0,0.0,0.0,1.0,1.0,200,0.31348645833333344,0.015181150236613459,0.0010734694278521136,0.3113824582547433,0.31559045841192357,200,0.18748359375000004,0.009966217968241459,0.0007047180308126751,0.18610234640960718,0.1888648410903929,200,0.1367254237382467,0.009575661546044516,0.0006771015213555337,0.13539830475638986,0.13805254272010353,200,0.09374348958333333,0.005023111828691226,0.0003551876436725925,0.09304732180173504,0.09443965736493161,200,0.299189600851244,0.011827618018032062,0.0008363388905834664,0.29755037662570044,0.3008288250767876,200,0.0937401041666667,0.004957076535246199,0.00035051824329333033,0.09305308840981177,0.09442711992352162,200,0.4561487163718682,0.021887446819784887,0.0015476762069129826,0.45311527100631876,0.45918216173741766,200,0.682547316892071,0.021553507462117864,0.0015240631284818395,0.6795601531602466,0.6855344806238954,200,0.8678372395833336,0.007654446976663113,0.0005412511363431354,0.8667763873561011,0.8688980918105661,0,nan,nan,nan,nan,nan,200,0.0005285082072144194,0.03263063711400241,0.002307334477774854,-0.003993867369224293,0.005050883783653133,200,0.6862135062669874,0.011117535185482159,0.0007861284519734476,0.6846726945011194,0.6877543180328554,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12801,12900,12850.5,200,0.7161432055650861,0.0,0.0,0.7161432055650861,0.7161432055650861,200,40.83979999999998,1.319404449175849,0.09329598331399443,40.656939872704555,41.02266012729541,200,0.4254145833333331,0.013743796345575987,0.000971833159520367,0.42350979034067315,0.42731937632599304,200,1.0,0.0,0.0,1.0,1.0,200,0.3134395833333333,0.01598621920412701,0.001130396400477282,0.31122400638839787,0.3156551602782688,200,0.18796927083333329,0.010104950449557764,0.0007145278986436346,0.18656879615199176,0.1893697455146748,200,0.13709887280210706,0.009768448261929243,0.0006907336007680111,0.13574503494460174,0.13845271065961237,200,0.09399791666666665,0.005083550861013547,0.0003594613286329391,0.0932933724625461,0.09470246087078721,200,0.3000193658926368,0.011721846582728386,0.0008288597206675601,0.29839480084012837,0.3016439309451452,200,0.09397135416666667,0.005037511606605249,0.00035620586173365113,0.09327319067766872,0.09466951765566463,200,0.45611571797940526,0.022238867756663415,0.0015725254196647565,0.45303356815686235,0.45919786780194816,200,0.6823123203243833,0.021956686260128942,0.001552572174692267,0.6792692788619864,0.6853553617867801,200,0.8675835937500003,0.007915628130214276,0.0005597194328225507,0.8664865436616681,0.8686806438383324,0,nan,nan,nan,nan,nan,200,0.001098222637544142,0.03251599209033021,0.002299227850408063,-0.003408263949255662,0.005604709224343946,200,0.6863613787485733,0.011074874437037334,0.0007831118815218646,0.6848264794607904,0.6878962780363561,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,12901,13000,12950.5,200,0.716879028043773,0.0,0.0,0.716879028043773,0.716879028043773,200,40.93150000000001,1.205580303981078,0.08524740082099595,40.764415094390856,41.09858490560916,200,0.4263697916666668,0.012558128166466245,0.0008879937585518067,0.4246293238999052,0.42811025943342834,200,1.0,0.0,0.0,1.0,1.0,200,0.3142010416666665,0.01471940829941202,0.0010408193423567787,0.31216103575564724,0.3162410475776858,200,0.18847473958333338,0.009463764674297895,0.0006691892176749739,0.18716312871669044,0.18978635044997633,200,0.13756465717839064,0.009230035879311625,0.0006526620960856387,0.1362854394700628,0.13884387488671848,200,0.09422499999999998,0.0047849554268179625,0.0003383474429978352,0.09356183901172421,0.09488816098827574,200,0.30010562666294754,0.01114487496236578,0.0007880616661365012,0.29856102579732,0.30165022752857507,200,0.09424973958333331,0.00469505805126627,0.00033199073861148767,0.0935990377356548,0.09490044143101183,200,0.45407382861736706,0.0199323592742903,0.0014094306407897242,0.4513113445614192,0.4568363126733149,200,0.6808134607309475,0.020215816166696505,0.0014294740698691734,0.678011691554004,0.683615229907891,200,0.867216927083333,0.007546941076822555,0.0005336493212636533,0.8661709744136562,0.8682628797530098,0,nan,nan,nan,nan,nan,200,-0.00010855735575974371,0.03251081996701667,0.0022988621260612496,-0.004614327122839793,0.004397212411320306,200,0.6849490498378015,0.009934858057751858,0.0007025005502762151,0.6835721487592601,0.6863259509163429,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,13001,13100,13050.5,200,0.7176017007196548,0.0,0.0,0.7176017007196548,0.7176017007196548,200,40.936749999999996,1.3405713690355732,0.09479271057095874,40.750956287280914,41.12254371271908,200,0.42642447916666654,0.013964285094123537,0.0009874240684476978,0.42448912799250904,0.42835983034082403,200,1.0,0.0,0.0,1.0,1.0,200,0.3151434895833334,0.014744506273779398,0.0010425940371437006,0.3131000052705317,0.31718697389613504,200,0.18879505208333341,0.010561759964520832,0.000746829209217727,0.18733126683326667,0.19025883733340015,200,0.138057615222809,0.010046224671713944,0.0007103753590692527,0.13666527951903326,0.13944995092658471,200,0.094434375,0.005276297146222813,0.00037309054916493794,0.09370311752363672,0.09516563247636328,200,0.2995728111137019,0.011702245713697618,0.0008274737299266795,0.2979509626030456,0.30119465962435815,200,0.09436067708333332,0.005297956745323805,0.0003746221141051473,0.09362641773968723,0.0950949364269794,200,0.45391168289270434,0.021774437696850824,0.0015396852551967208,0.45089389979251876,0.4569294659928899,200,0.6803315206792572,0.02211909543706316,0.001564056237725978,0.6772659704533143,0.6833970709052001,200,0.8673752604166662,0.0076941604305555515,0.0005440593015983037,0.8663089041855335,0.868441616647799,0,nan,nan,nan,nan,nan,200,-0.0007525695985238775,0.033038986151239826,0.0023362091151070113,-0.00533153946413362,0.003826400267085865,200,0.6851912537093121,0.010736212053949916,0.0007591648347604736,0.6837032906331816,0.6866792167854426,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,13101,13200,13150.5,200,0.7183113039654826,0.0,0.0,0.7183113039654826,0.7183113039654826,200,40.702799999999996,1.2883896535972177,0.09110290608691796,40.524238304069634,40.88136169593036,200,0.42398749999999985,0.013420725558313957,0.0009489886050727413,0.4221274823340573,0.4258475176659424,200,1.0,0.0,0.0,1.0,1.0,200,0.3128666666666668,0.01488056293160751,0.0010522146956812842,0.3108043258631315,0.3149290074702021,200,0.18679375000000017,0.010188213591228266,0.0007204154918534454,0.1853817356359674,0.18820576436403294,200,0.13607063224887825,0.009709000465482055,0.0006865300067685707,0.13472503343561185,0.13741623106214465,200,0.09337005208333342,0.005119422209312684,0.00036199781599620157,0.09266053636398086,0.09407956780268598,200,0.29867248781982814,0.01177444383393457,0.0008325789079675265,0.2970406331602118,0.3003043424794445,200,0.0934236979166667,0.005083197528002449,0.0003594363442161227,0.0927192026820031,0.09412819315133031,200,0.45748948015356483,0.02142679780276669,0.0015151034025449343,0.4545198774845768,0.4604590828225529,200,0.6842028483112834,0.021873418201279624,0.0015466842337854077,0.681171347213064,0.6872343494095028,200,0.8683549479166662,0.007778797835418884,0.000550044069890393,0.8672768615396811,0.8694330342936514,0,nan,nan,nan,nan,nan,200,0.0002150035968713806,0.0333011712303881,0.002354748399846179,-0.00440030326682713,0.004830310460569891,200,0.6866034761284823,0.010147395983137348,0.0007175292511061551,0.6851971187963142,0.6880098334606504,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,13201,13300,13250.5,200,0.7190079159665383,0.0,0.0,0.7190079159665383,0.7190079159665383,200,40.881299999999975,1.2210709978997414,0.08634275829251316,40.712068193746646,41.050531806253304,200,0.42584687499999996,0.012719489561443474,0.0008994037322128186,0.42408404368486285,0.42760970631513706,200,1.0,0.0,0.0,1.0,1.0,200,0.3143468750000002,0.01501075581594767,0.0010614207228192003,0.3122664903832746,0.3164272596167258,200,0.18808697916666664,0.009503880016925105,0.0006720258007551061,0.18676980859718664,0.18940414973614664,200,0.13733295754978067,0.009245803864647543,0.0006537770610213065,0.13605155451017892,0.13861436058938242,200,0.09404505208333327,0.004748484499368063,0.00033576855898623655,0.09338694570772026,0.0947031584589463,200,0.29932813514863726,0.011075046168761109,0.0007831240247885072,0.29779321206005177,0.30086305823722276,200,0.09404192708333328,0.0047713081225357985,0.0003373824328575518,0.09338065751493248,0.09470319665173409,200,0.45474785532148876,0.0205559714326711,0.0014535266793918684,0.4518989430298807,0.4575967676130968,200,0.6810856951970586,0.020356028204545545,0.0014393885581458776,0.6782644936230927,0.6839068967710246,200,0.8673664062500005,0.00719228641915664,0.0005085714499221571,0.8663696062081531,0.8683632062918479,0,nan,nan,nan,nan,nan,200,0.00027841370974789265,0.03275734148121475,0.0023162938295010335,-0.004261522196074133,0.0048183496155699175,200,0.6857296127183587,0.01045888921244912,0.0007395551485801601,0.6842800846271416,0.6871791408095759,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
N192_M96,pSA,pSA,0.0,3.0,13301,13400,13350.5,200,0.7196916127763587,2.9273468580367256e-08,2.069946814202902e-09,0.719691608719263,0.7196916168334545,200,40.82439999999999,1.2569167988358618,0.08887743918441254,40.65020021919854,40.99859978080144,200,0.4252541666666664,0.013092883321216893,0.0009258066581716711,0.4234395856166499,0.42706874771668285,200,1.0,0.0,0.0,1.0,1.0,200,0.31351458333333304,0.015097830647035891,0.0010675778431725159,0.3114221307607149,0.3156070359059512,200,0.18769374999999994,0.010222324926363551,0.0007228275274923942,0.18627700804611486,0.18911049195388502,200,0.13689100769072518,0.009866018551192594,0.000697632862086056,0.13552364728103652,0.13825836810041384,200,0.09384479166666672,0.005112918308212918,0.00036153792073902045,0.09313617734201823,0.0945534059913152,200,0.2994434152635349,0.011027187449381743,0.0007797399022873018,0.2979151250550518,0.300971705472018,200,0.09384895833333333,0.00512404312385892,0.00036232456399729426,0.09313880218789863,0.09455911447876802,200,0.456331337913545,0.02168022540656019,0.0015330234402631583,0.45332661197062923,0.4593360638564608,200,0.6825376340652082,0.02135736467313425,0.001510193738864724,0.6795776543370333,0.685497613793383,200,0.8676927083333333,0.007696557310527168,0.0005442287866064656,0.8666260199115847,0.868759396755082,0,nan,nan,nan,nan,nan,200,-0.0012027091731115851,0.0334600223812266,0.002365980872441898,-0.005840031683097706,0.003434613336874535,200,0.6865420422011023,0.011338482879996043,0.0008017518132812777,0.6849706086470709,0.6881134757551336,200,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.0,0.0
