size,variant,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta
N192_M96,pSA,pSA,0.0,20308958,2.5,15,19200,0.2552083333333333,1,21,0.3020833333333333,48,41.19421875,0.0,0.19140733506944443,0.14180055042029135,0.29438548565144435,0.4459691468465997,0.6726033574471981,0.8632758993485944,nan,40.96104166666667,0.4266775173611111,0.0,0.32294162326388887,0.18923068576388888,0.139751084956762,0.29297205757832345,0.4517535824622988,0.6776723962852411,0.8643250868055555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20308958,2.5,16,19200,0.2708333333333333,1,20,0.2864583333333333,27,40.81036458333333,0.0,0.18763264973958332,0.13696731193630002,0.297761466436632,0.45558256788411206,0.68288723375389,0.8686870988754065,nan,40.83,0.4253125,0.0,0.3135720486111111,0.18713216145833333,0.1362885466907586,0.2984122370883978,0.4586384158781014,0.6847979985488579,0.8691384548611111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20308958,2.5,17,19200,0.2708333333333333,1,18,0.3177083333333333,43,41.5328125,0.0,0.19460313585069444,0.14486651886814172,0.2963312066762109,0.43907993210297647,0.6653664521256138,0.8592107926093805,nan,41.428125,0.43154296875,0.0,0.325830078125,0.1935622829861111,0.14355657990458962,0.29702881272395465,0.441738068735128,0.6673501834082469,0.8594976128472223,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20308958,2.5,18,19200,0.328125,1,21,0.3489583333333333,43,41.8675,0.0,0.19849799262152779,0.14851018936058885,0.2991972354217315,0.4300400927959699,0.6553109410768637,0.8536703411540872,nan,41.733125,0.4347200520833333,0.0,0.3288530815972222,0.19707248263888888,0.14681997565206706,0.29963341439351693,0.43372788874595836,0.6586334959829768,0.8543858506944444,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20308958,2.5,19,19200,0.22395833333333334,1,21,0.359375,45,41.72328125,0.0,0.1968454318576389,0.14797286715477076,0.29391784612592997,0.4326792161246764,0.6580946466760657,0.8541985492859966,nan,41.50770833333333,0.43237196180555554,0.0,0.3316959635416667,0.1948947482638889,0.145816962053267,0.2937805053584748,0.4376283610481874,0.6623640944999037,0.8550672743055555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,0,19200,0.3177083333333333,1,19,0.3541666666666667,42,41.57427083333334,0.0,0.19518717447916667,0.14570661352838968,0.2955420291283669,0.43683693085404335,0.6626273023718162,0.8580196372704455,nan,41.57375,0.4330598958333333,0.0,0.32928385416666667,0.19460286458333334,0.14507210410687651,0.29549274053765495,0.4383390294406838,0.6634142163577356,0.8577582465277778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,1,19200,0.34375,1,20,0.3229166666666667,42,41.28994791666667,0.0,0.1929074435763889,0.14237080324004464,0.2990520820805583,0.44300512912993617,0.6692806684535536,0.8608004935396549,nan,41.229375,0.42947265625,0.0,0.31966471354166665,0.19220160590277777,0.141261355516995,0.3006225559417771,0.44566957461082096,0.6713978574359998,0.8612706163194445,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,2,19200,0.2708333333333333,1,20,0.3697916666666667,37,41.396822916666665,0.0,0.19333360460069443,0.14220541180771107,0.30185947858025014,0.4411158586060797,0.6675385379864843,0.8603018055485472,nan,41.104375,0.42817057291666666,0.0,0.31656575520833335,0.19072157118055555,0.13954034813643493,0.3012250970068419,0.4465664093832893,0.6729504795559609,0.8617664930555555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,3,19200,0.23958333333333334,1,18,0.4322916666666667,43,40.950208333333336,0.0,0.1893899197048611,0.137529859381667,0.30402359061983725,0.4516286901408129,0.6784677781422784,0.8656616808038584,nan,40.771458333333335,0.42470269097222224,0.0,0.30986219618055555,0.187783203125,0.1360630634313223,0.30299220429919244,0.4556861284068352,0.6824507642541637,0.8666351996527778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,4,19200,0.3385416666666667,1,23,0.3072916666666667,31,41.878489583333334,0.0,0.19880777994791668,0.15260845808108908,0.28511508704663857,0.42858804916555565,0.6531547398400152,0.851841170865952,nan,41.84041666666667,0.4358376736111111,0.0,0.3484331597222222,0.19826280381944444,0.15212862160447257,0.2845229976863745,0.4302404684911692,0.6542503170849735,0.8517198350694445,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,5,19200,0.2604166666666667,1,20,0.40625,54,42.135677083333334,0.0,0.2014599609375,0.15669777764086343,0.28201860544948737,0.4227223359240718,0.6464341560674461,0.8472933613452673,nan,42.325625,0.44089192708333336,0.0,0.3568283420138889,0.20231987847222221,0.15728642453095978,0.28349353954878714,0.4213005660223804,0.6445428218964061,0.8464919704861111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,6,19200,0.296875,1,23,0.3333333333333333,56,41.50020833333333,0.0,0.1946820746527778,0.1460751642421494,0.2917576583417753,0.43858720351227415,0.6648329180922534,0.8587400028214561,nan,41.604791666666664,0.43338324652777777,0.0,0.3327180989583333,0.19503472222222223,0.14613657170640645,0.2930984441089091,0.4375077597569237,0.663879495356518,0.8582400173611111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,7,19200,0.265625,1,21,0.3333333333333333,54,41.29208333333333,0.0,0.19203287760416668,0.1415066880753312,0.29865714054294856,0.44404254464245557,0.6711291018077254,0.8628983097059314,nan,41.247708333333335,0.4296636284722222,0.0,0.3213118489583333,0.1910177951388889,0.14073034291679923,0.29724125587191375,0.4461979987163569,0.6725143227399412,0.8627300347222222,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,8,19200,0.22395833333333334,1,21,0.3020833333333333,38,41.194583333333334,0.0,0.19185112847222222,0.14202685963359205,0.29550703759287916,0.44495937165089744,0.6717504616373147,0.8618295150386893,nan,41.29083333333333,0.4301128472222222,0.0,0.3228580729166667,0.19214409722222223,0.14188104310817265,0.2975647135530446,0.44534481007521415,0.6711058706620062,0.8617426215277778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,9,19200,0.28125,1,22,0.3177083333333333,55,41.60234375,0.0,0.19627034505208332,0.1451458881684535,0.3029788623877797,0.43601451144552855,0.6609345272819653,0.8555970909489468,nan,41.42270833333333,0.4314865451388889,0.0,0.32107096354166664,0.19447374131944445,0.1432146909811568,0.30285897739177453,0.44066815728631725,0.665173709190521,0.8563910590277778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,10,19200,0.1875,1,18,0.3541666666666667,42,41.20723958333333,0.0,0.1917361111111111,0.13993440426312895,0.3044246385013407,0.4463874328005516,0.6727671313140149,0.8624285040315547,nan,41.10375,0.4281640625,0.0,0.3153884548611111,0.1909743923611111,0.13948331880497664,0.30275245140202994,0.44936643920163105,0.6745888069857997,0.8619769965277778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,11,19200,0.3020833333333333,1,24,0.3802083333333333,41,42.0584375,0.0,0.2007619900173611,0.1550339431210242,0.2847432274069281,0.4237432171151547,0.6479774948132302,0.8483344460809354,nan,41.985625,0.4373502604166667,0.0,0.3526703559027778,0.1998611111111111,0.15437931306142083,0.2833473328595032,0.426660981594783,0.6505296604506922,0.8485709635416666,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,12,19200,0.2916666666666667,1,22,0.2552083333333333,33,41.79484375,0.0,0.19837972005208335,0.14954102775101144,0.29457326248699023,0.42978882615082653,0.6548867950088715,0.8520337709338824,nan,41.692083333333336,0.43429253472222223,0.0,0.3356293402777778,0.1979730902777778,0.14898377834543045,0.29493877128780727,0.43110877343464304,0.655686637783582,0.8516297743055555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,13,19200,0.2916666666666667,1,18,0.3333333333333333,34,41.72989583333333,0.0,0.19659559461805556,0.1493054897420155,0.2877166517137617,0.43348435814214176,0.6596409319851851,0.8565467442823879,nan,41.71375,0.43451822916666666,0.0,0.3395464409722222,0.19574978298611112,0.1481917160502143,0.2882538850665806,0.4352835610622899,0.6619484900623308,0.8576768663194444,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,14,19200,0.24479166666666666,1,21,0.3385416666666667,45,41.110625,0.0,0.19118353949652778,0.1410950308900144,0.2963916463623358,0.44809012559227923,0.674876648204315,0.8632737915344334,nan,41.10145833333333,0.4281401909722222,0.0,0.319541015625,0.1902853732638889,0.13982076509703242,0.2977486502088356,0.45075658466309365,0.6770695012523463,0.8642133246527778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,15,19200,0.265625,1,23,0.3177083333333333,41,41.92572916666666,0.0,0.19927815755208333,0.1505635922328107,0.2945790519175049,0.42815381039319284,0.6530415826820011,0.8515780846490482,nan,41.8625,0.43606770833333336,0.0,0.33816840277777777,0.19843315972222222,0.14991097514189874,0.29339532436196086,0.42959620443240143,0.654694713828096,0.8520062934027778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,16,19200,0.24479166666666666,1,17,0.3177083333333333,37,41.10666666666667,0.0,0.19109510633680554,0.14094581740490664,0.29663121567782014,0.4463799114746283,0.6734207851706194,0.8623953042251068,nan,41.07875,0.42790364583333335,0.0,0.31991319444444444,0.1903461371527778,0.13993965821211526,0.2974999745622157,0.44976813669890064,0.6758044549795428,0.8628569878472222,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,17,19200,0.2864583333333333,1,19,0.3697916666666667,49,41.016614583333336,0.0,0.19001491970486112,0.13940490406814743,0.2982950093680804,0.44971902190437296,0.6762853775579937,0.8641231790972094,nan,41.19416666666667,0.42910590277777777,0.0,0.3191276041666667,0.19060004340277778,0.13997268530249354,0.29862053254176313,0.44990258794443916,0.6751208479522844,0.8635926649305555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,18,19200,0.24479166666666666,1,21,0.3541666666666667,42,41.417239583333334,0.0,0.1946609157986111,0.14648073170960735,0.29006162425132154,0.4388041514674391,0.6644880732550362,0.8572881155450752,nan,41.321041666666666,0.4304275173611111,0.0,0.3337185329861111,0.19297200520833332,0.14482598018460496,0.28910812533329866,0.44224591260441337,0.667758502080896,0.8578287760416666,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20316980,2.5,19,19200,0.3541666666666667,1,22,0.328125,47,41.6815625,0.0,0.19636528862847222,0.14759646029825402,0.29324758634043274,0.4346253422379393,0.6600260407245979,0.8558537343672257,nan,41.645833333333336,0.4338107638888889,0.0,0.33252821180555553,0.19570421006944444,0.1466074293712296,0.2942596925406351,0.43641674605985636,0.6614692242960926,0.8561273871527778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,0,19200,0.21875,1,20,0.34375,34,41.71864583333333,0.0,0.19658528645833334,0.14640493086079143,0.299090907590187,0.4341812783594301,0.6600114662500105,0.8563111837457555,nan,41.76354166666667,0.4350368923611111,0.0,0.32704969618055557,0.1962326388888889,0.14580481426122907,0.2999990046482925,0.4343173293639192,0.6598730477404241,0.8563628472222222,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,1,19200,0.21875,1,24,0.328125,45,41.40953125,0.0,0.19332383897569444,0.14294815321192048,0.29851275143497624,0.44250545363267557,0.6688967256005967,0.8608120081757515,nan,41.377291666666665,0.4310134548611111,0.0,0.32267469618055555,0.19273763020833334,0.14228019979943163,0.2986542199385286,0.4445601636259581,0.6707764558166077,0.8607975260416667,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,2,19200,0.3125,1,22,0.359375,37,41.19828125,0.0,0.19117811414930555,0.14065970387094612,0.2983121641343767,0.44793645991606185,0.6749703428328304,0.8650973630044728,nan,41.26979166666667,0.42989366319444444,0.0,0.32031575520833333,0.19115885416666667,0.14062557371396278,0.29838854467664183,0.4489336440196838,0.6752877704253117,0.8647189670138888,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,3,19200,0.3385416666666667,1,17,0.3072916666666667,39,41.4653125,0.0,0.19446912977430555,0.14510156518514591,0.2947370238601298,0.4392685853655812,0.6655172362189833,0.8585809095242397,nan,41.447916666666664,0.4317491319444444,0.0,0.3294683159722222,0.1942751736111111,0.144863064684217,0.2948353993492379,0.439759245233296,0.6661190211803673,0.8589876302083334,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,4,19200,0.3020833333333333,1,22,0.3385416666666667,39,41.18234375,0.0,0.19151068793402778,0.14039146714267645,0.3011587096025648,0.4467680571277546,0.6731053433968174,0.8630337594718678,nan,41.05916666666667,0.4276996527777778,0.0,0.31387152777777777,0.19004557291666666,0.1384958187315765,0.3027387504494289,0.45149275540883516,0.6772651341704982,0.8646788194444445,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,5,19200,0.2552083333333333,1,23,0.3854166666666667,52,41.26255208333333,0.0,0.19308213975694444,0.14364730086625604,0.2943859872600928,0.4422878115446003,0.6684846311859511,0.8593232298816055,nan,41.31520833333333,0.4303667534722222,0.0,0.3265071614583333,0.19283094618055555,0.1431602588062433,0.29529019222077474,0.4437559526864672,0.6697984858853477,0.8593315972222222,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,6,19200,0.296875,1,21,0.3489583333333333,43,41.552760416666665,0.0,0.1942141384548611,0.14521665826921656,0.29310378707119733,0.4390504066307175,0.6658136386097954,0.8599586815536061,nan,41.462291666666665,0.4318988715277778,0.0,0.328701171875,0.19266276041666666,0.14349423511174977,0.29307356878071966,0.4414913374244168,0.6689157332907048,0.8607335069444444,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,7,19200,0.2916666666666667,1,22,0.3541666666666667,50,41.67671875,0.0,0.1968039279513889,0.1466420117326546,0.2991141919753692,0.43357322062655373,0.6589109695906398,0.8545069753473431,nan,41.611875,0.43345703125,0.0,0.32765299479166665,0.19611979166666665,0.14584829505016647,0.2992783884118253,0.43545814607133193,0.6610243798183071,0.8548556857638889,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,8,19200,0.23958333333333334,1,24,0.3385416666666667,45,41.66671875,0.0,0.19643147786458334,0.14721055940069497,0.2950877656236502,0.4342690506973888,0.6600096816692443,0.8557832833111189,nan,41.701875,0.43439453125,0.0,0.33255750868055556,0.19626302083333333,0.14702846115954799,0.2950786508788473,0.43602225523408067,0.6605066442142133,0.8554481336805555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,9,19200,0.2552083333333333,1,19,0.375,44,41.10817708333333,0.0,0.19093098958333332,0.14181900541113024,0.2920608813202626,0.44758055688100185,0.6741817344976411,0.8636117621429457,nan,41.18541666666667,0.42901475694444446,0.0,0.3250325520833333,0.1908344184027778,0.1413719876346532,0.29355442863867476,0.4482718508987136,0.6748195453303197,0.8636935763888889,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,10,19200,0.2604166666666667,1,22,0.3385416666666667,43,41.31848958333333,0.0,0.19251057942708333,0.14256996645724546,0.296290358673253,0.443283674254341,0.6709315586339332,0.8624540358640986,nan,40.79625,0.4249609375,0.0,0.32003472222222223,0.18881293402777777,0.1388412818475149,0.29498681096622387,0.45360218899600807,0.6802281205520764,0.8647341579861111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,11,19200,0.2760416666666667,1,23,0.359375,37,41.330416666666665,0.0,0.1932028537326389,0.1441310170113748,0.2929256538508043,0.4414114725175012,0.6677865492571774,0.8591413648700121,nan,41.373333333333335,0.4309722222222222,0.0,0.32928602430555554,0.19286241319444444,0.14377511599464193,0.29284801033387375,0.4430925719772803,0.6692237181530412,0.8595052083333333,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,12,19200,0.2552083333333333,1,21,0.3385416666666667,43,41.76026041666667,0.0,0.19719916449652777,0.14937742794061318,0.29004171494045966,0.43333330343723653,0.6590113989948402,0.8554942729556541,nan,41.44875,0.4317578125,0.0,0.3367751736111111,0.19458875868055556,0.1466995185110654,0.28889941392720325,0.43803138899238653,0.6641739626108325,0.8571213107638889,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,13,19200,0.25,1,16,0.3020833333333333,48,40.936822916666664,0.0,0.18901529947916668,0.1367240068618282,0.3060565306647716,0.4523873799857902,0.6797668924770431,0.866883757245961,nan,40.867916666666666,0.42570746527777775,0.0,0.30590494791666667,0.1879275173611111,0.13537478348413884,0.3071678892183709,0.45567775248227793,0.6823928406404572,0.8672319878472222,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,14,19200,0.2604166666666667,1,22,0.328125,43,41.53916666666667,0.0,0.19539794921875,0.1469588604637782,0.29145428548077384,0.437537607663393,0.6633595103036921,0.8573602026894496,nan,41.51625,0.4324609375,0.0,0.3322309027777778,0.19458658854166666,0.14570073397148933,0.29284638824747455,0.4413317907666092,0.6660237845942272,0.8582855902777777,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,15,19200,0.28125,1,20,0.3125,40,41.07046875,0.0,0.19049858940972222,0.13894881058241512,0.30284236790108765,0.44915785162523064,0.6757579733889616,0.8644084396079487,nan,40.9025,0.42606770833333335,0.0,0.3118532986111111,0.18909939236111112,0.13740216081891632,0.3031809767707275,0.4541111693372065,0.6796706708157276,0.8650792100694444,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,16,19200,0.2708333333333333,1,20,0.3125,44,41.35911458333333,0.0,0.19272569444444446,0.1421505833332333,0.2991433775327959,0.4437080129224313,0.6701095490530057,0.8615890895575432,nan,41.18895833333333,0.42905164930555556,0.0,0.32060872395833334,0.19118815104166667,0.14070720137990514,0.2981622499746167,0.44751604671580986,0.673613347201038,0.8619900173611111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,17,19200,0.296875,1,25,0.3489583333333333,45,41.935625,0.0,0.19902099609375,0.15261879293422884,0.28595827009616726,0.42767779464601774,0.6531876509053512,0.8519900511009659,nan,42.01,0.4376041666666667,0.0,0.34727430555555555,0.19941514756944445,0.15275974592683345,0.2871100890198443,0.42671132995998196,0.6518523813554237,0.8511143663194445,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,18,19200,0.28125,1,24,0.359375,45,41.44583333333333,0.0,0.1943020290798611,0.14446202742272307,0.296637045589513,0.4390172391146536,0.6654376608376485,0.8585903938210531,nan,41.515625,0.4324544270833333,0.0,0.32596028645833336,0.1944357638888889,0.14423511874578437,0.29824666526852617,0.43983034850382097,0.6653407564347077,0.8581195746527778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20325002,2.5,19,19200,0.2760416666666667,1,23,0.3229166666666667,42,41.30557291666667,0.0,0.1926123046875,0.14442427070437994,0.2890461602088725,0.4428536271192971,0.6693942498912981,0.8605372618300912,nan,41.47270833333334,0.4320073784722222,0.0,0.33379665798611113,0.19362738715277777,0.14531518237285043,0.29004544302069313,0.440993301141659,0.6671523741059695,0.8596234809027777,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,0,19200,0.2708333333333333,1,20,0.390625,41,41.465625,0.0,0.19510606553819446,0.1435727743373308,0.30433207894601,0.43830433530855334,0.6635630790036002,0.8560994276000465,nan,41.685833333333335,0.43422743055555557,0.0,0.32131727430555557,0.1962912326388889,0.14461078993144377,0.30544899502917655,0.43712924576854534,0.6618529939746883,0.8559982638888889,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,1,19200,0.3125,1,20,0.34375,38,41.64723958333333,0.0,0.19665635850694443,0.14654297952855228,0.29884703059882683,0.4339962339749683,0.6593592841552753,0.854809256687485,nan,41.72895833333333,0.43467664930555555,0.0,0.32968858506944443,0.19743598090277778,0.1472644096440932,0.2994365715113179,0.4323250966803143,0.6574338438108115,0.8539149305555556,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,2,19200,0.234375,1,21,0.2916666666666667,36,41.62052083333333,0.0,0.1960546875,0.14634235241231,0.29690188056096417,0.43647455794075896,0.6619082790884143,0.8563211842321584,nan,41.51541666666667,0.43245225694444445,0.0,0.32825303819444446,0.1944487847222222,0.14473021083033424,0.296191376551943,0.4396436758224347,0.6654573184246776,0.8576833767361111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,3,19200,0.2604166666666667,1,20,0.2864583333333333,37,41.334270833333335,0.0,0.19262451171875,0.14330085534736403,0.29370425178691517,0.4433903479060895,0.6702652361953787,0.8626855888858413,nan,41.173541666666665,0.4288910590277778,0.0,0.3264529079861111,0.1913226996527778,0.14201872639868027,0.293041559201255,0.4454884484839114,0.6729047813207095,0.8629416232638889,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,4,19200,0.25,1,20,0.3333333333333333,34,41.38421875,0.0,0.19453287760416665,0.14414175739840746,0.29908027013884775,0.4401093641576562,0.6652998864175237,0.8575581308597825,nan,41.3625,0.430859375,0.0,0.32389973958333335,0.19384331597222224,0.14335740651580806,0.29922948073701844,0.441338318850003,0.6662028076666753,0.8578591579861111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,5,19200,0.2916666666666667,1,20,0.34375,42,41.66026041666667,0.0,0.19641981336805556,0.14705692391121114,0.2956528839911645,0.43429083411129193,0.6603710328435785,0.8560296167521517,nan,41.64270833333333,0.43377821180555554,0.0,0.3304134114583333,0.19641493055555556,0.1466722411549562,0.2972220306532284,0.4355907261380249,0.6606216594193448,0.8560384114583334,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,6,19200,0.2760416666666667,1,21,0.296875,31,41.046875,0.0,0.19045057508680555,0.14024916723835582,0.29660699756586567,0.4494176253371597,0.6763510770720111,0.8655484207724827,nan,41.00479166666667,0.4271332465277778,0.0,0.3191373697916667,0.18968207465277778,0.13929598204894467,0.2971786642005195,0.45272597981443613,0.6787644328188994,0.8656195746527777,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,7,19200,0.2916666666666667,1,22,0.28125,48,41.56234375,0.0,0.1949755859375,0.14605328667548614,0.2931631774930971,0.4386100399275584,0.6643140363586614,0.8583361683679588,nan,41.52166666666667,0.4325173611111111,0.0,0.3306792534722222,0.19476671006944443,0.14548372715113686,0.2945090640636535,0.4407934556244061,0.6658448793973563,0.8585720486111111,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,8,19200,0.25,1,20,0.3541666666666667,38,41.03338541666667,0.0,0.19027398003472223,0.14030887508766904,0.2954901793936187,0.44875954639990967,0.6756413310957119,0.8641743402258363,nan,40.91,0.42614583333333333,0.0,0.31921006944444447,0.1886892361111111,0.1385776446024131,0.29556069206975083,0.45338250367684996,0.6796694692415504,0.8652864583333333,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,9,19200,0.328125,1,19,0.3229166666666667,42,41.15145833333333,0.0,0.1908154296875,0.14224519379330763,0.2897356775938819,0.44718962873809304,0.6742153322079925,0.8639184839698235,nan,41.116458333333334,0.42829644097222225,0.0,0.3282931857638889,0.1894552951388889,0.1410357265738705,0.28853330336454713,0.44951501863212423,0.6765692852606331,0.8646647135416666,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,10,19200,0.3125,1,22,0.3020833333333333,36,41.715833333333336,0.0,0.19759114583333334,0.1487642973856209,0.294109334625323,0.43167616211075577,0.6560559249532887,0.8521476751684546,nan,41.70875,0.4344661458333333,0.0,0.33477647569444446,0.197490234375,0.14843728336380851,0.2949603445984708,0.43371617960182246,0.6575695549249899,0.8525520833333333,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,11,19200,0.234375,1,23,0.3072916666666667,41,41.59354166666667,0.0,0.19591932508680557,0.14583463746804953,0.29838527771190804,0.43586484351553845,0.6612593264885254,0.8554623512974593,nan,41.653333333333336,0.4338888888888889,0.0,0.3262478298611111,0.19560221354166665,0.1451628748166078,0.29977083977742525,0.43742249545135364,0.6623972599535535,0.8555360243055555,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,12,19200,0.24479166666666666,1,21,0.265625,43,41.52005208333333,0.0,0.19527750651041667,0.14623854702070171,0.29378167720873294,0.4363722003972803,0.6621587516629389,0.8566699538394132,nan,41.476875,0.43205078125,0.0,0.3318912760416667,0.1947536892361111,0.1457436683676618,0.2934072616237634,0.43843678933209074,0.6639804424334232,0.8571549479166667,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,13,19200,0.22395833333333334,1,19,0.3385416666666667,41,41.300104166666664,0.0,0.19242865668402778,0.1411678450356257,0.30212456421434225,0.4437385028339485,0.6701233327047328,0.8616987336002865,nan,41.41875,0.4314453125,0.0,0.31796006944444444,0.19304036458333335,0.14152375194883707,0.3035526585216026,0.44463208193156184,0.6699045744297475,0.8617578125,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,14,19200,0.265625,1,21,0.3072916666666667,37,40.50015625,0.0,0.18504150390625,0.13212312989632252,0.308644444162928,0.462645130874534,0.6895589382949148,0.8708114604443215,nan,40.40208333333333,0.42085503472222224,0.0,0.2967447916666667,0.1839377170138889,0.13077650623880419,0.3099250765141016,0.4660790920708473,0.6921926450767258,0.8712565104166666,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,15,19200,0.23958333333333334,1,20,0.296875,49,41.87515625,0.0,0.19813937717013888,0.14931609233468995,0.29439256103085437,0.43003419782811264,0.6555923016430493,0.85370820315764,nan,41.693958333333335,0.4343120659722222,0.0,0.3348470052083333,0.19670355902777778,0.14785879865643714,0.29372689183190054,0.4336690754744009,0.6591832648755724,0.8542252604166667,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,16,19200,0.2604166666666667,1,22,0.359375,27,41.428645833333334,0.0,0.19439154730902777,0.14444339179565535,0.2971352989712949,0.4399621650405692,0.6656840870461939,0.8579444089956115,nan,41.34125,0.43063802083333336,0.0,0.32414496527777775,0.19337890625,0.14306699888902447,0.2982853737898528,0.44324860196842475,0.6678784142063268,0.8582421875,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,17,19200,0.2552083333333333,1,21,0.3645833333333333,40,41.366770833333334,0.0,0.194013671875,0.14361826458050694,0.29889023173245205,0.4407278088301507,0.6665831551254042,0.8588830862305178,nan,41.424166666666665,0.4315017361111111,0.0,0.3236306423611111,0.19402018229166668,0.14343054510569556,0.29975222378316396,0.44255166729576134,0.6679034802563844,0.8590668402777778,nan,0.0,0.0
N192_M96,pSA,pSA,0.0,20333024,2.5,18,19200,0.234375,1,21,0.3541666666666667,40,41.209375,0.0,0.19187554253472222,0.1405838432971396,0.3020731734397393,0.44573909991122834,0.6718645579029877,0.8617277995551325,nan,41.15125,0.42865885416666666,0.0,0.31664930555555554,0.19083550347222222,0.1396264644328211,0.30134254404901417,0.44867612165321485,0.6740792246037337,0.8621918402777777,nan,0.0,0.0
