size,EbNo_dB,control,reference,metric,contrast_definition,mean_difference,seed_batch_sd,seed_batch_sem,ci95_low,ci95_high,n_seed_batches,n_paired_trajectories
N96_M48,2.5,normalized,additive,late_repair_rate,control_minus_additive,0.08663335413393929,0.02571614555496361,0.008132159259409978,0.06823840988915392,0.10502829837872465,10,38
N96_M48,2.5,normalized,additive,late_state_BER,control_minus_additive,0.14531105957031248,0.023338522130221515,0.007380288715374482,0.12861684649613542,0.16200527264448955,10,200
N96_M48,2.5,normalized,additive,late_syndrome_weight_fraction,control_minus_additive,0.2268237467447917,0.03449551848856781,0.010908440749232327,0.20214885377002817,0.2514986397195552,10,200
N96_M48,2.5,normalized,additive,late_syndrome_zero_fraction,control_minus_additive,-0.6477882812500001,0.09505352278091,0.03005856316103778,-0.7157807511202675,-0.5797958113797327,10,200
N96_M48,2.5,pSA,additive,decoded_BER,control_minus_additive,0.02203125,0.008072636643888988,0.0025527918517626786,0.01625683483131282,0.02780566516868718,10,200
N96_M48,2.5,pSA,additive,decoded_FER,control_minus_additive,0.18,0.08232726023485647,0.026034165586355514,0.12111071744366382,0.23888928255633618,10,200
N96_M48,2.5,pSA,additive,late_backflip_rate,control_minus_additive,0.005299600867273896,0.001951327151223122,0.0006170638257992883,0.003903802493315906,0.0066953992412318855,10,200
N96_M48,2.5,pSA,additive,late_bit_flip_rate,control_minus_additive,0.008339884440104167,0.0029921041726722265,0.0009461864182137973,0.006199610762104558,0.010480158118103777,10,200
N96_M48,2.5,pSA,additive,late_q_lag1_cosine,control_minus_additive,-0.010663911298935642,0.003961688156391483,0.0012527957953510438,-0.013497735388019703,-0.00783008720985158,10,200
N96_M48,2.5,pSA,additive,late_q_lag1_product,control_minus_additive,-0.04096102109977258,0.014717814057984347,0.004654181460207602,-0.051488779562762176,-0.030433262636782983,10,200
N96_M48,2.5,pSA,additive,late_q_sign_persistence,control_minus_additive,-0.006669612630208333,0.0024458006674622423,0.000773430081194076,-0.008419111473869333,-0.004920113786547333,10,200
N96_M48,2.5,pSA,additive,late_repair_rate,control_minus_additive,0.033799330940696835,0.03333806719201412,0.01054242251144986,0.009952371219797251,0.05764629066159642,10,28
N96_M48,2.5,pSA,additive,late_state_BER,control_minus_additive,0.044083113606770835,0.014988767687671545,0.004739864521217738,0.03336154005977631,0.05480468715376536,10,200
N96_M48,2.5,pSA,additive,late_syndrome_weight_fraction,control_minus_additive,0.046775830078125,0.016811485787969534,0.005316258594153426,0.03475045313814995,0.05880120701810004,10,200
N96_M48,2.5,pSA,additive,late_syndrome_zero_fraction,control_minus_additive,-0.1720609375,0.06410744123586508,0.020272552927073327,-0.21791745222103986,-0.12620442277896016,10,200
N96_M48,2.5,shuffled,additive,decoded_BER,control_minus_additive,0.08,0.007386943666252981,0.0023359566932714105,0.07471606595982007,0.08528393404017993,10,200
N96_M48,2.5,shuffled,additive,decoded_FER,control_minus_additive,0.79,0.07378647873726221,0.02333333333333334,0.73722,0.8427800000000001,10,200
N96_M48,2.5,shuffled,additive,late_backflip_rate,control_minus_additive,0.08848020537240844,0.0005077734129400618,0.0001605720520167811,0.08811699139074648,0.0888434193540704,10,200
N96_M48,2.5,shuffled,additive,late_bit_flip_rate,control_minus_additive,0.11171104329427084,0.000784115995122444,0.00024795924943564024,0.11115015947204743,0.11227192711649425,10,200
N96_M48,2.5,shuffled,additive,late_q_lag1_cosine,control_minus_additive,-0.15494516157419705,0.001639836259767556,0.0005185617570597013,-0.1561181482686661,-0.153772174879728,10,200
N96_M48,2.5,shuffled,additive,late_q_lag1_product,control_minus_additive,-0.40966197940324645,0.005923984969635322,0.0018733285328651032,-0.4138994485445873,-0.40542451026190557,10,200
N96_M48,2.5,shuffled,additive,late_q_sign_persistence,control_minus_additive,-0.066787109375,0.0012034717144029222,0.00038057117171009006,-0.06764796136540822,-0.06592625738459178,10,200
N96_M48,2.5,shuffled,additive,late_repair_rate,control_minus_additive,0.13714213095238909,0.009434855402721725,0.0029835632466945847,0.13039331088836592,0.14389095101641225,10,42
N96_M48,2.5,shuffled,additive,late_state_BER,control_minus_additive,0.3491216471354167,0.009628695377729637,0.0030448608289560964,0.342234171940318,0.3560091223305154,10,200
N96_M48,2.5,shuffled,additive,late_syndrome_weight_fraction,control_minus_additive,0.43159931640625004,0.008598135659756359,0.002718969231594464,0.42544900800438334,0.43774962480811674,10,200
N96_M48,2.5,shuffled,additive,late_syndrome_zero_fraction,control_minus_additive,-0.9290539062499998,0.04796077205446251,0.01516652780322547,-0.9633605921408959,-0.8947472203591038,10,200
N96_M48,3.0,gain_only,additive,decoded_BER,control_minus_additive,0.009479166666666667,0.008878982109592808,0.0028077806770200045,0.003127966775247417,0.015830366558085916,10,200
N96_M48,3.0,gain_only,additive,decoded_FER,control_minus_additive,0.11500000000000002,0.047434164902525694,0.015000000000000001,0.08107000000000002,0.14893,10,200
N96_M48,3.0,gain_only,additive,late_backflip_rate,control_minus_additive,0.0012941268324644652,0.0008395848494925548,0.0002655000413366137,0.0006935657389610451,0.0018946879259678854,10,200
N96_M48,3.0,gain_only,additive,late_bit_flip_rate,control_minus_additive,0.0021770670572916666,0.0013790221388162993,0.00043608509024564007,0.0011906425831560287,0.0031634915314273046,10,200
N96_M48,3.0,gain_only,additive,late_q_lag1_cosine,control_minus_additive,-0.0028163025814109373,0.0018268110602539193,0.000577688380518948,-0.004123033698144798,-0.001509571464677077,10,200
N96_M48,3.0,gain_only,additive,late_q_lag1_product,control_minus_additive,-0.012002072240854996,0.007796878224680928,0.002465589382896179,-0.01757923542496615,-0.00642490905674384,10,200
N96_M48,3.0,gain_only,additive,late_q_sign_persistence,control_minus_additive,-0.0017323486328125013,0.0011101770166450325,0.0003510687978568965,-0.0025264662535648013,-0.0009382310120602013,10,200
N96_M48,3.0,gain_only,additive,late_repair_rate,control_minus_additive,0.02124921758308762,0.018859418879740193,0.007128190318141272,0.0038065358745959267,0.03869189929157932,7,15
N96_M48,3.0,gain_only,additive,late_state_BER,control_minus_additive,0.013927709960937501,0.009121376575162576,0.0028844325373619775,0.007403123561424708,0.020452296360450296,10,200
N96_M48,3.0,gain_only,additive,late_syndrome_weight_fraction,control_minus_additive,0.014871728515624998,0.00969724112544686,0.003066536897626668,0.007935222053193476,0.02180823497805652,10,200
N96_M48,3.0,gain_only,additive,late_syndrome_zero_fraction,control_minus_additive,-0.052442968750000006,0.03578290780555782,0.01131554899693802,-0.07803874058107381,-0.026847196918926206,10,200
N96_M48,3.0,normalized,additive,decoded_BER,control_minus_additive,0.029114583333333333,0.007100885456545213,0.0022454971446647467,0.024035268792101674,0.03419389787456499,10,200
N96_M48,3.0,normalized,additive,decoded_FER,control_minus_additive,0.35000000000000003,0.14719601443879746,0.04654746681256314,0.2447096300699822,0.45529036993001787,10,200
N96_M48,3.0,normalized,additive,late_backflip_rate,control_minus_additive,0.011708375297013402,0.0033887027742574983,0.0010716019079985096,0.009284411781120773,0.01413233881290603,10,200
N96_M48,3.0,normalized,additive,late_bit_flip_rate,control_minus_additive,0.018491121419270833,0.005430953036807007,0.0017174181461718414,0.014606321572630128,0.02237592126591154,10,200
N96_M48,3.0,normalized,additive,late_q_lag1_cosine,control_minus_additive,-0.028961197021282515,0.008510580185923305,0.0026912817597016915,-0.03504887636172774,-0.02287351768083729,10,200
N96_M48,3.0,normalized,additive,late_q_lag1_product,control_minus_additive,-0.1015524823168273,0.030352198879500795,0.009598208045363307,-0.1232636289154391,-0.0798413357182155,10,200
N96_M48,3.0,normalized,additive,late_q_sign_persistence,control_minus_additive,-0.015344938151041668,0.004561086090624331,0.0014423420650486048,-0.018607515902181612,-0.012082360399901723,10,200
N96_M48,3.0,normalized,additive,late_repair_rate,control_minus_additive,0.08453490389182448,0.020526676026714638,0.007257275906854628,0.06737144637211329,0.10169836141153568,8,16
N96_M48,3.0,normalized,additive,late_state_BER,control_minus_additive,0.07695232747395835,0.022337955232080483,0.0070638816804249474,0.060973827112837116,0.09293082783507958,10,200
N96_M48,3.0,normalized,additive,late_syndrome_weight_fraction,control_minus_additive,0.11785299479166667,0.035586669986611495,0.011253493149844609,0.09239759328671816,0.14330839629661518,10,200
N96_M48,3.0,normalized,additive,late_syndrome_zero_fraction,control_minus_additive,-0.35810859375,0.11424177332520737,0.03612642076443231,-0.43982655751914584,-0.2763906299808541,10,200
N96_M48,3.0,pSA,additive,decoded_BER,control_minus_additive,0.007656250000000001,0.007467498054842337,0.002361430227617875,0.0023146948251283675,0.012997805174871634,10,200
N96_M48,3.0,pSA,additive,decoded_FER,control_minus_additive,0.09,0.06582805886043834,0.02081665999466133,0.042912715092076066,0.13708728490792393,10,200
N96_M48,3.0,pSA,additive,late_backflip_rate,control_minus_additive,0.0017074556760974398,0.0013681210121439975,0.0004326378513109915,0.0007288288564319769,0.0026860824957629027,10,200
N96_M48,3.0,pSA,additive,late_bit_flip_rate,control_minus_additive,0.0027368001302083334,0.002155266049709292,0.0006815549680715046,0.00119512279243059,0.004278477467986077,10,200
N96_M48,3.0,pSA,additive,late_q_lag1_cosine,control_minus_additive,-0.0033943289933855867,0.0027363100080546217,0.0008652972009766288,-0.005351631261994721,-0.0014370267247764525,10,200
N96_M48,3.0,pSA,additive,late_q_lag1_product,control_minus_additive,-0.013790030714507453,0.011191740543192165,0.0035391391098137303,-0.02179556338090611,-0.0057844980481087955,10,200
N96_M48,3.0,pSA,additive,late_q_sign_persistence,control_minus_additive,-0.0021500976562499993,0.0017197671490884795,0.0005438381236253961,-0.0033802594918906454,-0.0009199358206093535,10,200
N96_M48,3.0,pSA,additive,late_repair_rate,control_minus_additive,0.04454488817483845,0.035746660882667085,0.015986392740455248,0.00016666192733467977,0.08892311442234221,5,9
N96_M48,3.0,pSA,additive,late_state_BER,control_minus_additive,0.014777734374999999,0.01170767307926276,0.003702291303110736,0.006403151447363514,0.023152317302636484,10,200
N96_M48,3.0,pSA,additive,late_syndrome_weight_fraction,control_minus_additive,0.016006998697916667,0.013234927595405283,0.004185251586889613,0.006539959608372361,0.025474037787460973,10,200
N96_M48,3.0,pSA,additive,late_syndrome_zero_fraction,control_minus_additive,-0.06067734375,0.052213861835313055,0.01651147288329288,-0.0980262954120085,-0.023328392087991506,10,200
N96_M48,3.0,shuffled,additive,decoded_BER,control_minus_additive,0.07338541666666668,0.006635715550859121,0.002098397504571371,0.06863884151132624,0.07813199182200711,10,200
N96_M48,3.0,shuffled,additive,decoded_FER,control_minus_additive,0.8799999999999999,0.06749485577105527,0.021343747458109488,0.8317204432497562,0.9282795567502435,10,200
N96_M48,3.0,shuffled,additive,late_backflip_rate,control_minus_additive,0.08737341002931534,0.00043796704469489144,0.00013849734013286213,0.08706012904593481,0.08768669101269587,10,200
N96_M48,3.0,shuffled,additive,late_bit_flip_rate,control_minus_additive,0.11166178385416667,0.0003780854433229218,0.00011956111510549335,0.11139133661179804,0.1119322310965353,10,200
N96_M48,3.0,shuffled,additive,late_q_lag1_cosine,control_minus_additive,-0.15212698606019015,0.0010088977416862562,0.0003190414789928776,-0.15284865788567203,-0.15140531423470827,10,200
N96_M48,3.0,shuffled,additive,late_q_lag1_product,control_minus_additive,-0.411701571333035,0.002831271202387331,0.0008953265673187523,-0.41372680002830997,-0.40967634263776,10,200
N96_M48,3.0,shuffled,additive,late_q_sign_persistence,control_minus_additive,-0.06491192220052083,0.0007583140281984349,0.00023979995107642049,-0.0654543496898557,-0.06436949471118597,10,200
N96_M48,3.0,shuffled,additive,late_repair_rate,control_minus_additive,0.1458369964437836,0.009376419360528599,0.0031254731201761994,0.13862965542865727,0.1530443374589099,9,24
N96_M48,3.0,shuffled,additive,late_state_BER,control_minus_additive,0.35372488606770836,0.004998863143982034,0.0015807793246453454,0.3501491632353606,0.3573006089000561,10,200
N96_M48,3.0,shuffled,additive,late_syndrome_weight_fraction,control_minus_additive,0.43850227864583335,0.0045262347701545335,0.001431321109833704,0.43526463029538953,0.4417399269962772,10,200
N96_M48,3.0,shuffled,additive,late_syndrome_zero_fraction,control_minus_additive,-0.9728999999999999,0.02924399273545103,0.009247762492144316,-0.9938184387572303,-0.9519815612427694,10,200
