stage,alpha,kw,rho,formula_index,formula_sha256,is_satisfiable,baseline_mean_selected_unsat_rate,treatment_mean_selected_unsat_rate,difference_treatment_minus_baseline_selected_rate,difference_treatment_minus_baseline_final_rate,difference_treatment_minus_baseline_success,difference_treatment_minus_baseline_convergence_cycle,difference_treatment_minus_baseline_objective
A,1.2,8.0,0.06,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005833333333333333,0.0005166666666666667,-6.666666666666659e-05,-0.00021666666666666666,0.039999999999999925,161.87,-0.004012710000000003
A,1.2,8.0,0.06,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.005816666666666667,0.0,9.99999999999994e-05,,92.73000000000002,3.091000000000031e-05
A,1.2,8.0,0.06,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0006666666666666668,0.0007666666666666667,9.999999999999994e-05,0.0005499999999999999,-0.050000000000000044,-37.710000000000036,0.005087430000000004
A,1.2,8.0,0.06,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024833333333333335,0.00255,6.66666666666667e-05,0.00020000000000000052,,116.68000000000006,0.0001055600000000002
A,1.2,8.0,0.06,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.0047666666666666664,0.0048,3.333333333333313e-05,0.0004666666666666673,,83.42999999999995,6.114333333333277e-05
A,1.2,8.0,0.06,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0003499999999999996,,-6.259999999999991,-2.086666666666851e-06
A,1.2,8.0,0.06,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,13.199999999999989,4.400000000001625e-06
A,1.2,8.0,0.06,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.004033333333333333,0.00010000000000000026,0.0006499999999999995,,-118.8599999999999,6.03800000000005e-05
A,1.2,8.0,0.06,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0028166666666666665,8.333333333333326e-05,0.0003666666666666662,,-40.44,6.985333333333309e-05
A,1.2,8.0,0.06,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0017833333333333334,0.0018166666666666667,3.333333333333335e-05,0.0005833333333333333,,188.07000000000005,9.602333333333293e-05
A,1.2,8.0,0.06,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0016666666666666668,6.666666666666691e-05,0.0007499999999999998,-0.03,12.310000000000002,0.0030707700000000004
A,1.2,8.0,0.06,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033333333333333335,0.0,0.0007333333333333341,,67.14999999999998,2.238333333333311e-05
A,1.2,8.0,0.06,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0006833333333333335,,26.69999999999999,8.900000000000054e-06
A,1.2,8.0,0.06,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006666666666666668,0.0007666666666666667,9.999999999999994e-05,0.0007499999999999998,-0.040000000000000036,-42.22000000000003,0.00408592666666667
A,1.2,8.0,0.06,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,0.0,-1.6666666666666667e-05,-4.9999999999999996e-05,0.010000000000000009,21.94999999999999,-0.0010093499999999922
A,1.2,8.0,0.06,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.0012166666666666667,0.0,0.0004499999999999999,0.0,-5.050000000000011,-1.68333333333201e-06
A,1.2,8.0,0.06,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.0037333333333333337,0.00010000000000000026,0.0006666666666666678,,-14.159999999999968,9.528000000000054e-05
A,1.2,8.0,0.06,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.0016333333333333332,4.9999999999999914e-05,0.0007833333333333329,-0.030000000000000002,33.46999999999997,0.003061156666666668
A,1.2,8.0,0.06,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.0021,9.999999999999983e-05,0.00019999999999999966,,-98.81000000000006,6.706333333333318e-05
A,1.2,8.0,0.06,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0014,1.6666666666666783e-05,0.00041666666666666675,-0.010000000000000009,-4.389999999999986,0.0010152033333333341
A,1.2,8.0,0.06,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,12.840000000000003,4.279999999995399e-06
A,1.2,8.0,0.06,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00013333333333333334,8.333333333333334e-05,-4.9999999999999996e-05,-8.333333333333329e-05,0.029999999999999916,-43.54000000000008,-0.0030645133333333102
A,1.2,8.0,0.06,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.002533333333333333,0.0026833333333333336,0.0001500000000000004,0.0003833333333333336,,-31.089999999999918,0.00013963666666666702
A,1.2,8.0,0.06,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0035666666666666668,6.66666666666667e-05,0.0003500000000000005,,-72.77999999999997,4.2406666666667224e-05
A,1.2,8.0,0.08,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00019999999999999998,0.00021666666666666668,1.66666666666667e-05,-5.000000000000013e-05,-0.010000000000000009,107.84000000000003,0.001052613333333327
A,1.2,8.0,0.08,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.0042,0.004066666666666666,-0.0001333333333333334,0.0010499999999999989,,59.030000000000086,-0.00011365666666666649
A,1.2,8.0,0.08,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.004016666666666667,6.666666666666626e-05,0.0006166666666666681,,-32.26999999999998,5.5909999999999294e-05
A,1.2,8.0,0.08,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0028166666666666665,0.00295,0.0001333333333333334,0.0004499999999999999,,-45.82000000000005,0.00011806000000000013
A,1.2,8.0,0.08,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0035666666666666668,0.0035,-6.66666666666667e-05,0.0011999999999999997,,-83.5,-9.450000000000083e-05
A,1.2,8.0,0.08,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0009666666666666666,0.00019999999999999987,0.0015500000000000002,-0.12000000000000005,-43.990000000000066,0.012185336666666664
A,1.2,8.0,0.08,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005833333333333333,0.0006,1.6666666666666674e-05,0.0003333333333333335,-0.010000000000000009,123.38,0.0010577933333333345
A,1.2,8.0,0.08,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.0058,-1.6666666666667433e-05,0.0,,62.72000000000003,4.239999999999106e-06
A,1.2,8.0,0.08,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0006666666666666668,0.00075,8.333333333333326e-05,0.0007333333333333334,-0.07000000000000006,-50.58000000000004,0.007066473333333344
A,1.2,8.0,0.08,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024833333333333335,0.0026,0.0001166666666666664,0.0006166666666666673,,-25.230000000000018,0.00010825666666666647
A,1.2,8.0,0.08,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.0047666666666666664,0.004833333333333334,6.666666666666713e-05,0.0006999999999999992,,111.39999999999998,0.00010380000000000025
A,1.2,8.0,0.08,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0008166666666666669,,38.210000000000036,1.2736666666666487e-05
A,1.2,8.0,0.08,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,33.620000000000005,1.1206666666666032e-05
A,1.2,8.0,0.08,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.004083333333333334,0.00015000000000000083,0.0009166666666666663,,-64.26999999999998,0.00012857666666666722
A,1.2,8.0,0.08,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0029666666666666665,0.00023333333333333322,0.0008500000000000001,,-121.08999999999997,0.00019296999999999977
A,1.2,8.0,0.08,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0017833333333333334,0.0018166666666666667,3.333333333333335e-05,0.0009333333333333329,,147.10000000000002,8.236666666666627e-05
A,1.2,8.0,0.08,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0016666666666666668,6.666666666666691e-05,0.0008166666666666661,-0.03,49.410000000000025,0.003083136666666667
A,1.2,8.0,0.08,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033666666666666667,3.333333333333313e-05,0.0008333333333333318,,53.45999999999998,5.115333333333312e-05
A,1.2,8.0,0.08,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0008666666666666675,,24.349999999999994,8.116666666666602e-06
A,1.2,8.0,0.08,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006666666666666668,0.00075,8.333333333333326e-05,0.0006499999999999995,-0.010000000000000009,64.22000000000003,0.0011047399999999999
A,1.2,8.0,0.08,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,0.0,-1.6666666666666667e-05,-4.9999999999999996e-05,0.010000000000000009,20.860000000000014,-0.0010097133333333286
A,1.2,8.0,0.08,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.0011833333333333333,-3.333333333333335e-05,0.0004999999999999996,0.019999999999999962,21.410000000000025,-0.0020261966666666603
A,1.2,8.0,0.08,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.0037166666666666667,8.333333333333326e-05,0.001033333333333334,,23.520000000000095,9.117333333333397e-05
A,1.2,8.0,0.08,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.00165,6.66666666666667e-05,0.0009833333333333326,-0.04,36.90999999999997,0.004078970000000001
A,1.2,8.0,0.08,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.0020833333333333333,8.333333333333326e-05,0.0002999999999999999,,-24.31000000000006,7.522999999999991e-05
A,1.2,8.0,0.08,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0013666666666666666,-1.6666666666666566e-05,0.0004499999999999999,0.009999999999999981,44.02000000000004,-0.001001993333333331
A,1.2,8.0,0.08,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,23.950000000000003,7.983333333336229e-06
A,1.2,8.0,0.08,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00013333333333333334,4.9999999999999996e-05,-8.333333333333334e-05,-0.00016666666666666663,0.04999999999999993,-12.720000000000027,-0.005087573333333317
A,1.2,8.0,0.08,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.002533333333333333,0.0025833333333333333,5.000000000000013e-05,0.000700000000000001,,44.430000000000064,6.481000000000021e-05
A,1.2,8.0,0.08,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0036000000000000003,0.00010000000000000026,0.000599999999999999,,-67.88999999999999,7.737000000000022e-05
A,1.2,8.0,0.12,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00019999999999999998,0.00025,5.000000000000002e-05,0.00019999999999999998,-0.030000000000000027,126.85000000000002,0.0030922833333333344
A,1.2,8.0,0.12,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.0042,0.004183333333333333,-1.6666666666666566e-05,0.001266666666666666,,41.379999999999995,-2.873333333332749e-06
A,1.2,8.0,0.12,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.0041,0.00014999999999999996,0.001033333333333334,,-104.87,0.0001150433333333336
A,1.2,8.0,0.12,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.0028166666666666665,0.0029666666666666665,0.00014999999999999996,0.0010499999999999997,,-58.210000000000036,0.0001305966666666665
A,1.2,8.0,0.12,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0035666666666666668,0.003483333333333333,-8.33333333333337e-05,0.0014166666666666668,,29.620000000000005,-7.346000000000089e-05
A,1.2,8.0,0.12,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0009333333333333334,0.00016666666666666674,0.0014999999999999996,-0.10000000000000003,-30.870000000000005,0.010156376666666668
A,1.2,8.0,0.12,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0005833333333333333,0.0006833333333333333,0.00010000000000000005,0.0009499999999999999,-0.06000000000000005,62.09000000000003,0.006120696666666668
A,1.2,8.0,0.12,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.005783333333333334,-3.333333333333313e-05,0.000516666666666667,,114.52999999999997,4.843333333333193e-06
A,1.2,8.0,0.12,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.0006666666666666668,0.0007166666666666667,4.9999999999999914e-05,0.0007500000000000004,-0.040000000000000036,167.69999999999993,0.004105900000000003
A,1.2,8.0,0.12,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0024833333333333335,0.002666666666666667,0.00018333333333333353,0.001216666666666668,,-8.870000000000005,0.00018037666666666707
A,1.2,8.0,0.12,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.0047666666666666664,0.004866666666666667,0.00010000000000000026,0.0011333333333333334,,1.9499999999999318,0.00010064999999999987
A,1.2,8.0,0.12,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0011000000000000003,,110.5,3.683333333333316e-05
A,1.2,8.0,0.12,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,112.55000000000001,3.751666666666764e-05
A,1.2,8.0,0.12,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.00415,0.0002166666666666671,0.001550000000000001,,-206.75,0.0001477500000000003
A,1.2,8.0,0.12,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0027333333333333333,0.0,0.0009166666666666663,,-71.53999999999996,-2.384666666666686e-05
A,1.2,8.0,0.12,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0017833333333333334,0.0019333333333333331,0.00014999999999999974,0.0017166666666666658,,75.60000000000002,0.0001751999999999995
A,1.2,8.0,0.12,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0016333333333333332,3.333333333333335e-05,0.0012500000000000002,-0.02,47.59000000000003,0.002049196666666667
A,1.2,8.0,0.12,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033499999999999997,1.6666666666666132e-05,0.0011666666666666665,,85.79999999999995,4.526666666666672e-05
A,1.2,8.0,0.12,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,0.0017666666666666673,,53.06,1.768666666666658e-05
A,1.2,8.0,0.12,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006666666666666668,0.0007333333333333333,6.666666666666659e-05,0.0008833333333333328,-0.040000000000000036,156.26,0.004118753333333336
A,1.2,8.0,0.12,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,1.6666666666666667e-05,0.0,1.6666666666666674e-05,0.0,141.59000000000003,4.7196666666665665e-05
A,1.2,8.0,0.12,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.0012333333333333332,1.6666666666666566e-05,0.0007666666666666664,-0.010000000000000009,27.78000000000003,0.0010259266666666662
A,1.2,8.0,0.12,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.00365,1.6666666666666566e-05,0.001400000000000002,,126.25,5.8749999999999775e-05
A,1.2,8.0,0.12,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.0016666666666666668,8.333333333333348e-05,0.001366666666666667,-0.05,-0.7300000000000182,0.005499756666666668
A,1.2,8.0,0.12,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.0020666666666666667,6.66666666666667e-05,0.0005000000000000004,,-32.960000000000036,5.5680000000000226e-05
A,1.2,8.0,0.12,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0014,1.6666666666666783e-05,0.0010833333333333337,-0.010000000000000009,42.48000000000002,0.0010308266666666684
A,1.2,8.0,0.12,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,31.049999999999997,1.034999999999231e-05
A,1.2,8.0,0.12,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00013333333333333334,0.00011666666666666668,-1.666666666666666e-05,0.00011666666666666672,0.010000000000000009,6.659999999999968,-0.0010144466666666546
A,1.2,8.0,0.12,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.002533333333333333,0.0027166666666666663,0.0001833333333333331,0.0013833333333333328,,90.50999999999999,0.00021350333333333303
A,1.2,8.0,0.12,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0035833333333333333,8.333333333333326e-05,0.001,,-143.64,3.545333333333355e-05
A,1.2,12.0,0.02,0,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,0.00023333333333333336,0.0001666666666666667,-6.666666666666667e-05,-0.0003833333333333332,0.050000000000000044,37.09000000000003,-0.005054303333333343
A,1.2,12.0,0.02,1,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,0.004216666666666666,0.004166666666666667,-4.99999999999997e-05,0.00020000000000000052,,27.970000000000027,-4.067666666666622e-05
A,1.2,12.0,0.02,2,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,0.00395,0.00395,0.0,3.333333333333313e-05,,15.240000000000009,5.0800000000001885e-06
A,1.2,12.0,0.02,3,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,0.002833333333333333,0.0029833333333333335,0.0001500000000000004,0.00019999999999999966,,-63.99000000000001,0.00012867
A,1.2,12.0,0.02,4,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,0.0036000000000000003,0.003466666666666667,-0.0001333333333333334,0.0002666666666666668,,-19.519999999999982,-0.00013983999999999958
A,1.2,12.0,0.02,5,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,0.0007666666666666667,0.0008666666666666667,0.00010000000000000005,0.0004000000000000002,-0.06000000000000005,18.879999999999995,0.006106293333333339
A,1.2,12.0,0.02,6,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,0.0006,0.0005666666666666667,-3.333333333333324e-05,-0.0001333333333333334,0.020000000000000018,6.939999999999941,-0.0020310200000000084
A,1.2,12.0,0.02,7,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,0.005816666666666667,0.0059,8.333333333333283e-05,0.00013333333333333253,,-18.99000000000001,7.700333333333313e-05
A,1.2,12.0,0.02,8,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,0.00065,0.0006166666666666666,-3.333333333333335e-05,3.333333333333335e-05,0.010000000000000009,142.01999999999998,-0.0009859933333333376
A,1.2,12.0,0.02,9,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,0.0025,0.0025,0.0,0.0001333333333333334,,71.62,2.3873333333333368e-05
A,1.2,12.0,0.02,10,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,0.004783333333333334,0.0048,1.66666666666657e-05,0.00013333333333333426,,93.79999999999995,4.7933333333332294e-05
A,1.2,12.0,0.02,11,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,0.0016666666666666668,0.0016666666666666668,0.0,6.66666666666654e-05,,14.990000000000009,4.996666666666483e-06
A,1.2,12.0,0.02,12,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,0.0,0.0,0.0,0.0,0.0,25.45999999999998,8.486666666668308e-06
A,1.2,12.0,0.02,13,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,0.003933333333333333,0.004,6.666666666666713e-05,0.00021666666666666536,,-89.78000000000009,3.6740000000000383e-05
A,1.2,12.0,0.02,14,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,0.0027333333333333333,0.0026333333333333334,-9.999999999999983e-05,0.0001499999999999991,,72.08000000000004,-7.597333333333317e-05
A,1.2,12.0,0.02,15,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,0.0018000000000000002,0.0018999999999999998,9.999999999999961e-05,0.0001333333333333334,,89.75999999999999,0.00012991999999999995
A,1.2,12.0,0.02,16,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,0.0015999999999999999,0.0015999999999999999,0.0,0.00014999999999999996,0.0,39.789999999999964,1.3263333333333495e-05
A,1.2,12.0,0.02,17,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,0.0033333333333333335,0.0033499999999999997,1.6666666666666132e-05,0.00018333333333333396,,16.69999999999999,2.2233333333333133e-05
A,1.2,12.0,0.02,18,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,0.0016666666666666668,0.0016666666666666668,0.0,6.666666666666626e-05,,14.019999999999982,4.673333333333335e-06
A,1.2,12.0,0.02,19,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,0.0006833333333333333,0.0007666666666666667,8.333333333333337e-05,0.0004500000000000003,-0.04999999999999993,-47.360000000000014,0.0050675466666666585
A,1.2,12.0,0.02,20,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,1.6666666666666667e-05,0.0,-1.6666666666666667e-05,-4.9999999999999996e-05,0.010000000000000009,4.889999999999986,-0.0010150366666666633
A,1.2,12.0,0.02,21,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,0.0012166666666666667,0.0012666666666666666,4.9999999999999914e-05,0.0004833333333333326,-0.030000000000000027,-9.060000000000002,0.003046980000000001
A,1.2,12.0,0.02,22,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,0.0036333333333333335,0.0036166666666666665,-1.6666666666667e-05,0.0002499999999999985,,56.389999999999986,2.1299999999994934e-06
A,1.2,12.0,0.02,23,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,0.0015833333333333333,0.0016333333333333332,4.9999999999999914e-05,0.0003333333333333339,-0.030000000000000002,-14.550000000000011,0.003045150000000001
A,1.2,12.0,0.02,24,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,0.002,0.0020166666666666666,1.6666666666666566e-05,0.00016666666666666653,,19.700000000000045,2.3233333333333266e-05
A,1.2,12.0,0.02,25,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,0.0013833333333333332,0.0014,1.6666666666666783e-05,4.99999999999997e-05,-0.010000000000000009,-0.5199999999999818,0.0010164933333333334
A,1.2,12.0,0.02,26,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,0.0,0.0,0.0,0.0,0.0,-1.1000000000000085,-3.6666666666795855e-07
A,1.2,12.0,0.02,27,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,0.00011666666666666668,0.00011666666666666668,0.0,0.00018333333333333328,0.0,-59.030000000000086,-1.9676666666662568e-05
A,1.2,12.0,0.02,28,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,0.00255,0.0025666666666666667,1.6666666666666566e-05,0.00011666666666666683,,2.5399999999999636,1.751333333333341e-05
A,1.2,12.0,0.02,29,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,0.0035,0.0035499999999999998,4.99999999999997e-05,0.0001666666666666674,,-48.07000000000005,3.3976666666666114e-05
