size,variant,implementation_mode,lambda_mem,seed,EbNo_dB,trial_index,n_cycles,decoded_BER,decoded_FER,decoded_syndrome_weight,final_state_BER,final_syndrome_weight,mean_syndrome_weight,syndrome_zero_fraction,mean_bit_flip_rate,mean_backflip_rate,mean_repair_rate,mean_q_lag1_product,mean_q_lag1_cosine,mean_q_sign_persistence,mean_q_used_source_product,late_syndrome_weight,late_syndrome_weight_fraction,late_syndrome_zero_fraction,late_state_BER,late_bit_flip_rate,late_backflip_rate,late_repair_rate,late_q_lag1_product,late_q_lag1_cosine,late_q_sign_persistence,late_q_used_source_product,max_abs_memory_source_mean_delta,max_abs_memory_source_second_moment_delta,reached_valid,reached_valid_after_nonvalid,reached_correct,reached_low_BER,reached_relaxed_basin,reached_wrong_valid,first_valid_cycle,first_valid_after_nonvalid_cycle,first_correct_cycle,first_low_BER_cycle,first_relaxed_basin_cycle,first_wrong_valid_cycle,correct_residence_fraction,correct_remaining_cycles_after_hit,correct_cycles_after_hit,correct_escape_probability,correct_transition_opportunities,correct_escape_count,correct_return_probability,correct_return_count,correct_mean_return_time,correct_first_residence_time,correct_first_residence_censored,relaxed_basin_residence_fraction,relaxed_basin_remaining_cycles_after_hit,relaxed_basin_cycles_after_hit,relaxed_basin_escape_probability,relaxed_basin_transition_opportunities,relaxed_basin_escape_count,relaxed_basin_return_probability,relaxed_basin_return_count,relaxed_basin_mean_return_time,relaxed_basin_first_residence_time,relaxed_basin_first_residence_censored,mean_channel_alignment,late_channel_alignment,mean_channel_alignment_gap_to_transmitted,late_channel_alignment_gap_to_transmitted,mean_hard_channel_disagreement_rate,late_hard_channel_disagreement_rate,wrong_valid_residence_fraction
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,0,19200,0.5104166666666666,1,0,0.5104166666666666,0,0.0,1.0,0.0,0.0,0.0,0.9990024793969563,0.999981397635424,1.0,nan,0.0,0.0,1.0,0.5104166666666666,0.0,0.0,0.0,0.9999723338952919,0.9999999999649073,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023348903629405874,0.0023348903629405774,0.6907221710465675,0.6907221710465692,0.5208333333333334,0.5208333333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,1,19200,0.4583333333333333,1,0,0.4583333333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990342006987118,0.9999810452947917,1.0,nan,0.0,0.0,1.0,0.4583333333333333,0.0,0.0,0.0,0.9999732361696889,0.9999999999629114,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0344976411032976,0.034497641103297526,0.6446109914325299,0.64461099143253,0.46875,0.46875,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,2,19200,0.4895833333333333,1,0,0.4895833333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990268064260369,0.9999814474550136,1.0,nan,0.0,0.0,1.0,0.4895833333333333,0.0,0.0,0.0,0.9999730770955715,0.9999999999659028,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02806565446868087,0.028065654468680732,0.6660872901628658,0.6660872901628663,0.484375,0.484375,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,3,19200,0.5104166666666666,1,0,0.5104166666666666,0,0.0,1.0,0.0,0.0,0.0,0.999036831902437,0.9999815183195074,1.0,nan,0.0,0.0,1.0,0.5104166666666666,0.0,0.0,0.0,0.9999731152248982,0.9999999999658081,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.031623145039248714,0.031623145039248846,0.6718766656783638,0.6718766656783639,0.4739583333333333,0.4739583333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,4,19200,0.4791666666666667,1,0,0.4791666666666667,0,0.0,1.0,0.0,0.0,0.0,0.9989984619376043,0.9999815883897406,1.0,nan,0.0,0.0,1.0,0.4791666666666667,0.0,0.0,0.0,0.9999720744886019,0.9999999999676401,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.008362459050853782,-0.008362459050853808,0.7181604925766121,0.7181604925766114,0.5104166666666666,0.5104166666666666,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,5,19200,0.5208333333333334,1,0,0.5208333333333334,0,0.0,1.0,0.0,0.0,0.0,0.9989640547868008,0.999981594665791,1.0,nan,0.0,0.0,1.0,0.5208333333333334,0.0,0.0,0.0,0.9999711306952472,0.9999999999620166,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.041704563797509905,-0.0417045637975097,0.737352673388717,0.737352673388717,0.515625,0.515625,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,6,19200,0.46875,1,0,0.46875,0,0.0,1.0,0.0,0.0,0.0,0.9990671099508294,0.9999806692416775,1.0,nan,0.0,0.0,1.0,0.46875,0.0,0.0,0.0,0.9999744597857566,0.9999999999652557,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07773115283658125,0.07773115283658098,0.6434857986931299,0.6434857986931295,0.4427083333333333,0.4427083333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,7,19200,0.4895833333333333,1,0,0.4895833333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990001615916196,0.9999811403085251,1.0,nan,0.0,0.0,1.0,0.4895833333333333,0.0,0.0,0.0,0.9999721677179797,0.9999999999648153,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004219572653620296,-0.0042195726536203,0.719788679920634,0.719788679920633,0.5052083333333334,0.5052083333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,8,19200,0.6041666666666666,1,0,0.6041666666666666,0,0.0,1.0,0.0,0.0,0.0,0.9988878273071403,0.9999821217527863,1.0,nan,0.0,0.0,1.0,0.6041666666666666,0.0,0.0,0.0,0.9999684172690645,0.9999999999659438,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14094250049439397,-0.1409425004943946,0.8522051400353975,0.8522051400353989,0.59375,0.59375,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,9,19200,0.46875,1,0,0.46875,0,0.0,1.0,0.0,0.0,0.0,0.9990526529161933,0.9999808548065421,1.0,nan,0.0,0.0,1.0,0.46875,0.0,0.0,0.0,0.9999738267787758,0.9999999999608553,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.054770052428143194,0.05477005242814316,0.5990165147868272,0.5990165147868256,0.46875,0.46875,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,10,19200,0.4479166666666667,1,0,0.4479166666666667,0,0.0,1.0,0.0,0.0,0.0,0.9990969573672528,0.9999807202811345,1.0,nan,0.0,0.0,1.0,0.4479166666666667,0.0,0.0,0.0,0.9999753797050472,0.9999999999677996,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11219985014074434,0.11219985014074384,0.604585818639144,0.6045858186391424,0.421875,0.421875,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,11,19200,0.4583333333333333,1,0,0.4583333333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990604367395038,0.9999810628966105,1.0,nan,0.0,0.0,1.0,0.4583333333333333,0.0,0.0,0.0,0.9999740170511058,0.9999999999679144,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06195854253692644,0.06195854253692612,0.6454538183677182,0.64545381836772,0.4791666666666667,0.4791666666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,12,19200,0.4895833333333333,1,0,0.4895833333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990330621256949,0.9999812437653175,1.0,nan,0.0,0.0,1.0,0.4895833333333333,0.0,0.0,0.0,0.9999731569934994,0.9999999999684013,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03093159405128816,0.03093159405128806,0.6910386230996913,0.6910386230996931,0.46875,0.46875,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,13,19200,0.5729166666666666,1,0,0.5729166666666666,0,0.0,1.0,0.0,0.0,0.0,0.9989449315630899,0.9999815777565166,1.0,nan,0.0,0.0,1.0,0.5729166666666666,0.0,0.0,0.0,0.9999704143180428,0.9999999999611787,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06612087933750412,-0.06612087933750398,0.7506621088251355,0.7506621088251372,0.5520833333333334,0.5520833333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,14,19200,0.5416666666666666,1,0,0.5416666666666666,0,0.0,1.0,0.0,0.0,0.0,0.9989644348526105,0.9999813721499752,1.0,nan,0.0,0.0,1.0,0.5416666666666666,0.0,0.0,0.0,0.9999711173349864,0.9999999999663424,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.041739398619380155,-0.04173939861938016,0.7487326870366416,0.7487326870366433,0.515625,0.515625,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,15,19200,0.4791666666666667,1,0,0.4791666666666667,0,0.0,1.0,0.0,0.0,0.0,0.999018670182663,0.9999817260995536,1.0,nan,0.0,0.0,1.0,0.4791666666666667,0.0,0.0,0.0,0.999972692049273,0.999999999968706,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01433272811545512,0.014332728115455108,0.719588057190064,0.7195880571900629,0.4947916666666667,0.4947916666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,16,19200,0.4791666666666667,1,0,0.4791666666666667,0,0.0,1.0,0.0,0.0,0.0,0.9990247436366589,0.9999814914338315,1.0,nan,0.0,0.0,1.0,0.4791666666666667,0.0,0.0,0.0,0.9999730075253093,0.9999999999672335,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026483456161189814,0.026483456161189772,0.6935070857645363,0.6935070857645365,0.4739583333333333,0.4739583333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,17,19200,0.5104166666666666,1,0,0.5104166666666666,0,0.0,1.0,0.0,0.0,0.0,0.9990246327356942,0.9999817489690075,1.0,nan,0.0,0.0,1.0,0.5104166666666666,0.0,0.0,0.0,0.9999729008712478,0.9999999999672317,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022133416367912273,0.022133416367912252,0.6925224108807576,0.6925224108807567,0.4947916666666667,0.4947916666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,18,19200,0.5,1,0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.9990147927620363,0.9999812908219889,1.0,nan,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.999972536995677,0.9999999999662983,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009039903596631487,0.009039903596631456,0.6604924870345207,0.660492487034519,0.4791666666666667,0.4791666666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20316980,2.5,19,19200,0.4583333333333333,1,0,0.4583333333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990671640245863,0.9999801871414004,1.0,nan,0.0,0.0,1.0,0.4583333333333333,0.0,0.0,0.0,0.9999747926321734,0.9999999999657901,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08912025081835992,0.08912025081836032,0.5823638728568046,0.5823638728568064,0.453125,0.453125,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,0,19200,0.4375,1,0,0.4375,0,0.0,1.0,0.0,0.0,0.0,0.9991062512927551,0.9999811348975225,1.0,nan,0.0,0.0,1.0,0.4375,0.0,0.0,0.0,0.9999755787481192,0.999999999968809,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.11878591229442481,0.11878591229442517,0.6195293893089199,0.6195293893089204,0.4427083333333333,0.4427083333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,1,19200,0.5,1,0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.9990361610865248,0.9999815799841854,1.0,nan,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.9999733321528256,0.999999999971276,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03526528173497752,0.0352652817349777,0.6873736313457245,0.6873736313457265,0.4791666666666667,0.4791666666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,2,19200,0.5208333333333334,1,0,0.5208333333333334,0,0.0,1.0,0.0,0.0,0.0,0.9989610585103239,0.9999813542448328,1.0,nan,0.0,0.0,1.0,0.5208333333333334,0.0,0.0,0.0,0.9999711384724195,0.9999999999615469,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04118256709545672,-0.04118256709545661,0.7191624926500029,0.719162492650005,0.5208333333333334,0.5208333333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,3,19200,0.4479166666666667,1,0,0.4479166666666667,0,0.0,1.0,0.0,0.0,0.0,0.9990649955244122,0.9999813778051011,1.0,nan,0.0,0.0,1.0,0.4479166666666667,0.0,0.0,0.0,0.9999745061478017,0.999999999967295,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07961979806639038,0.07961979806639038,0.6133408401582315,0.6133408401582308,0.453125,0.453125,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,4,19200,0.46875,1,0,0.46875,0,0.0,1.0,0.0,0.0,0.0,0.9990152802927094,0.9999811802292976,1.0,nan,0.0,0.0,1.0,0.46875,0.0,0.0,0.0,0.9999725764552562,0.9999999999606489,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008903513445142683,0.008903513445142664,0.6493618886680791,0.6493618886680795,0.5104166666666666,0.5104166666666666,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,5,19200,0.53125,1,0,0.53125,0,0.0,1.0,0.0,0.0,0.0,0.9989585442044702,0.999981685953896,1.0,nan,0.0,0.0,1.0,0.53125,0.0,0.0,0.0,0.999970912181789,0.9999999999632068,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.04941133093328528,-0.049411330933285445,0.7200376662963,0.7200376662963022,0.5416666666666666,0.5416666666666666,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,6,19200,0.5,1,0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.9989918487343186,0.9999814441618468,1.0,nan,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.9999719789283172,0.9999999999654516,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.009725238291980359,-0.009725238291980345,0.6975937543138407,0.6975937543138409,0.4895833333333333,0.4895833333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,7,19200,0.4895833333333333,1,0,0.4895833333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990026976582246,0.9999812370925577,1.0,nan,0.0,0.0,1.0,0.4895833333333333,0.0,0.0,0.0,0.9999721657379601,0.9999999999659573,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034137168542154165,-0.003413716854215401,0.720224413279898,0.7202244132798986,0.5208333333333334,0.5208333333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,8,19200,0.5104166666666666,1,0,0.5104166666666666,0,0.0,1.0,0.0,0.0,0.0,0.9989735126210594,0.9999811905517548,1.0,nan,0.0,0.0,1.0,0.5104166666666666,0.0,0.0,0.0,0.9999714137164205,0.9999999999625373,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03194759159434777,-0.03194759159434778,0.6665727410288771,0.6665727410288769,0.53125,0.53125,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,9,19200,0.5416666666666666,1,0,0.5416666666666666,0,0.0,1.0,0.0,0.0,0.0,0.9989396965598756,0.9999812730001205,1.0,nan,0.0,0.0,1.0,0.5416666666666666,0.0,0.0,0.0,0.9999702327873577,0.9999999999659497,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.07603162843954561,-0.0760316284395455,0.7559757651047404,0.7559757651047407,0.53125,0.53125,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,10,19200,0.5208333333333334,1,0,0.5208333333333334,0,0.0,1.0,0.0,0.0,0.0,0.9989429243626091,0.9999814933391389,1.0,nan,0.0,0.0,1.0,0.5208333333333334,0.0,0.0,0.0,0.9999703770026185,0.9999999999666043,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06798660683697572,-0.06798660683697598,0.7862247805718411,0.7862247805718415,0.5364583333333334,0.5364583333333334,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,11,19200,0.4895833333333333,1,0,0.4895833333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990011040929522,0.9999814944924685,1.0,nan,0.0,0.0,1.0,0.4895833333333333,0.0,0.0,0.0,0.9999722194691691,0.9999999999641456,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007953565891422143,-0.0007953565891422145,0.6696372147612898,0.6696372147612879,0.5104166666666666,0.5104166666666666,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,12,19200,0.5625,1,0,0.5625,0,0.0,1.0,0.0,0.0,0.0,0.9989463448491194,0.9999813939356461,1.0,nan,0.0,0.0,1.0,0.5625,0.0,0.0,0.0,0.9999704866570137,0.9999999999653855,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.06604094053461912,-0.0660409405346194,0.7777374696717325,0.777737469671732,0.546875,0.546875,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,13,19200,0.5,1,0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.9989833728039723,0.999981278230207,1.0,nan,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.9999719131091279,0.9999999999658786,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015053766839582663,-0.015053766839582646,0.7164281586782701,0.7164281586782715,0.515625,0.515625,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,14,19200,0.4791666666666667,1,0,0.4791666666666667,0,0.0,1.0,0.0,0.0,0.0,0.9990654715334076,0.9999810983176602,1.0,nan,0.0,0.0,1.0,0.4791666666666667,0.0,0.0,0.0,0.9999740636035184,0.9999999999651252,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0623087922592914,0.062308792259291666,0.6208555682044866,0.6208555682044875,0.4635416666666667,0.4635416666666667,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,15,19200,0.4583333333333333,1,0,0.4583333333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990544130844035,0.9999814019664865,1.0,nan,0.0,0.0,1.0,0.4583333333333333,0.0,0.0,0.0,0.9999737221446205,0.9999999999635301,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.050577600052812755,0.050577600052812755,0.61959055878724,0.6195905587872397,0.4895833333333333,0.4895833333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,16,19200,0.4583333333333333,1,0,0.4583333333333333,0,0.0,1.0,0.0,0.0,0.0,0.9990554189141362,0.9999810219150427,1.0,nan,0.0,0.0,1.0,0.4583333333333333,0.0,0.0,0.0,0.999974228676579,0.999999999964704,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06938095729887359,0.06938095729887353,0.6426794145311234,0.6426794145311235,0.4427083333333333,0.4427083333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,17,19200,0.53125,1,0,0.53125,0,0.0,1.0,0.0,0.0,0.0,0.9990184921896933,0.9999812555834244,1.0,nan,0.0,0.0,1.0,0.53125,0.0,0.0,0.0,0.9999725807359243,0.9999999999640384,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010212259531275547,0.010212259531275542,0.6204796115906592,0.6204796115906577,0.4895833333333333,0.4895833333333333,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,18,19200,0.5,1,0,0.5,0,0.0,1.0,0.0,0.0,0.0,0.9990046143279075,0.9999816083127916,1.0,nan,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.9999724809555568,0.9999999999618133,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006973373941630841,0.006973373941630808,0.63497229173804,0.6349722917380428,0.484375,0.484375,1.0
N192_M96,gain_only,gain_only_pSA,0.95,20325002,2.5,19,19200,0.46875,1,0,0.46875,0,0.0,1.0,0.0,0.0,0.0,0.9990651930794359,0.9999808766268828,1.0,nan,0.0,0.0,1.0,0.46875,0.0,0.0,0.0,0.9999743438211647,0.9999999999673478,1.0,nan,0.0,0.0,1,0,0,0,0,1,1.0,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07521424366498981,0.07521424366499001,0.6673753668215066,0.6673753668215061,0.4427083333333333,0.4427083333333333,1.0
