size,initialization,variant,seed,n_trajectories,initial_BER_mean,initial_BER_n,initial_syndrome_weight_fraction_mean,initial_syndrome_weight_fraction_n,initial_channel_alignment_mean,initial_channel_alignment_n,initial_hard_channel_disagreement_rate_mean,initial_hard_channel_disagreement_rate_n,decoded_BER_mean,decoded_BER_n,decoded_FER_mean,decoded_FER_n,decoded_syndrome_weight_mean,decoded_syndrome_weight_n,final_state_BER_mean,final_state_BER_n,mean_state_BER_mean,mean_state_BER_n,late_state_BER_mean,late_state_BER_n,mean_syndrome_weight_fraction_mean,mean_syndrome_weight_fraction_n,late_syndrome_weight_fraction_mean,late_syndrome_weight_fraction_n,mean_bit_flip_rate_mean,mean_bit_flip_rate_n,late_bit_flip_rate_mean,late_bit_flip_rate_n,mean_backflip_rate_mean,mean_backflip_rate_n,late_backflip_rate_mean,late_backflip_rate_n,mean_channel_alignment_mean,mean_channel_alignment_n,late_channel_alignment_mean,late_channel_alignment_n,reached_correct_mean,reached_correct_n,first_correct_cycle_mean,first_correct_cycle_n,correct_residence_fraction_mean,correct_residence_fraction_n,correct_escape_probability_mean,correct_escape_probability_n,correct_return_probability_mean,correct_return_probability_n,correct_mean_return_time_mean,correct_mean_return_time_n
N192_M96,channel_hard,pSA,20325002,20,0.09505208333333334,20,0.3692708333333333,20,0.7660890096086271,20,0.0,20,0.28229166666666666,20,1.0,20,19.6,20,0.3338541666666667,20,0.33164451768663195,20,0.33025537109375,20,0.4325377332899306,20,0.4322427300347222,20,0.19513209364149306,20,0.19457693142361113,20,0.14605268699668947,20,0.1453298245116869,20,0.32075238003165496,20,0.3232035102608524,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,pSA,20333024,20,0.09114583333333334,20,0.346875,20,0.7695518121553273,20,0.0,20,0.29036458333333337,20,1.0,20,19.85,20,0.33671875,20,0.3285513237847221,20,0.3269636501736112,20,0.4316850043402778,20,0.43119835069444445,20,0.1942347140842014,20,0.1934706488715278,20,0.14472257452730236,20,0.14380991786262828,20,0.32473611481758147,20,0.32752650950635526,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20260826,20,0.09557291666666665,20,0.36302083333333335,20,0.7733184639143758,20,0.0,20,0.3997395833333333,20,1.0,20,28.85,20,0.3921875,20,0.39882080078125004,20,0.3983522135416667,20,0.48256136067708344,20,0.4825199652777778,20,0.2454415554470486,20,0.24532183159722226,20,0.20415498546315086,20,0.20389065052803698,20,0.19377832770638712,20,0.1944388901204202,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20268848,20,0.09557291666666667,20,0.35677083333333337,20,0.7694395080781383,20,0.0,20,0.4002604166666667,20,1.0,20,27.75,20,0.4088541666666667,20,0.39964976671006947,20,0.39901356336805555,20,0.48236306423611114,20,0.4821812065972222,20,0.24539153374565975,20,0.24521240234375,20,0.20439341085270318,20,0.20402062811019572,20,0.1923655227186904,20,0.1936003612833315,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20276870,20,0.08645833333333333,20,0.3385416666666667,20,0.7756162600199163,20,0.0,20,0.38203125,20,1.0,20,28.65,20,0.39218749999999997,20,0.3971112738715278,20,0.396517849392361,20,0.48238275824652777,20,0.48257107204861116,20,0.24509431966145828,20,0.24495990668402778,20,0.20328359678492403,20,0.20296614641102995,20,0.19503879041425068,20,0.19637594376863582,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20284892,20,0.09765625,20,0.3526041666666667,20,0.7668885758547704,20,0.0,20,0.4065104166666666,20,1.0,20,27.65,20,0.38151041666666663,20,0.40038609483506943,20,0.39980078125000007,20,0.4822509223090278,20,0.48265516493055555,20,0.24541927083333337,20,0.2455119900173611,20,0.20466905180178646,20,0.20454195875286274,20,0.19195097018149423,20,0.1932409837268956,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20292914,20,0.09348958333333333,20,0.3536458333333333,20,0.7717259144326144,20,0.0,20,0.3770833333333333,20,1.0,20,28.3,20,0.3966145833333334,20,0.39905639648437496,20,0.39852967664930555,20,0.4824705403645833,20,0.48258496093750003,20,0.24534054904513894,20,0.24536116536458336,20,0.20415321264914432,20,0.20398463690668459,20,0.19354659669289712,20,0.19446613113710648,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20300936,20,0.09166666666666666,20,0.35833333333333334,20,0.7611849153394307,20,0.0,20,0.3809895833333333,20,1.0,20,28.35,20,0.41145833333333337,20,0.40030765787760414,20,0.39972932942708334,20,0.482522433810764,20,0.4825764973958333,20,0.24565893554687496,20,0.24557666015624996,20,0.20484408674859872,20,0.20457260376067002,20,0.1892637683946544,20,0.1903216801543295,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20308958,20,0.09296875000000002,20,0.3713541666666667,20,0.764904291091697,20,0.0,20,0.3895833333333334,20,1.0,20,28.5,20,0.38723958333333336,20,0.3991897379557292,20,0.39864095052083326,20,0.4824086642795139,20,0.4826384548611111,20,0.24525173611111115,20,0.24504329427083332,20,0.20413393280040854,20,0.20376581328043372,20,0.19169043241713465,20,0.19266718113689527,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20316980,20,0.08411458333333335,20,0.3536458333333333,20,0.7720087926882825,20,0.0,20,0.3872395833333333,20,1.0,20,28.05,20,0.40625,20,0.39822694227430555,20,0.3976242404513889,20,0.48238921440972227,20,0.4824453125,20,0.24531926812065968,20,0.24516981336805554,20,0.2038470233531667,20,0.2035104352926108,20,0.1929714542057306,20,0.19389731618874192,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20325002,20,0.09505208333333334,20,0.3692708333333333,20,0.7660890096086271,20,0.0,20,0.3765625,20,1.0,20,28.4,20,0.4096354166666666,20,0.4002689751519098,20,0.3998189019097222,20,0.482489501953125,20,0.4824242621527778,20,0.24550884331597222,20,0.24539946831597223,20,0.20471029045895603,20,0.20445978067346351,20,0.1911161320584524,20,0.19173655333384437,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,channel_hard,shuffled,20333024,20,0.09114583333333334,20,0.346875,20,0.7695518121553273,20,0.0,20,0.38567708333333334,20,1.0,20,28.35,20,0.4072916666666667,20,0.3992473280164931,20,0.3985640190972223,20,0.48243031141493053,20,0.48279709201388893,20,0.24540945095486114,20,0.24540809461805552,20,0.20427820667122415,20,0.20403781605262025,20,0.19206061237398941,20,0.1930960420944678,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,additive,20260826,20,0.4973958333333333,20,0.5114583333333333,20,0.015750732474064544,20,0.4919270833333333,20,0.0,20,0.0,20,0.0,20,0.0,20,0.011610527886284723,20,0.0003363172743055556,20,0.007979627821180555,20,0.00032020399305555556,20,0.001129692925347222,20,4.676649305555555e-05,20,0.0005885984579309681,20,2.2995889143427707e-05,20,0.6979323171692697,20,0.6989644202156787,20,1.0,20,1929.1,20,1.0,20,0.0,20,nan,0,nan,0
N192_M96,random,additive,20268848,20,0.49765625,20,0.4953125000000001,20,0.02167926298867338,20,0.4848958333333333,20,0.0,20,0.0,20,0.0,20,0.0,20,0.012476725260416665,20,0.0006086154513888889,20,0.0096767578125,20,0.000751953125,20,0.001331448025173611,20,0.00010167100694444445,20,0.000676627513755663,20,5.1023434530727206e-05,20,0.690579609504588,20,0.6908073063390187,20,1.0,20,2630.75,20,0.9998230842208067,20,1.3971590406829304e-05,20,1.0,4,8.0,4
N192_M96,random,additive,20276870,20,0.4984375,20,0.4916666666666667,20,-0.003207648268652042,20,0.5,20,0.0,20,0.0,20,0.0,20,0.0,20,0.007164360894097221,20,0.0006048719618055555,20,0.006166069878472223,20,0.0007687717013888888,20,0.0009294162326388888,20,0.00010731336805555555,20,0.00047847122740177217,20,5.37657439168921e-05,20,0.7071983421504064,20,0.7077838034664334,20,1.0,20,1295.0,20,1.0,20,0.0,20,nan,0,nan,0
N192_M96,random,additive,20284892,20,0.5182291666666666,20,0.5072916666666667,20,-0.03406130462551828,20,0.5231770833333335,20,0.01666666666666667,20,0.1,20,0.1,20,0.01614583333333333,20,0.023264892578124998,20,0.016499999999999997,20,0.010480957031249998,20,0.004329861111111112,20,0.0014965277777777776,20,0.0005938042534722222,20,0.000804774261839786,20,0.0003460231694431615,20,0.6857061736607695,20,0.6868373765467152,20,0.9,20,1559.2777777777778,18,0.9999969994298917,18,3.0008942664914143e-06,18,1.0,1,1.0,1
N192_M96,random,additive,20292914,20,0.5041666666666668,20,0.50625,20,0.004237521257437954,20,0.4997395833333333,20,0.008072916666666666,20,0.1,20,0.15,20,0.0109375,20,0.020701076931423614,20,0.010582790798611111,20,0.012160780164930558,20,0.006038411458333333,20,0.0016859266493055556,20,0.0007753363715277777,20,0.000912894202870013,20,0.00043934959262565055,20,0.6950671951272775,20,0.6965361214187854,20,0.9,20,1831.7777777777778,18,0.9999538033976889,18,2.5300978676062573e-05,18,1.0,4,1.875,4
N192_M96,random,additive,20300936,20,0.50078125,20,0.5046875,20,-0.00821826956729461,20,0.4997395833333334,20,0.0,20,0.0,20,0.0,20,0.0,20,0.006007500542534722,20,0.0,20,0.00498537868923611,20,0.0,20,0.0007663709852430555,20,0.0,20,0.00037765663368239896,20,0.0,20,0.6893446340016796,20,0.6903130396380525,20,1.0,20,1243.0,20,0.9930388843031419,20,1.33608292220899e-05,20,1.0,4,634.5,4
N192_M96,random,additive,20308958,20,0.5059895833333333,20,0.4880208333333334,20,0.005897886976766912,20,0.4989583333333332,20,0.008854166666666666,20,0.05,20,0.0,20,0.008854166666666666,20,0.014661010742187494,20,0.008854166666666666,20,0.0049655761718750005,20,0.0,20,0.0007735324435763889,20,0.0,20,0.0003869865225966784,20,0.0,20,0.6918064655257944,20,0.6929669261844639,20,0.95,20,1146.1052631578948,19,0.9999967720589422,19,3.228337051301504e-06,19,1.0,1,1.0,1
N192_M96,random,additive,20316980,20,0.4958333333333333,20,0.50625,20,0.004806075567810201,20,0.4955729166666668,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0058618570963541675,20,0.0,20,0.0044737684461805555,20,0.0,20,0.0006829155815972222,20,0.0,20,0.0003341874256057232,20,0.0,20,0.7001544232817183,20,0.7012193145745398,20,1.0,20,1175.25,20,0.9999973667579525,20,2.633519435373433e-06,20,1.0,1,1.0,1
N192_M96,random,additive,20325002,20,0.5005208333333334,20,0.5041666666666667,20,0.0033962239308565115,20,0.4934895833333333,20,0.017708333333333333,20,0.1,20,0.2,20,0.012239583333333333,20,0.015475097656250002,20,0.012702799479166665,20,0.010866644965277776,20,0.008709852430555557,20,0.0015745578342013888,20,0.0011724175347222223,20,0.0008660230607426198,20,0.0006742743599899512,20,0.6891432757873462,20,0.6902354204930398,20,0.9,20,559.5555555555555,18,0.9999764070259877,18,2.9505313907034656e-06,18,1.0,1,8.0,1
N192_M96,random,additive,20333024,20,0.49765625,20,0.4921875,20,-0.0087649672991046,20,0.5033854166666667,20,0.00703125,20,0.05,20,0.05,20,0.007291666666666667,20,0.010191962348090278,20,0.0066193033854166665,20,0.007454508463541666,20,0.003951714409722222,20,0.0010783013237847222,20,0.00048036024305555554,20,0.000573698526254975,20,0.00027676649687152554,20,0.6959438054545581,20,0.6972417383642663,20,0.95,20,860.5263157894736,19,0.9999915942185142,19,5.590647796315835e-06,19,1.0,2,1.5,2
N192_M96,random,gain_only,20260826,20,0.4973958333333333,20,0.5114583333333333,20,0.015750732474064544,20,0.4919270833333333,20,0.26067708333333334,20,1.0,20,19.55,20,0.32916666666666666,20,0.3186530354817708,20,0.31607926432291666,20,0.4287361382378473,20,0.42807411024305553,20,0.18979326714409722,20,0.18862380642361107,20,0.1393286908219415,20,0.1379531782300984,20,0.3439835397103381,20,0.34857045487647886,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20268848,20,0.49765625,20,0.4953125000000001,20,0.02167926298867338,20,0.4848958333333333,20,0.26328125,20,1.0,20,20.85,20,0.3236979166666667,20,0.322376953125,20,0.32073795572916663,20,0.4306880425347222,20,0.4310460069444444,20,0.19140445963541666,20,0.1909057074652778,20,0.14127752775353603,20,0.14057172063927476,20,0.3377067241786308,20,0.3410145210823589,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20276870,20,0.4984375,20,0.4916666666666667,20,-0.003207648268652042,20,0.5,20,0.2513020833333333,20,1.0,20,20.15,20,0.32083333333333336,20,0.31601652018229165,20,0.3134842664930556,20,0.4282752821180555,20,0.4280438368055554,20,0.18926171875,20,0.1885392252604167,20,0.13839579198337687,20,0.13736232365441486,20,0.34582388458174035,20,0.3503943134936151,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20284892,20,0.5182291666666666,20,0.5072916666666667,20,-0.03406130462551828,20,0.5231770833333335,20,0.2713541666666667,20,1.0,20,20.5,20,0.31484375,20,0.3232152099609375,20,0.32040001085069447,20,0.43060739474826387,20,0.4294115668402778,20,0.1913929985894097,20,0.18988997395833332,20,0.14145533562627738,20,0.1397817058282697,20,0.33754807095534656,20,0.34282522554423195,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20292914,20,0.5041666666666668,20,0.50625,20,0.004237521257437954,20,0.4997395833333333,20,0.26041666666666663,20,1.0,20,20.5,20,0.30677083333333327,20,0.3201226128472222,20,0.3175984157986111,20,0.4292967664930556,20,0.42834700520833335,20,0.19026673719618054,20,0.18897281901041668,20,0.14000464820017305,20,0.13854845816038214,20,0.3420145304172738,20,0.3466141301088078,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20300936,20,0.50078125,20,0.5046875,20,-0.00821826956729461,20,0.4997395833333334,20,0.27057291666666666,20,1.0,20,21.45,20,0.3244791666666667,20,0.3229847412109375,20,0.32082340494791667,20,0.43172295464409727,20,0.4315185546875,20,0.19245522732204862,20,0.19172216796875,20,0.14220263123977345,20,0.14122970298264814,20,0.3331868036131165,20,0.337362631219118,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20308958,20,0.5059895833333333,20,0.4880208333333334,20,0.005897886976766912,20,0.4989583333333332,20,0.2674479166666667,20,1.0,20,21.45,20,0.29921875,20,0.3215039333767361,20,0.31931271701388886,20,0.4304703776041666,20,0.43016644965277784,20,0.1913257921006944,20,0.19038113064236112,20,0.1410756003063464,20,0.13993898062783822,20,0.336936086472556,20,0.341318683431948,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20316980,20,0.4958333333333333,20,0.50625,20,0.004806075567810201,20,0.4955729166666668,20,0.27057291666666666,20,1.0,20,19.55,20,0.3166666666666667,20,0.31868043348524305,20,0.3157603081597221,20,0.42938728841145835,20,0.4283546006944444,20,0.19027823893229168,20,0.18877012803819443,20,0.13967561831758907,20,0.13798914397115886,20,0.3409193181973579,20,0.3458827772835586,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20325002,20,0.5005208333333334,20,0.5041666666666667,20,0.0033962239308565115,20,0.4934895833333333,20,0.27890625,20,1.0,20,20.65,20,0.3200520833333333,20,0.3228999701605903,20,0.3203125542534722,20,0.430690456814236,20,0.4297928602430555,20,0.1915083957248264,20,0.19021034071180556,20,0.14149442019266376,20,0.14002531502971338,20,0.33692244486227846,20,0.34178954777523984,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,gain_only,20333024,20,0.49765625,20,0.4921875,20,-0.0087649672991046,20,0.5033854166666667,20,0.28385416666666663,20,1.0,20,20.9,20,0.3182291666666667,20,0.3197233208550347,20,0.3175246310763889,20,0.4295062662760416,20,0.42910286458333324,20,0.19047486707899305,20,0.18953857421875,20,0.14008229278294507,20,0.1389437687456396,20,0.3410173988009925,20,0.3452424207932506,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20260826,20,0.4973958333333333,20,0.5114583333333333,20,0.015750732474064544,20,0.4919270833333333,20,0.27734375,20,1.0,20,21.35,20,0.3296875,20,0.3280068766276042,20,0.32646766493055557,20,0.4313274468315972,20,0.4308237847222222,20,0.19387765842013888,20,0.19313557942708334,20,0.14430155285623344,20,0.143430393090414,20,0.3266151268423421,20,0.3291012888259716,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20268848,20,0.49765625,20,0.4953125000000001,20,0.02167926298867338,20,0.4848958333333333,20,0.27708333333333335,20,1.0,20,21.3,20,0.33671875000000007,20,0.33129315863715275,20,0.33013736979166663,20,0.4328897026909722,20,0.4326599392361111,20,0.19525729709201387,20,0.19477034505208335,20,0.14602832449502862,20,0.14541357032905625,20,0.3212277909484123,20,0.32368283049056495,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20276870,20,0.4984375,20,0.4916666666666667,20,-0.003207648268652042,20,0.5,20,0.2830729166666667,20,1.0,20,19.95,20,0.3223958333333334,20,0.32555786132812503,20,0.32376833767361113,20,0.43091650390625,20,0.43030078125,20,0.193461669921875,20,0.19257845052083336,20,0.1434612639574545,20,0.14243111167712563,20,0.328673979925301,20,0.3319039131977421,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20284892,20,0.5182291666666666,20,0.5072916666666667,20,-0.03406130462551828,20,0.5231770833333335,20,0.2807291666666666,20,1.0,20,20.6,20,0.33749999999999997,20,0.33183281792534725,20,0.33023030598958336,20,0.43279177517361117,20,0.43203331163194447,20,0.19523508029513886,20,0.19440055338541667,20,0.1461411649806051,20,0.1451858970660947,20,0.32140401239202054,20,0.3246978911022655,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20292914,20,0.5041666666666668,20,0.50625,20,0.004237521257437954,20,0.4997395833333333,20,0.28098958333333324,20,1.0,20,20.85,20,0.3171875,20,0.3290661078559028,20,0.32745317925347217,20,0.4317506510416666,20,0.43090136718750005,20,0.19424864366319447,20,0.19335601128472218,20,0.1448223745994401,20,0.14381653550865883,20,0.325352840421845,20,0.3282710015100213,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20300936,20,0.50078125,20,0.5046875,20,-0.00821826956729461,20,0.4997395833333334,20,0.29557291666666663,20,1.0,20,20.85,20,0.3252604166666667,20,0.33141073947482635,20,0.33020735677083335,20,0.4334086100260417,20,0.4330290798611111,20,0.19588444010416667,20,0.19525981987847224,20,0.1465485913382419,20,0.14583748580503578,20,0.3175596128003978,20,0.31995619843409373,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20308958,20,0.5059895833333333,20,0.4880208333333334,20,0.005897886976766912,20,0.4989583333333332,20,0.28098958333333335,20,1.0,20,20.85,20,0.32343750000000004,20,0.3304696180555556,20,0.32880539279513893,20,0.4330374348958334,20,0.43253938802083336,20,0.19532534450954858,20,0.19459933810763888,20,0.14593115050306926,20,0.14503956361196807,20,0.32037394676696745,20,0.32314437205549296,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20316980,20,0.4958333333333333,20,0.50625,20,0.004806075567810201,20,0.4955729166666668,20,0.28645833333333337,20,1.0,20,20.4,20,0.33463541666666674,20,0.32816357421875,20,0.32626209852430554,20,0.43258946397569453,20,0.43144759114583336,20,0.1948416205512153,20,0.19361176215277776,20,0.1450380461916561,20,0.1437222024590334,20,0.3236417843052024,20,0.32729140766641374,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20325002,20,0.5005208333333334,20,0.5041666666666667,20,0.0033962239308565115,20,0.4934895833333333,20,0.2875,20,1.0,20,20.9,20,0.32421875000000006,20,0.33144779459635415,20,0.3300767144097222,20,0.43253903537326394,20,0.4320963541666667,20,0.19504216851128475,20,0.19438319227430553,20,0.14592830520711825,20,0.14514640814204832,20,0.32108745984733267,20,0.3237112328997906,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,pSA,20333024,20,0.49765625,20,0.4921875,20,-0.0087649672991046,20,0.5033854166666667,20,0.28125,20,1.0,20,21.1,20,0.33359375,20,0.3287497965494791,20,0.32760736762152776,20,0.4318398166232639,20,0.43173209635416665,20,0.19443391927083334,20,0.19410579427083335,20,0.144899295460093,20,0.14441539236804327,20,0.32409788709368087,20,0.32616604324333676,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20260826,20,0.4973958333333333,20,0.5114583333333333,20,0.015750732474064544,20,0.4919270833333333,20,0.37552083333333336,20,1.0,20,28.9,20,0.39895833333333336,20,0.39859905327690975,20,0.3979386935763889,20,0.48238430447048614,20,0.48254123263888893,20,0.24532139756944446,20,0.2453170572916667,20,0.20397048122502173,20,0.20374526473050922,20,0.19406884284950837,20,0.1950754702093169,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20268848,20,0.49765625,20,0.4953125000000001,20,0.02167926298867338,20,0.4848958333333333,20,0.3890625,20,1.0,20,28.2,20,0.396875,20,0.39990188259548615,20,0.3993409830729166,20,0.48255777994791665,20,0.4824886067708333,20,0.24549407280815974,20,0.24527891710069447,20,0.20455368583803488,20,0.2041870400423337,20,0.1919191031506927,20,0.19303001119202517,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20276870,20,0.4984375,20,0.4916666666666667,20,-0.003207648268652042,20,0.5,20,0.3869791666666666,20,1.0,20,27.5,20,0.3848958333333333,20,0.3972067328559028,20,0.3964315321180556,20,0.48229730902777773,20,0.48236805555555556,20,0.24507058376736107,20,0.24484141710069443,20,0.2032867992552109,20,0.20283896690106165,20,0.1947796568616973,20,0.19616891172506326,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20284892,20,0.5182291666666666,20,0.5072916666666667,20,-0.03406130462551828,20,0.5231770833333335,20,0.37421874999999993,20,1.0,20,27.95,20,0.38984375,20,0.4003362223307292,20,0.3996253255208333,20,0.4824002007378473,20,0.48260286458333335,20,0.2455231526692708,20,0.24548480902777778,20,0.20472728486180697,20,0.20445659762194035,20,0.19199445591008715,20,0.1934990867141643,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20292914,20,0.5041666666666668,20,0.50625,20,0.004237521257437954,20,0.4997395833333333,20,0.3947916666666667,20,1.0,20,27.8,20,0.3825520833333334,20,0.3991372612847222,20,0.39842768012152774,20,0.4823992513020833,20,0.4823638237847221,20,0.2453116997612847,20,0.24536512586805553,20,0.20414513414270985,20,0.2039506316045135,20,0.1932180916899506,20,0.19450570567810838,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20300936,20,0.50078125,20,0.5046875,20,-0.00821826956729461,20,0.4997395833333334,20,0.3888020833333333,20,1.0,20,28.15,20,0.39765624999999993,20,0.40048779296875,20,0.39987711588541663,20,0.4826329752604167,20,0.48250032552083344,20,0.24579332139756943,20,0.24545779079861108,20,0.20500778631765287,20,0.20451996954584323,20,0.18892011120165295,20,0.19017590663985168,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20308958,20,0.5059895833333333,20,0.4880208333333334,20,0.005897886976766912,20,0.4989583333333332,20,0.3815104166666667,20,1.0,20,28.25,20,0.39713541666666663,20,0.3991726888020834,20,0.39885514322916665,20,0.4823731011284722,20,0.48248155381944435,20,0.24527685546875003,20,0.24529188368055554,20,0.20413831078429023,20,0.20404201628165897,20,0.19165561011193039,20,0.1925917144281734,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20316980,20,0.4958333333333333,20,0.50625,20,0.004806075567810201,20,0.4955729166666668,20,0.37890625,20,1.0,20,28.35,20,0.4052083333333334,20,0.3984601779513889,20,0.39762011718749996,20,0.4825700954861111,20,0.482633029513889,20,0.2454811469184027,20,0.24523594835069443,20,0.20404956849811767,20,0.20356695145287934,20,0.1925323763101721,20,0.19393185228720586,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20325002,20,0.5005208333333334,20,0.5041666666666667,20,0.0033962239308565115,20,0.4934895833333333,20,0.3885416666666667,20,1.0,20,28.7,20,0.4020833333333334,20,0.4003275553385417,20,0.3996965060763889,20,0.4824725477430555,20,0.4823721788194444,20,0.24548798285590276,20,0.24532698567708336,20,0.20470105844618453,20,0.20435649697028135,20,0.19109155512331538,20,0.1922028056968767,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N192_M96,random,shuffled,20333024,20,0.49765625,20,0.4921875,20,-0.0087649672991046,20,0.5033854166666667,20,0.39869791666666676,20,1.0,20,28.65,20,0.4033854166666667,20,0.3993106825086806,20,0.3987431098090278,20,0.4825216471354167,20,0.4829345703125,20,0.24555699327256947,20,0.24562217881944443,20,0.20441119459604212,20,0.20427500988632846,20,0.1919825597728346,20,0.1929383779755397,20,0.0,20,nan,0,nan,0,nan,0,nan,0,nan,0
N288_M144,all_zero,additive,20260826,20,0.507638888888889,20,0.0,20,-0.012337852223898996,20,0.5059027777777778,20,0.006770833333333333,20,0.05,20,0.15,20,0.006597222222222222,20,nan,0,0.0067422417534722225,20,0.005492906358506945,20,0.0016711154513888889,20,0.000924045138888889,20,0.00012822808159722223,20,0.00048155792532941067,20,7.39975681138208e-05,20,0.7278551889935367,20,0.728905625909926,20,0.95,20,762.4736842105264,19,0.999997913184293,19,2.0869812025603084e-06,19,1.0,1,1.0,1
N288_M144,all_zero,additive,20268848,20,0.49444444444444446,20,0.0,20,0.011068674293295094,20,0.4911458333333333,20,0.00798611111111111,20,0.05,20,0.2,20,0.00798611111111111,20,nan,0,0.007548583984375,20,0.005483656141493055,20,0.0016466471354166668,20,0.0009560818142361109,20,0.000193359375,20,0.0005017817579110473,20,0.00011406180808094364,20,0.7237489671224963,20,0.724004738985744,20,0.95,20,790.3684210526316,19,1.0,19,0.0,19,nan,0,nan,0
N288_M144,all_zero,additive,20276870,20,0.4864583333333333,20,0.0,20,0.03740802032413869,20,0.4781249999999999,20,0.0,20,0.0,20,0.0,20,0.0,20,nan,0,0.0,20,0.0038359646267361117,20,0.0,20,0.0007632649739583334,20,0.0,20,0.0003750627632721256,20,0.0,20,0.7286809995330031,20,0.7296282904264383,20,1.0,20,1152.95,20,0.9999953727155175,20,4.627722634068173e-06,20,1.0,2,1.0,2
N288_M144,all_zero,additive,20284892,20,0.4899305555555554,20,0.0,20,0.009704268216751143,20,0.49409722222222224,20,0.0036458333333333334,20,0.05,20,0.25,20,0.0036458333333333334,20,nan,0,0.005216878255208333,20,0.006127115885416667,20,0.0034783528645833334,20,0.001004035101996528,20,0.0004384223090277778,20,0.0005165151215175314,20,0.000244597561898993,20,0.7292247294092026,20,0.7297652724884782,20,0.95,20,1076.1052631578948,19,0.9999066334201685,19,8.330565360408096e-06,19,1.0,3,9.0,3
