size,initialization,seed,trial_index,channel_sha256,codeword_sha256,initial_state_sha256,initialization_seed_description,response_state_zero,initial_BER,initial_syndrome_weight,initial_syndrome_weight_fraction,initial_valid,initial_correct,initial_channel_alignment,initial_hard_channel_disagreement_rate
N288_M144,channel_hard,20268848,6,92f2ca4e88f10fa53eb07fa72e95d360a4fc3552bd4e0824047cbc854b438825,b1226005d0e1db5f621f5027aca5ae57ac3e698c11e5b0cf42f2009b66d5bd45,451f93c1a1f20e5390c83cc87e41783ee27905184428ebd8bde86239ae6a71f8,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08333333333333333,52,0.3611111111111111,0,0,0.824621371331896,0.0
N288_M144,all_zero,20268848,7,7924b34ee1d34288472dfe29b593725a1bb5fa24c948b8903211b8365cec1c8e,bf268d27df0d4d6612c02d68a18217bab73c10377d80a07c82ac9eb23333cbe5,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5347222222222222,0,0.0,1,0,-0.04385521541987733,0.5208333333333334
N288_M144,random,20268848,7,7924b34ee1d34288472dfe29b593725a1bb5fa24c948b8903211b8365cec1c8e,bf268d27df0d4d6612c02d68a18217bab73c10377d80a07c82ac9eb23333cbe5,b5347b310133da30f5d27d500d0fdc37192deda50bcc7fa5e06c5872f2605dae,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4965277777777778,63,0.4375,0,0,0.004385639766525955,0.4965277777777778
N288_M144,channel_hard,20268848,7,7924b34ee1d34288472dfe29b593725a1bb5fa24c948b8903211b8365cec1c8e,bf268d27df0d4d6612c02d68a18217bab73c10377d80a07c82ac9eb23333cbe5,d5075570c84a1b3af44ab62d216804f0df97c66b7a7e1459200f78c93a65d523,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.1111111111111111,54,0.375,0,0,0.8118910244311325,0.0
N288_M144,all_zero,20268848,8,ae190f56d3fdd56c0c0e7cad3f611b2445dc646d5b2f640e75691e9aefa75ba4,c0e6f0bb72df549289ff6412aef8cfddb53a55ffa647342124ab3302fce00931,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4652777777777778,0,0.0,1,0,0.020690031167986882,0.5
N288_M144,random,20268848,8,ae190f56d3fdd56c0c0e7cad3f611b2445dc646d5b2f640e75691e9aefa75ba4,c0e6f0bb72df549289ff6412aef8cfddb53a55ffa647342124ab3302fce00931,16963b4e85ca1c000d54bd90f9e2b45461e4462d5528b1558c1aac2cf096bbb4,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4895833333333333,79,0.5486111111111112,0,0,1.5212466596107989e-05,0.4965277777777778
N288_M144,channel_hard,20268848,8,ae190f56d3fdd56c0c0e7cad3f611b2445dc646d5b2f640e75691e9aefa75ba4,c0e6f0bb72df549289ff6412aef8cfddb53a55ffa647342124ab3302fce00931,bbb9d99928d456638460521719ab2c131eae5e6215baeb6ef69754208b9b59cb,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09027777777777778,44,0.3055555555555556,0,0,0.8419591636357644,0.0
N288_M144,all_zero,20268848,9,88973058b3beaec9fe1bced92c511b44447bb7222cf3a4e819860e45297b42c2,f62ac13e6450dc6d211b5afeb300088ae1973f062ad08bc436071107f51f23bc,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4375,0,0.0,1,0,0.09688474501238403,0.4409722222222222
N288_M144,random,20268848,9,88973058b3beaec9fe1bced92c511b44447bb7222cf3a4e819860e45297b42c2,f62ac13e6450dc6d211b5afeb300088ae1973f062ad08bc436071107f51f23bc,f2425dece689c8b1cc20fe5a6437d982d1c40141abb12593880863a5568b999a,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5034722222222222,81,0.5625,0,0,-0.0703403210759492,0.5416666666666666
N288_M144,channel_hard,20268848,9,88973058b3beaec9fe1bced92c511b44447bb7222cf3a4e819860e45297b42c2,f62ac13e6450dc6d211b5afeb300088ae1973f062ad08bc436071107f51f23bc,bc3c478faae6a05f20d138a87373d837cfbe3634f0a56fc26e22def43c0acc43,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10069444444444445,53,0.3680555555555556,0,0,0.8079797527144821,0.0
N288_M144,all_zero,20268848,10,ded70357bb7ffa3fd65331ee6a71dbe825524812d588231ee829d355cc558e72,2fa3c6bbe42387b04f42476df6503a2a673c0dc45248dd4a452344b012e243ec,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5277777777777778,0,0.0,1,0,-0.02859536837053961,0.5104166666666666
N288_M144,random,20268848,10,ded70357bb7ffa3fd65331ee6a71dbe825524812d588231ee829d355cc558e72,2fa3c6bbe42387b04f42476df6503a2a673c0dc45248dd4a452344b012e243ec,d43c222cb01a6eb4257a972df7a931b5c07f3c482036e5a752f56f50eb65794e,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4618055555555556,65,0.4513888888888889,0,0,0.05161777974087537,0.4722222222222222
N288_M144,channel_hard,20268848,10,ded70357bb7ffa3fd65331ee6a71dbe825524812d588231ee829d355cc558e72,2fa3c6bbe42387b04f42476df6503a2a673c0dc45248dd4a452344b012e243ec,24240f35faec943e840404bc074743cfa0ae87ce9b69bd7039b6c310a7eaa02b,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.10069444444444445,47,0.3263888888888889,0,0,0.8209935608489313,0.0
N288_M144,all_zero,20268848,11,3cdd90ab5247ea4c788985d7c3898ba004ce10b6730604eb88786879a6ddac15,98e71b2e67313b7321124be300b2b72a420f30ade21105f4f14b8969a289ab9e,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.045083429630514975,0.46875
N288_M144,random,20268848,11,3cdd90ab5247ea4c788985d7c3898ba004ce10b6730604eb88786879a6ddac15,98e71b2e67313b7321124be300b2b72a420f30ade21105f4f14b8969a289ab9e,fcb640cec820d58e1c86d1e9383ec01014a6b82027e47cd2250a36c9ccf3f1c7,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4965277777777778,75,0.5208333333333334,0,0,0.03514411046895318,0.4791666666666667
N288_M144,channel_hard,20268848,11,3cdd90ab5247ea4c788985d7c3898ba004ce10b6730604eb88786879a6ddac15,98e71b2e67313b7321124be300b2b72a420f30ade21105f4f14b8969a289ab9e,954688bb1a84a599d9e9a74689babd3116aba75eab8c47267c91ec420fb301f0,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,57,0.3958333333333333,0,0,0.812564419964767,0.0
N288_M144,all_zero,20268848,12,c783e338fa3315a0c7c50b23ccd7ec4c2adeb80e9f58b459bdc622c18170e3b8,306e65adf4cc83e1018190fe629aaa70adfa197b6657f9aa5fda4231b40ec299,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4791666666666667,0,0.0,1,0,0.010079149764735581,0.5
N288_M144,random,20268848,12,c783e338fa3315a0c7c50b23ccd7ec4c2adeb80e9f58b459bdc622c18170e3b8,306e65adf4cc83e1018190fe629aaa70adfa197b6657f9aa5fda4231b40ec299,5dc8dac0166467c9abcbf52528066d6136ecf30af4cb1cea84ab9cac27cf8dbb,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5277777777777778,72,0.5,0,0,-0.00627015411979522,0.5
N288_M144,channel_hard,20268848,12,c783e338fa3315a0c7c50b23ccd7ec4c2adeb80e9f58b459bdc622c18170e3b8,306e65adf4cc83e1018190fe629aaa70adfa197b6657f9aa5fda4231b40ec299,0de6b703560169f1c38da3258fa8c30b67f8f3625a0307a22e2140133f88b001,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,52,0.3611111111111111,0,0,0.8218679500396281,0.0
N288_M144,all_zero,20268848,13,5509f2295d6696e1e003bb6570debecab387f04dcf03f5f8fb8610508e92fc85,049c62775d10a607202b785897b448639600fc5121db1a8b42334811f5556ce3,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,0.043172600850936105,0.4826388888888889
N288_M144,random,20268848,13,5509f2295d6696e1e003bb6570debecab387f04dcf03f5f8fb8610508e92fc85,049c62775d10a607202b785897b448639600fc5121db1a8b42334811f5556ce3,135d802ecdca011a68334d3895fa6a4480384075b360a5f301b4f656765affce,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4965277777777778,69,0.4791666666666667,0,0,0.03740054426874143,0.4652777777777778
N288_M144,channel_hard,20268848,13,5509f2295d6696e1e003bb6570debecab387f04dcf03f5f8fb8610508e92fc85,049c62775d10a607202b785897b448639600fc5121db1a8b42334811f5556ce3,dc43863f4fe14c91a3ffbd3d9678187d372d1588024efb5a8b33865b06790809,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.13541666666666666,59,0.4097222222222222,0,0,0.777861460897622,0.0
N288_M144,all_zero,20268848,14,2c4616543fd5e2bdfc9694872263d17120922762b3e3c0edf2a39da7d285a4a2,d7939d15b3c15d29fc05cccf6e8cbf03ff2db3ef26bc13433bc3afff340e4cb6,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5416666666666666,0,0.0,1,0,-0.03733162253078521,0.5104166666666666
N288_M144,random,20268848,14,2c4616543fd5e2bdfc9694872263d17120922762b3e3c0edf2a39da7d285a4a2,d7939d15b3c15d29fc05cccf6e8cbf03ff2db3ef26bc13433bc3afff340e4cb6,6b41f5270817354887592377c850743034d52549c46c4186e75c5712cdd469c7,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4861111111111111,74,0.5138888888888888,0,0,0.028392176053362084,0.4895833333333333
N288_M144,channel_hard,20268848,14,2c4616543fd5e2bdfc9694872263d17120922762b3e3c0edf2a39da7d285a4a2,d7939d15b3c15d29fc05cccf6e8cbf03ff2db3ef26bc13433bc3afff340e4cb6,d692db8e9117d6deb8007dad1253997eb6fa285cba24aed43e548df153ebc132,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0798611111111111,45,0.3125,0,0,0.8167597631042991,0.0
N288_M144,all_zero,20268848,15,3f8a58312acf0ffcb5345ba49ede6eac2f51a06bdeb65fae70df517dfd5dca09,e2aa80665e11f42d619a25b67508355d6a3a43b38fb35e3761b5bfbd3a7d29d6,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.3958333333333333,0,0.0,1,0,0.13833933584375707,0.4097222222222222
N288_M144,random,20268848,15,3f8a58312acf0ffcb5345ba49ede6eac2f51a06bdeb65fae70df517dfd5dca09,e2aa80665e11f42d619a25b67508355d6a3a43b38fb35e3761b5bfbd3a7d29d6,7e6d1aed415165ebddcd0bd71519a35b19e05f1055fa535eae173aaa3ea484bb,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4583333333333333,70,0.4861111111111111,0,0,0.0759122968100359,0.4652777777777778
N288_M144,channel_hard,20268848,15,3f8a58312acf0ffcb5345ba49ede6eac2f51a06bdeb65fae70df517dfd5dca09,e2aa80665e11f42d619a25b67508355d6a3a43b38fb35e3761b5bfbd3a7d29d6,585382ba852c5ba791fdd9fa4a4c36c55ac11b124deda88afcb3a29b845f4909,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.06944444444444445,44,0.3055555555555556,0,0,0.7995898295977663,0.0
N288_M144,all_zero,20268848,16,be014ef7b447cc7ab971451c107bb44203d62d2822f45e0322cf61c9698477c1,bee91e03ddb6542c4dff4f4c6a737c55a1b0ebc66a1edd478c6667675fc6e242,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,-0.07489681568004686,0.5381944444444444
N288_M144,random,20268848,16,be014ef7b447cc7ab971451c107bb44203d62d2822f45e0322cf61c9698477c1,bee91e03ddb6542c4dff4f4c6a737c55a1b0ebc66a1edd478c6667675fc6e242,dc6f468b80c0e5aaa87f788c04df76573a25ac4a813369d7592f379d82ed5dc0,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5069444444444444,58,0.4027777777777778,0,0,-0.01138873310855782,0.4895833333333333
N288_M144,channel_hard,20268848,16,be014ef7b447cc7ab971451c107bb44203d62d2822f45e0322cf61c9698477c1,bee91e03ddb6542c4dff4f4c6a737c55a1b0ebc66a1edd478c6667675fc6e242,7c2d5dbdf7562025b7166c05c108ce9d5e330e1a9f8992da27fb3c8e6b23363c,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09375,55,0.3819444444444444,0,0,0.8007393862909967,0.0
N288_M144,all_zero,20268848,17,7c3133a253b42ae8a306d1c82c5c60fa8e81784b1ba341465fa5e1b6c41aa21d,1d334937fa31555a4b1262fea02216926b368d0264bf8864c33ae5901be95fee,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,-0.048330961327989815,0.53125
N288_M144,random,20268848,17,7c3133a253b42ae8a306d1c82c5c60fa8e81784b1ba341465fa5e1b6c41aa21d,1d334937fa31555a4b1262fea02216926b368d0264bf8864c33ae5901be95fee,2b52c9b9105a2ab5fac32bd55a357205824c09dab7b9748a509d1efb01c46190,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5347222222222222,70,0.4861111111111111,0,0,-0.04811375656167142,0.5381944444444444
N288_M144,channel_hard,20268848,17,7c3133a253b42ae8a306d1c82c5c60fa8e81784b1ba341465fa5e1b6c41aa21d,1d334937fa31555a4b1262fea02216926b368d0264bf8864c33ae5901be95fee,3a6a92db7fad1f6640e1d9108594d2088cdcc2d08d1bcd9ee1cf70af639e1c63,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08680555555555555,49,0.3402777777777778,0,0,0.7888905506153434,0.0
N288_M144,all_zero,20268848,18,0e7538c73c0fe5dbad177fb0770354dd86e3ffb823d60d38836695c8d6bb5503,d8ce488360e3da8f7d2cbf07fd1c9e2f0c1226aff12ff8705fe21baeeb3fe8f1,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5138888888888888,0,0.0,1,0,-0.04116119908554223,0.5243055555555556
N288_M144,random,20268848,18,0e7538c73c0fe5dbad177fb0770354dd86e3ffb823d60d38836695c8d6bb5503,d8ce488360e3da8f7d2cbf07fd1c9e2f0c1226aff12ff8705fe21baeeb3fe8f1,95139a6727aa776cf6ef40c8dfcda9dcfce8fad6d6943e6524fbe24d7c2cd6bf,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5486111111111112,58,0.4027777777777778,0,0,-0.025926247583083664,0.5173611111111112
N288_M144,channel_hard,20268848,18,0e7538c73c0fe5dbad177fb0770354dd86e3ffb823d60d38836695c8d6bb5503,d8ce488360e3da8f7d2cbf07fd1c9e2f0c1226aff12ff8705fe21baeeb3fe8f1,dff95dc15e6a0cd5471c982187d042a4258ad12dc2e67d18ba57f6a902eeed6e,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.08680555555555555,49,0.3402777777777778,0,0,0.8110948305168224,0.0
N288_M144,all_zero,20268848,19,88e51bc04186d77a51c289967bb0861f7d8f728f380877ff485723c521cf98d8,642bd9e42581b639297c4690282ec51ca73bfd2d4a2055ef56774522a96eb3cd,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5208333333333334,0,0.0,1,0,-0.028503256909504917,0.5173611111111112
N288_M144,random,20268848,19,88e51bc04186d77a51c289967bb0861f7d8f728f380877ff485723c521cf98d8,642bd9e42581b639297c4690282ec51ca73bfd2d4a2055ef56774522a96eb3cd,bb928e3a86cabed2a58b0349fe6c0cf84879d01645ead2773c2ef9dba6a8eadf,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4861111111111111,64,0.4444444444444444,0,0,-0.0038002746621567107,0.5034722222222222
N288_M144,channel_hard,20268848,19,88e51bc04186d77a51c289967bb0861f7d8f728f380877ff485723c521cf98d8,642bd9e42581b639297c4690282ec51ca73bfd2d4a2055ef56774522a96eb3cd,a79932fa55f9762c80ce7013c731b0bd3a7fbe07275436d5406abc092bba9fc1,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.11458333333333333,57,0.3958333333333333,0,0,0.8075631876032148,0.0
N288_M144,all_zero,20276870,0,27e5888602d662785605283539209005c738e49dc1ce91ef59439039876bee28,ccd18ef68d6ae07e08667b2ad3fae938cd1a2beb708259c35cce008f29c63d9a,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4861111111111111,0,0.0,1,0,-0.03976088188397063,0.53125
N288_M144,random,20276870,0,27e5888602d662785605283539209005c738e49dc1ce91ef59439039876bee28,ccd18ef68d6ae07e08667b2ad3fae938cd1a2beb708259c35cce008f29c63d9a,f1ced1c486588a0eb7a54019222e9db1ff173a8a80a7a8b34d8b34e282a44f09,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.46875,73,0.5069444444444444,0,0,0.043708076670851886,0.4722222222222222
N288_M144,channel_hard,20276870,0,27e5888602d662785605283539209005c738e49dc1ce91ef59439039876bee28,ccd18ef68d6ae07e08667b2ad3fae938cd1a2beb708259c35cce008f29c63d9a,4cfe868125a07df93e12e30a7396d083ccfb738d4628a0cafa87720dff9f456a,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.1076388888888889,47,0.3263888888888889,0,0,0.7990522691320535,0.0
N288_M144,all_zero,20276870,1,75fca6e9d8a6d9b88e8c236f1643fd8e56609a942cc34c0ba59de3977e6b008e,3011145aa858edcf0ee29920f746501a6e1b4b3147c41e9d24c38f1ef6f0b0c1,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4305555555555556,0,0.0,1,0,0.14940617729539143,0.4097222222222222
N288_M144,random,20276870,1,75fca6e9d8a6d9b88e8c236f1643fd8e56609a942cc34c0ba59de3977e6b008e,3011145aa858edcf0ee29920f746501a6e1b4b3147c41e9d24c38f1ef6f0b0c1,baf0e4f5bd1bee8ce5fab95dbf083efe42ced0326d39f919487d598459b73361,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5208333333333334,74,0.5138888888888888,0,0,0.004436614898885281,0.4930555555555556
N288_M144,channel_hard,20276870,1,75fca6e9d8a6d9b88e8c236f1643fd8e56609a942cc34c0ba59de3977e6b008e,3011145aa858edcf0ee29920f746501a6e1b4b3147c41e9d24c38f1ef6f0b0c1,869f2a57358ecc67591fbc3de53d31d14395b89612f3000d13b9f89579b9c5ff,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,58,0.4027777777777778,0,0,0.7939583496295042,0.0
N288_M144,all_zero,20276870,2,85f3a5095ddd7872aadb5ecb4b75c2435d8b12cdc4c036d0af305efaf929294a,418874db1db667c4185a829bb3fce9a7edcfc6f50a5e9e6b6eeac5f930817ad5,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5555555555555556,0,0.0,1,0,-0.07605246471528841,0.5486111111111112
N288_M144,random,20276870,2,85f3a5095ddd7872aadb5ecb4b75c2435d8b12cdc4c036d0af305efaf929294a,418874db1db667c4185a829bb3fce9a7edcfc6f50a5e9e6b6eeac5f930817ad5,c92f495f56ceacc1780e15c06430ae29c4153cfe90265b68feef9a6ecac41c10,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5,74,0.5138888888888888,0,0,0.005283941677030048,0.4930555555555556
N288_M144,channel_hard,20276870,2,85f3a5095ddd7872aadb5ecb4b75c2435d8b12cdc4c036d0af305efaf929294a,418874db1db667c4185a829bb3fce9a7edcfc6f50a5e9e6b6eeac5f930817ad5,c19dea488c6805e8ac0d192a453f60c2a261c2565fce7cad1c3c70e1ca8abab3,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.09722222222222222,48,0.3333333333333333,0,0,0.8080546327375171,0.0
N288_M144,all_zero,20276870,3,84e901e0fde03d29fbd3e7bff6d1e5bc32d3bb45679f51fed492f9b99f9a5cc3,d1daab7c37183f1c8072b696caead3af90bf48a666eaeb8a3adf08482f6cf373,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5,0,0.0,1,0,0.010968206111187115,0.46875
N288_M144,random,20276870,3,84e901e0fde03d29fbd3e7bff6d1e5bc32d3bb45679f51fed492f9b99f9a5cc3,d1daab7c37183f1c8072b696caead3af90bf48a666eaeb8a3adf08482f6cf373,23a6054dfc68a0f12e8d5c8a82178e875234676f4ae61455e2fb3541fd2ff31c,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.46875,65,0.4513888888888889,0,0,0.025620728195881886,0.4930555555555556
N288_M144,channel_hard,20276870,3,84e901e0fde03d29fbd3e7bff6d1e5bc32d3bb45679f51fed492f9b99f9a5cc3,d1daab7c37183f1c8072b696caead3af90bf48a666eaeb8a3adf08482f6cf373,39dcf30ed4b7762fec6498c7265837e1b43b426b101cdb7a4800838b94b51e93,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.1076388888888889,63,0.4375,0,0,0.7936746463424951,0.0
N288_M144,all_zero,20276870,4,b47bef807db01236a6e6d06cbe13792abbda25fcd2987b8d252268eb0d886ff7,a38d7adb279e2afce346faf0b610102e4d9807fe6ebbabfedd484b543bd18a48,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4513888888888889,0,0.0,1,0,0.11625792466625423,0.4270833333333333
N288_M144,random,20276870,4,b47bef807db01236a6e6d06cbe13792abbda25fcd2987b8d252268eb0d886ff7,a38d7adb279e2afce346faf0b610102e4d9807fe6ebbabfedd484b543bd18a48,224e8750d5afd4a3e4fcb7ca23ff87c8b0ef2d18ca56570095fa97a4279fca35,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.46875,81,0.5625,0,0,0.03755742557248462,0.4722222222222222
N288_M144,channel_hard,20276870,4,b47bef807db01236a6e6d06cbe13792abbda25fcd2987b8d252268eb0d886ff7,a38d7adb279e2afce346faf0b610102e4d9807fe6ebbabfedd484b543bd18a48,f545d2be206a4a48f5326f12445471967d12de3285bb2f50fafcf879da2571af,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.07291666666666667,47,0.3263888888888889,0,0,0.8182084129688982,0.0
N288_M144,all_zero,20276870,5,516019eff5adfd3c6e8e023f3530efdb1721d9c4d8992647bdb0bf6bbd191f91,23adcf7bd4b7adb60b462a2b14979af29e8db05c23c4169afa84719117d1c285,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.5347222222222222,0,0.0,1,0,-0.03736938371019819,0.5173611111111112
N288_M144,random,20276870,5,516019eff5adfd3c6e8e023f3530efdb1721d9c4d8992647bdb0bf6bbd191f91,23adcf7bd4b7adb60b462a2b14979af29e8db05c23c4169afa84719117d1c285,5c6f7d4ece28946fc526432697ca7fdd75d7028047d1103490db9ba9bfceb75f,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5416666666666666,72,0.5,0,0,-0.05046835603962005,0.5243055555555556
N288_M144,channel_hard,20276870,5,516019eff5adfd3c6e8e023f3530efdb1721d9c4d8992647bdb0bf6bbd191f91,23adcf7bd4b7adb60b462a2b14979af29e8db05c23c4169afa84719117d1c285,6f5146486046e3355c263459153544521be2cfb87818d71ce300f321400e378b,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0798611111111111,41,0.2847222222222222,0,0,0.8136407350214204,0.0
N288_M144,all_zero,20276870,6,bd6f0e2b084ed873e990caf0ab586d7ae0c856f0d27456e107d65cc0c0750d4a,3525a87dcb27fb58e3546ee16074318b8634106b350fbbb1aa5040747d9c45a1,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4930555555555556,0,0.0,1,0,0.03185415504029335,0.4930555555555556
N288_M144,random,20276870,6,bd6f0e2b084ed873e990caf0ab586d7ae0c856f0d27456e107d65cc0c0750d4a,3525a87dcb27fb58e3546ee16074318b8634106b350fbbb1aa5040747d9c45a1,8d44cfd4f2672734433dfa492e872aba340a20b33bcbc71ba91964b6c1520f70,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4791666666666667,76,0.5277777777777778,0,0,0.02462287848367302,0.4861111111111111
N288_M144,channel_hard,20276870,6,bd6f0e2b084ed873e990caf0ab586d7ae0c856f0d27456e107d65cc0c0750d4a,3525a87dcb27fb58e3546ee16074318b8634106b350fbbb1aa5040747d9c45a1,c1c14b7606302113bed799382767c25780497670af574bded13af526f6674dfc,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.0763888888888889,48,0.3333333333333333,0,0,0.8113363192300979,0.0
N288_M144,all_zero,20276870,7,bea892180fd7905606342cb9ad666f272592d2df39dad4219e1f20bab12bb717,84beb83cdee7c5208ce4781b311ec1318640731df0f52478827d111298ba9186,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4930555555555556,0,0.0,1,0,0.020850541859573288,0.4722222222222222
N288_M144,random,20276870,7,bea892180fd7905606342cb9ad666f272592d2df39dad4219e1f20bab12bb717,84beb83cdee7c5208ce4781b311ec1318640731df0f52478827d111298ba9186,4b8aaba02f81035a9da9203abec08215f74e35b245777aeb142b9223b0605ff9,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.5347222222222222,68,0.4722222222222222,0,0,-0.02587727425031073,0.5277777777777778
N288_M144,channel_hard,20276870,7,bea892180fd7905606342cb9ad666f272592d2df39dad4219e1f20bab12bb717,84beb83cdee7c5208ce4781b311ec1318640731df0f52478827d111298ba9186,db8fd077208fd1343b34bfd52f534eef2234d3e45a7182f53e2849185631084c,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.11805555555555555,58,0.4027777777777778,0,0,0.7713349114473761,0.0
N288_M144,all_zero,20276870,8,0ba5ea43b8777e0aa7670ed24a3424814177eae30fe320ef6cffdd0454537fc8,2da4f394fcd77b88f854440cb07bf252540539d9c500862f486076063f433c29,2d5565fb483d8ea4525a7a9229677d1038ad34b6e22c8d5152e1d7f7b9817597,deterministic all-zero,1,0.4652777777777778,0,0.0,1,0,0.058957529697886986,0.4756944444444444
N288_M144,random,20276870,8,0ba5ea43b8777e0aa7670ed24a3424814177eae30fe320ef6cffdd0454537fc8,2da4f394fcd77b88f854440cb07bf252540539d9c500862f486076063f433c29,ff6ccf2f24039c461bd51651fc41be96663257804a6955774364fef648e162ed,"SeedSequence([seed,1229867348]) independent per-seed stream",1,0.4965277777777778,81,0.5625,0,0,0.040021975705413194,0.4791666666666667
N288_M144,channel_hard,20276870,8,0ba5ea43b8777e0aa7670ed24a3424814177eae30fe320ef6cffdd0454537fc8,2da4f394fcd77b88f854440cb07bf252540539d9c500862f486076063f433c29,f47a5731b3570f591d2b44728360e4254e15e56cef260201201a5b10800aaccb,bit 1 iff received BPSK sample y_i < 0 (equivalently z_i < 0),1,0.13541666666666666,61,0.4236111111111111,0,0,0.8132739635917918,0.0
