stage,alpha,formula_index,formula_generation_seed,formula_sha256,is_satisfiable,kw,rho,trial_index,trial_seed,n_cycles,selected_unsat,best_unsat,final_unsat,selected_unsat_rate,best_unsat_rate,final_unsat_rate,success,convergence_cycle,first_hit_cycle,selected_energy,best_energy
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,93,137018093,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,152,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,94,137018094,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,228,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,95,137018095,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,243,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,96,137018096,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,202,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,97,137018097,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,108,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,98,137018098,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,55,,1.0,1.0
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,12.0,0.02,99,137018099,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,80,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,0,137019000,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,328,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,1,137019001,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,317,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,2,137019002,3000,0,0,0,0.0,0.0,0.0,1,1109,1109,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,3,137019003,3000,0,0,0,0.0,0.0,0.0,1,385,385,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,4,137019004,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,766,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,5,137019005,3000,0,0,0,0.0,0.0,0.0,1,468,468,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,6,137019006,3000,0,0,0,0.0,0.0,0.0,1,2054,2054,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,7,137019007,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,226,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,8,137019008,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,444,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,9,137019009,3000,0,0,0,0.0,0.0,0.0,1,1539,1539,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,10,137019010,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,956,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,11,137019011,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,600,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,12,137019012,3000,0,0,0,0.0,0.0,0.0,1,459,459,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,13,137019013,3000,0,0,0,0.0,0.0,0.0,1,1060,1060,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,14,137019014,3000,0,0,0,0.0,0.0,0.0,1,295,295,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,15,137019015,3000,0,0,0,0.0,0.0,0.0,1,1232,1232,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,16,137019016,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,412,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,17,137019017,3000,1,1,6,0.0016666666666666668,0.0016666666666666668,0.01,0,97,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,18,137019018,3000,0,0,0,0.0,0.0,0.0,1,2655,2655,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,19,137019019,3000,0,0,0,0.0,0.0,0.0,1,371,371,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,20,137019020,3000,0,0,0,0.0,0.0,0.0,1,1930,1930,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,21,137019021,3000,0,0,0,0.0,0.0,0.0,1,475,475,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,22,137019022,3000,0,0,0,0.0,0.0,0.0,1,2508,2508,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,23,137019023,3000,0,0,0,0.0,0.0,0.0,1,1363,1363,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,24,137019024,3000,0,0,0,0.0,0.0,0.0,1,1125,1125,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,25,137019025,3000,0,0,0,0.0,0.0,0.0,1,1377,1377,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,26,137019026,3000,0,0,0,0.0,0.0,0.0,1,1951,1951,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,27,137019027,3000,0,0,0,0.0,0.0,0.0,1,1701,1701,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,28,137019028,3000,0,0,0,0.0,0.0,0.0,1,735,735,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,29,137019029,3000,1,1,8,0.0016666666666666668,0.0016666666666666668,0.013333333333333334,0,1293,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,30,137019030,3000,1,1,2,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0,1940,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,31,137019031,3000,0,0,0,0.0,0.0,0.0,1,830,830,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,32,137019032,3000,0,0,0,0.0,0.0,0.0,1,786,786,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,33,137019033,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,243,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,34,137019034,3000,0,0,0,0.0,0.0,0.0,1,1497,1497,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,35,137019035,3000,0,0,0,0.0,0.0,0.0,1,784,784,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,36,137019036,3000,0,0,0,0.0,0.0,0.0,1,769,769,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,37,137019037,3000,1,1,1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0,1638,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,38,137019038,3000,0,0,0,0.0,0.0,0.0,1,1598,1598,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,39,137019039,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,391,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,40,137019040,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,435,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,41,137019041,3000,0,0,0,0.0,0.0,0.0,1,1720,1720,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,42,137019042,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,122,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,43,137019043,3000,0,0,0,0.0,0.0,0.0,1,688,688,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,44,137019044,3000,0,0,0,0.0,0.0,0.0,1,859,859,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,45,137019045,3000,0,0,0,0.0,0.0,0.0,1,262,262,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,46,137019046,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,601,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,47,137019047,3000,1,1,1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0,527,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,48,137019048,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,555,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,49,137019049,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,664,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,50,137019050,3000,0,0,0,0.0,0.0,0.0,1,226,226,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,51,137019051,3000,0,0,0,0.0,0.0,0.0,1,825,825,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,52,137019052,3000,0,0,0,0.0,0.0,0.0,1,2319,2319,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,53,137019053,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,1100,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,54,137019054,3000,0,0,0,0.0,0.0,0.0,1,171,171,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,55,137019055,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,252,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,56,137019056,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,246,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,57,137019057,3000,0,0,0,0.0,0.0,0.0,1,606,606,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,58,137019058,3000,1,1,7,0.0016666666666666668,0.0016666666666666668,0.011666666666666667,0,218,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,59,137019059,3000,0,0,0,0.0,0.0,0.0,1,2772,2772,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,60,137019060,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,274,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,61,137019061,3000,0,0,0,0.0,0.0,0.0,1,176,176,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,62,137019062,3000,0,0,0,0.0,0.0,0.0,1,560,560,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,63,137019063,3000,0,0,0,0.0,0.0,0.0,1,1505,1505,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,64,137019064,3000,0,0,0,0.0,0.0,0.0,1,2025,2025,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,65,137019065,3000,0,0,0,0.0,0.0,0.0,1,2773,2773,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,66,137019066,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,292,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,67,137019067,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,211,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,68,137019068,3000,0,0,0,0.0,0.0,0.0,1,1409,1409,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,69,137019069,3000,0,0,0,0.0,0.0,0.0,1,2019,2019,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,70,137019070,3000,0,0,0,0.0,0.0,0.0,1,1384,1384,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,71,137019071,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,280,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,72,137019072,3000,0,0,0,0.0,0.0,0.0,1,519,519,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,73,137019073,3000,0,0,0,0.0,0.0,0.0,1,1208,1208,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,74,137019074,3000,0,0,0,0.0,0.0,0.0,1,705,705,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,75,137019075,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,596,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,76,137019076,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,643,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,77,137019077,3000,0,0,0,0.0,0.0,0.0,1,1106,1106,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,78,137019078,3000,1,1,10,0.0016666666666666668,0.0016666666666666668,0.016666666666666666,0,640,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,79,137019079,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,1038,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,80,137019080,3000,1,1,5,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0,885,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,81,137019081,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,1624,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,82,137019082,3000,1,1,1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0,1808,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,83,137019083,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,924,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,84,137019084,3000,0,0,0,0.0,0.0,0.0,1,782,782,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,85,137019085,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,581,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,86,137019086,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,531,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,87,137019087,3000,0,0,0,0.0,0.0,0.0,1,1768,1768,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,88,137019088,3000,1,1,1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0,530,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,89,137019089,3000,0,0,0,0.0,0.0,0.0,1,1114,1114,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,90,137019090,3000,0,0,0,0.0,0.0,0.0,1,803,803,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,91,137019091,3000,0,0,0,0.0,0.0,0.0,1,451,451,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,92,137019092,3000,0,0,0,0.0,0.0,0.0,1,360,360,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,93,137019093,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,203,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,94,137019094,3000,0,0,0,0.0,0.0,0.0,1,1281,1281,0.0,0.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,95,137019095,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,426,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,96,137019096,3000,2,2,3,0.0033333333333333335,0.0033333333333333335,0.005,0,1383,,2.0,2.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,97,137019097,3000,1,1,1,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0,196,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,98,137019098,3000,1,1,3,0.0016666666666666668,0.0016666666666666668,0.005,0,203,,1.0,1.0
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,12.0,0.02,99,137019099,3000,1,1,4,0.0016666666666666668,0.0016666666666666668,0.006666666666666667,0,96,,1.0,1.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,0,137020000,3000,0,0,0,0.0,0.0,0.0,1,241,241,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,1,137020001,3000,0,0,0,0.0,0.0,0.0,1,301,301,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,2,137020002,3000,0,0,0,0.0,0.0,0.0,1,75,75,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,3,137020003,3000,0,0,0,0.0,0.0,0.0,1,34,34,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,4,137020004,3000,0,0,0,0.0,0.0,0.0,1,43,43,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,5,137020005,3000,0,0,0,0.0,0.0,0.0,1,728,728,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,6,137020006,3000,0,0,0,0.0,0.0,0.0,1,365,365,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,7,137020007,3000,0,0,0,0.0,0.0,0.0,1,75,75,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,8,137020008,3000,0,0,0,0.0,0.0,0.0,1,152,152,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,9,137020009,3000,0,0,0,0.0,0.0,0.0,1,74,74,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,10,137020010,3000,0,0,0,0.0,0.0,0.0,1,471,471,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,11,137020011,3000,0,0,0,0.0,0.0,0.0,1,319,319,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,12,137020012,3000,0,0,0,0.0,0.0,0.0,1,982,982,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,13,137020013,3000,0,0,0,0.0,0.0,0.0,1,254,254,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,14,137020014,3000,0,0,0,0.0,0.0,0.0,1,218,218,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,15,137020015,3000,0,0,0,0.0,0.0,0.0,1,1100,1100,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,16,137020016,3000,0,0,0,0.0,0.0,0.0,1,62,62,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,17,137020017,3000,0,0,0,0.0,0.0,0.0,1,277,277,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,18,137020018,3000,0,0,0,0.0,0.0,0.0,1,1637,1637,0.0,0.0
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,12.0,0.02,19,137020019,3000,0,0,0,0.0,0.0,0.0,1,92,92,0.0,0.0
