stage,alpha,formula_index,formula_generation_seed,formula_sha256,is_satisfiable,n_variables,n_clauses,kw,rho,n_trials,n_cycles,mean_selected_unsat,mean_selected_unsat_rate,mean_best_unsat,mean_best_unsat_rate,mean_final_unsat,mean_final_unsat_rate,best_trial_unsat,best_trial_unsat_rate,success_rate_sat,mean_convergence_cycle,mean_first_hit_cycle_successful,formula_objective
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,16.0,0.08,100,3000,0.46,0.0007666666666666667,0.46,0.0007666666666666667,1.74,0.0029,0,0.0,0.59,1029.76,1209.084745762712,-0.05789008
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,16.0,0.08,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,454.97,454.97,-0.09984834333333334
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,16.0,0.08,100,3000,0.71,0.0011833333333333333,0.71,0.0011833333333333333,2.53,0.004216666666666666,0,0.0,0.29,513.6,909.7241379310345,-0.027645466666666663
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,16.0,0.08,100,3000,2.23,0.0037166666666666667,2.23,0.0037166666666666667,4.91,0.008183333333333334,2,0.0033333333333333335,,820.91,,0.004823636666666667
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,16.0,0.08,100,3000,0.99,0.00165,0.99,0.00165,4.16,0.006933333333333334,0,0.0,0.01,386.46,2700.0,0.00077882
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,16.0,0.08,100,3000,1.25,0.0020833333333333333,1.25,0.0020833333333333333,3.59,0.005983333333333333,1,0.0016666666666666668,,933.14,,0.0028110466666666665
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,16.0,0.08,100,3000,0.82,0.0013666666666666666,0.82,0.0013666666666666666,3.36,0.0056,0,0.0,0.18,329.44,1275.7777777777778,-0.01652352
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,16.0,0.08,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,136.5,136.5,-0.0999545
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,16.0,0.08,100,3000,0.04,6.666666666666667e-05,0.04,6.666666666666667e-05,0.13,0.00021666666666666668,0,0.0,0.96,772.08,787.9270833333334,-0.09567597333333333
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,16.0,0.08,100,3000,1.55,0.0025833333333333333,1.55,0.0025833333333333333,4.24,0.007066666666666667,1,0.0016666666666666668,,663.92,,0.003221306666666667
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,16.0,0.08,100,3000,2.16,0.0036000000000000003,2.16,0.0036000000000000003,4.86,0.008100000000000001,2,0.0033333333333333335,,942.84,,0.0047476133333333335
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,16.0,0.12,100,3000,0.16,0.0002666666666666667,0.16,0.0002666666666666667,0.66,0.0011,0,0.0,0.84,855.54,900.0238095238095,-0.08344815333333334
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,16.0,0.12,100,3000,2.51,0.004183333333333333,2.51,0.004183333333333333,5.87,0.009783333333333333,2,0.0033333333333333335,,692.56,,0.00524752
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,16.0,0.12,100,3000,2.46,0.0041,2.46,0.0041,5.86,0.009766666666666667,2,0.0033333333333333335,,285.89,,0.005028630000000001
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,16.0,0.12,100,3000,1.77,0.00295,1.77,0.00295,5.14,0.008566666666666667,1,0.0016666666666666668,,887.12,,0.003662373333333333
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,16.0,0.12,100,3000,2.1,0.0035,2.1,0.0035,5.64,0.009399999999999999,1,0.0016666666666666668,,703.37,,0.004151123333333333
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,16.0,0.12,100,3000,0.55,0.0009166666666666668,0.55,0.0009166666666666668,2.37,0.00395,0,0.0,0.45,543.92,798.4,-0.04390202666666667
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,16.0,0.12,100,3000,0.43,0.0007166666666666667,0.43,0.0007166666666666667,2.04,0.0034000000000000002,0,0.0,0.57,834.2,1150.017543859649,-0.056005266666666664
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,16.0,0.12,100,3000,3.47,0.005783333333333334,3.47,0.005783333333333334,6.34,0.010566666666666667,3,0.005,,702.44,,0.007267480000000001
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,16.0,0.12,100,3000,0.44,0.0007333333333333333,0.44,0.0007333333333333333,1.62,0.0027,0,0.0,0.6,1178.34,1390.1833333333334,-0.05887388666666666
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,16.0,0.12,100,3000,1.6,0.002666666666666667,1.6,0.002666666666666667,4.65,0.007750000000000001,1,0.0016666666666666668,,864.54,,0.0033715133333333336
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,16.0,0.12,100,3000,2.95,0.004916666666666667,2.95,0.004916666666666667,6.0,0.01,2,0.0033333333333333335,,876.52,,0.0060421733333333345
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,16.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,4.62,0.0077,1,0.0016666666666666668,,443.34,,0.0022311133333333334
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,16.0,0.12,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,329.61,329.61,-0.09989013000000001
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,16.0,0.12,100,3000,2.49,0.00415,2.49,0.00415,6.23,0.010383333333333335,2,0.0033333333333333335,,551.31,,0.005167103333333333
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,16.0,0.12,100,3000,1.64,0.0027333333333333333,1.64,0.0027333333333333333,5.1,0.008499999999999999,1,0.0016666666666666668,,347.71,,0.0032659033333333333
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,16.0,0.12,100,3000,1.16,0.0019333333333333331,1.16,0.0019333333333333331,4.22,0.007033333333333333,1,0.0016666666666666668,,668.53,,0.002572843333333333
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,16.0,0.12,100,3000,0.98,0.0016333333333333332,0.98,0.0016333333333333332,3.98,0.006633333333333333,0,0.0,0.02,317.11,156.0,-0.0002609633333333335
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,16.0,0.12,100,3000,2.01,0.0033499999999999997,2.01,0.0033499999999999997,5.5,0.009166666666666667,2,0.0033333333333333335,,512.43,,0.004354143333333334
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,16.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,5.09,0.008483333333333332,1,0.0016666666666666668,,250.01,,0.00216667
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,16.0,0.12,100,3000,0.44,0.0007333333333333333,0.44,0.0007333333333333333,1.88,0.003133333333333333,0,0.0,0.57,1147.48,1319.0701754385964,-0.05588417333333333
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,16.0,0.12,100,3000,0.01,1.6666666666666667e-05,0.01,1.6666666666666667e-05,0.04,6.666666666666667e-05,0,0.0,0.99,574.58,579.030303030303,-0.09879180666666668
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,16.0,0.12,100,3000,0.74,0.0012333333333333332,0.74,0.0012333333333333332,2.68,0.0044666666666666665,0,0.0,0.26,521.8,949.8846153846154,-0.024592733333333335
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,16.0,0.12,100,3000,2.18,0.0036333333333333335,2.18,0.0036333333333333335,5.15,0.008583333333333333,2,0.0033333333333333335,,929.8,,0.0047766
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,16.0,0.12,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,4.39,0.007316666666666666,1,0.0016666666666666668,0.0,346.86,,0.002198953333333333
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,16.0,0.12,100,3000,1.24,0.0020666666666666667,1.24,0.0020666666666666667,3.69,0.00615,1,0.0016666666666666668,,919.15,,0.002789716666666667
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,16.0,0.12,100,3000,0.84,0.0014,0.84,0.0014,3.73,0.006216666666666666,0,0.0,0.16,327.23,1349.625,-0.014490923333333334
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,16.0,0.12,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,142.48,142.48,-0.09995250666666668
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,16.0,0.12,100,3000,0.07,0.00011666666666666668,0.07,0.00011666666666666668,0.25,0.0004166666666666667,0,0.0,0.93,810.62,833.7956989247311,-0.09261312666666668
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,16.0,0.12,100,3000,1.63,0.0027166666666666663,1.63,0.0027166666666666663,4.64,0.0077333333333333325,1,0.0016666666666666668,,707.44,,0.0033691466666666663
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,16.0,0.12,100,3000,2.15,0.0035833333333333333,2.15,0.0035833333333333333,5.12,0.008533333333333334,2,0.0033333333333333335,,865.91,,0.004705303333333333
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,20.0,0.0,100,3000,0.14,0.00023333333333333336,0.14,0.00023333333333333336,0.57,0.0009499999999999999,0,0.0,0.86,706.52,749.3023255813954,-0.08553116000000001
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,20.0,0.0,100,3000,2.53,0.004216666666666666,2.53,0.004216666666666666,5.12,0.008533333333333334,2,0.0033333333333333335,,635.77,,0.005261923333333333
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,20.0,0.0,100,3000,2.37,0.00395,2.37,0.00395,5.23,0.008716666666666668,2,0.0033333333333333335,,390.11,,0.00491337
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,20.0,0.0,100,3000,1.7,0.002833333333333333,1.7,0.002833333333333333,4.55,0.007583333333333333,1,0.0016666666666666668,,940.39,,0.0035634633333333334
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,20.0,0.0,100,3000,2.16,0.0036000000000000003,2.16,0.0036000000000000003,4.77,0.007949999999999999,1,0.0016666666666666668,,664.36,,0.00423812
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,20.0,0.0,100,3000,0.46,0.0007666666666666667,0.46,0.0007666666666666667,1.52,0.002533333333333333,0,0.0,0.54,542.01,732.4074074074074,-0.05305266333333334
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,20.0,0.0,100,3000,0.36,0.0006,0.36,0.0006,1.42,0.0023666666666666667,0,0.0,0.64,785.36,1076.828125,-0.06313821333333333
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,20.0,0.0,100,3000,3.49,0.005816666666666667,3.49,0.005816666666666667,5.98,0.009966666666666667,3,0.005,,587.97,,0.007262656666666667
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,20.0,0.0,100,3000,0.39,0.00065,0.39,0.00065,1.08,0.0018000000000000002,0,0.0,0.66,1029.89,1255.8939393939395,-0.06500670333333333
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,20.0,0.0,100,3000,1.5,0.0025,1.5,0.0025,3.9,0.0065,1,0.0016666666666666668,,854.36,,0.0032014533333333335
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,20.0,0.0,100,3000,2.87,0.004783333333333334,2.87,0.004783333333333334,5.31,0.008849999999999998,2,0.0033333333333333335,,931.81,,0.005927270000000001
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,20.0,0.0,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,3.97,0.006616666666666667,1,0.0016666666666666668,,341.71,,0.0021972366666666667
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,20.0,0.0,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,217.93,217.93,-0.09992735666666668
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,20.0,0.0,100,3000,2.36,0.003933333333333333,2.36,0.003933333333333333,5.29,0.008816666666666667,2,0.0033333333333333335,,756.84,,0.005018946666666666
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,20.0,0.0,100,3000,1.64,0.0027333333333333333,1.64,0.0027333333333333333,4.57,0.007616666666666667,1,0.0016666666666666668,,420.09,,0.00329003
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,20.0,0.0,100,3000,1.08,0.0018000000000000002,1.08,0.0018000000000000002,3.21,0.00535,1,0.0016666666666666668,,589.58,,0.0024131933333333333
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,20.0,0.0,100,3000,0.96,0.0015999999999999999,0.96,0.0015999999999999999,3.21,0.00535,0,0.0,0.04,269.47,735.0,-0.002310176666666667
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,20.0,0.0,100,3000,2.0,0.0033333333333333335,2.0,0.0033333333333333335,4.81,0.008016666666666667,2,0.0033333333333333335,,426.75,,0.004308916666666667
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,20.0,0.0,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,4.05,0.00675,1,0.0016666666666666668,,199.83,,0.0021499433333333332
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,20.0,0.0,100,3000,0.41,0.0006833333333333333,0.41,0.0006833333333333333,1.34,0.0022333333333333333,0,0.0,0.6,959.23,1108.7333333333333,-0.05899692333333333
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,20.0,0.0,100,3000,0.01,1.6666666666666667e-05,0.01,1.6666666666666667e-05,0.03,4.9999999999999996e-05,0,0.0,0.99,432.29,435.8888888888889,-0.09883923666666668
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,20.0,0.0,100,3000,0.73,0.0012166666666666667,0.73,0.0012166666666666667,2.24,0.0037333333333333337,0,0.0,0.27,492.19,952.2592592592592,-0.025619270000000003
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,20.0,0.0,100,3000,2.18,0.0036333333333333335,2.18,0.0036333333333333335,4.32,0.007200000000000001,2,0.0033333333333333335,,781.46,,0.004727153333333334
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,20.0,0.0,100,3000,0.95,0.0015833333333333333,0.95,0.0015833333333333333,3.63,0.00605,0,0.0,0.05,346.83,1131.0,-0.0033010566666666677
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,20.0,0.0,100,3000,1.2,0.002,1.2,0.002,3.42,0.0057,1,0.0016666666666666668,,959.55,,0.002736516666666667
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,20.0,0.0,100,3000,0.83,0.0013833333333333332,0.83,0.0013833333333333332,3.06,0.0051,0,0.0,0.17,285.32,1211.8823529411766,-0.01552156
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,20.0,0.0,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,114.12,114.12,-0.09996196
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,20.0,0.0,100,3000,0.07,0.00011666666666666668,0.07,0.00011666666666666668,0.13,0.00021666666666666668,0,0.0,0.93,813.95,841.0,-0.09261201666666669
A,1.2,28,57784,43bf1ae940f48ba46da71ff48fbc108827cfdab30b880a818347646cdec6dee7,False,500,600,20.0,0.0,100,3000,1.53,0.00255,1.53,0.00255,3.82,0.006366666666666666,1,0.0016666666666666668,,582.1,,0.0031607000000000002
A,1.2,29,59787,86cc1d37d5c5be935822c121cd6fcd10d34c25c123dcd77d08a9414a3fd7cd75,False,500,600,20.0,0.0,100,3000,2.1,0.0035,2.1,0.0035,4.51,0.007516666666666666,2,0.0033333333333333335,,1010.37,,0.004670123333333333
A,1.2,0,1700,3ea1fa01cc3da10f9f1678e3ec378035fb483e7ad907af7272e00f345fefe294,True,500,600,20.0,0.02,100,3000,0.1,0.0001666666666666667,0.1,0.0001666666666666667,0.34,0.0005666666666666667,0,0.0,0.91,743.61,772.6813186813187,-0.09058546333333335
A,1.2,1,3703,37714a28925a2687ce83e161ad3d7e5c5115cf093c9da52c36821dada33ae023,False,500,600,20.0,0.02,100,3000,2.5,0.004166666666666667,2.5,0.004166666666666667,5.24,0.008733333333333334,2,0.0033333333333333335,,663.74,,0.005221246666666667
A,1.2,2,5706,833410b8e4a70b136dda7b89f3f0aac79596e6f8fdb43f851ddeb4fce8d5ee6f,False,500,600,20.0,0.02,100,3000,2.37,0.00395,2.37,0.00395,5.25,0.00875,2,0.0033333333333333335,,405.35,,0.00491845
A,1.2,3,7709,ff45cf07b0db6431caf1ac127754bb58f3cd66d97b63a98b11d73e129bfdc154,False,500,600,20.0,0.02,100,3000,1.79,0.0029833333333333335,1.79,0.0029833333333333335,4.67,0.007783333333333333,1,0.0016666666666666668,,876.4,,0.0036921333333333334
A,1.2,4,9712,1136a3e30b479506765af8d183d1e027ee45abfa48525e78d8cbcc4b7c7337d5,False,500,600,20.0,0.02,100,3000,2.08,0.003466666666666667,2.08,0.003466666666666667,4.93,0.008216666666666666,1,0.0016666666666666668,,644.84,,0.00409828
A,1.2,5,11715,14543b9f6b7ade3455cd172c107f42b6368fbcdbbd1c821c6a6741731dc999bb,True,500,600,20.0,0.02,100,3000,0.52,0.0008666666666666667,0.52,0.0008666666666666667,1.76,0.0029333333333333334,0,0.0,0.48,560.89,815.6458333333334,-0.04694637
A,1.2,6,13718,46636fa878f018a3a4254af5ba92a0a1ab3155960a91c43744de2d8c78df03f5,True,500,600,20.0,0.02,100,3000,0.34,0.0005666666666666667,0.34,0.0005666666666666667,1.34,0.0022333333333333333,0,0.0,0.66,792.3,1048.2424242424242,-0.06516923333333334
A,1.2,7,15721,68250a298d025f889db3dcc95f417ef7bcef2a6a7e93deec39af39648ec359b0,False,500,600,20.0,0.02,100,3000,3.54,0.0059,3.54,0.0059,6.06,0.0101,3,0.005,,568.98,,0.0073396600000000005
A,1.2,8,17724,049ae08fa4cba4b924929611ad2e498a9ee291c356920097338b16d4526a6dd9,True,500,600,20.0,0.02,100,3000,0.37,0.0006166666666666666,0.37,0.0006166666666666666,1.1,0.0018333333333333335,0,0.0,0.67,1171.91,1403.5223880597016,-0.06599269666666667
A,1.2,9,19727,d5f82f16d0b7213e8e2f02ed43ca07d06f3892cbff83b3d81592596852252bbf,False,500,600,20.0,0.02,100,3000,1.5,0.0025,1.5,0.0025,3.98,0.006633333333333333,1,0.0016666666666666668,,925.98,,0.003225326666666667
A,1.2,10,21730,d344cd79ba6f51e737dbe5ff4b556389b928e7085bd5ee9ae9ddc3334372a7f3,False,500,600,20.0,0.02,100,3000,2.88,0.0048,2.88,0.0048,5.39,0.008983333333333333,2,0.0033333333333333335,,1025.61,,0.005975203333333333
A,1.2,11,23733,3bba770c518f7e188e93ed9f84338f94582857feeee5deb1b08f45b4d3494325,False,500,600,20.0,0.02,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,4.01,0.006683333333333333,1,0.0016666666666666668,,356.7,,0.002202233333333333
A,1.2,12,25736,ed09258602005c277e7faaabf77244f736681e8e94cfc2b99dfb414735263b1f,True,500,600,20.0,0.02,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,243.39,243.39,-0.09991887
A,1.2,13,27739,5358efb19444e9ca1337e6a91cac0a0bf19f0ba41f94a8206eb8d4b1c5c7f667,False,500,600,20.0,0.02,100,3000,2.4,0.004,2.4,0.004,5.42,0.009033333333333332,2,0.0033333333333333335,,667.06,,0.0050556866666666665
A,1.2,14,29742,70044a0a96d5238e57f750b24ae3f8095e82b3c8e1597a9bb56d17aad082b75d,False,500,600,20.0,0.02,100,3000,1.58,0.0026333333333333334,1.58,0.0026333333333333334,4.66,0.0077666666666666665,1,0.0016666666666666668,,492.17,,0.003214056666666667
A,1.2,15,31745,3e7878f410def7d62f3dd65ddc530b8cda7bf923e8974170752484b08bc1611c,False,500,600,20.0,0.02,100,3000,1.14,0.0018999999999999998,1.14,0.0018999999999999998,3.29,0.005483333333333333,1,0.0016666666666666668,,679.34,,0.002543113333333333
A,1.2,16,33748,651f6d237eb3f6c3c19c627b8f42e468443477ff75012b18d2c14fbbfd2c2edf,True,500,600,20.0,0.02,100,3000,0.96,0.0015999999999999999,0.96,0.0015999999999999999,3.3,0.0055,0,0.0,0.04,309.26,976.5,-0.0022969133333333334
A,1.2,17,35751,df751b4a39788cd788947a4faf6dad7b2d2a191912bdc7f5a2a5d932b755cbc1,False,500,600,20.0,0.02,100,3000,2.01,0.0033499999999999997,2.01,0.0033499999999999997,4.92,0.0082,2,0.0033333333333333335,,443.45,,0.00433115
A,1.2,18,37754,309a3f0b179914fc4d44542f7a5fa7a25100dc46b126999d83a5a8c4f4dfb1a2,False,500,600,20.0,0.02,100,3000,1.0,0.0016666666666666668,1.0,0.0016666666666666668,4.09,0.006816666666666666,1,0.0016666666666666668,,213.85,,0.0021546166666666666
A,1.2,19,39757,6ca2d893d357e6222af6d6744d455a09287e8f432ee4569741dc22fd147e637f,True,500,600,20.0,0.02,100,3000,0.46,0.0007666666666666667,0.46,0.0007666666666666667,1.61,0.0026833333333333336,0,0.0,0.55,911.87,1153.6727272727273,-0.053929376666666674
A,1.2,20,41760,c5841a04765dfc844d644a881f22c1ab9b87ad797f42f244210a24d2b49b2246,True,500,600,20.0,0.02,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,437.18,437.18,-0.09985427333333334
A,1.2,21,43763,8f8adb312a98d2375b54828fbabff59932b9ea3e3906870a085ebb707bd7689b,True,500,600,20.0,0.02,100,3000,0.76,0.0012666666666666666,0.76,0.0012666666666666666,2.53,0.004216666666666666,0,0.0,0.24,483.13,946.5,-0.022572290000000002
A,1.2,22,45766,aa999d8a05a6521a5c6b2f035f876034928828a6f6c1f9b28f4eca4dbf40ef08,False,500,600,20.0,0.02,100,3000,2.17,0.0036166666666666665,2.17,0.0036166666666666665,4.47,0.007449999999999999,2,0.0033333333333333335,,837.85,,0.004729283333333333
A,1.2,23,47769,27f8863b01a77516c42eeb40dac09aa0a14207dcb396d706bb21bfb99cbbfb9f,True,500,600,20.0,0.02,100,3000,0.98,0.0016333333333333332,0.98,0.0016333333333333332,3.83,0.006383333333333334,0,0.0,0.02,332.28,586.5,-0.00025590666666666683
A,1.2,24,49772,3894bb0653e690843f3c6cd71b0b1c91a18996e24743aff1d3a356df14743dc9,False,500,600,20.0,0.02,100,3000,1.21,0.0020166666666666666,1.21,0.0020166666666666666,3.52,0.005866666666666667,1,0.0016666666666666668,,979.25,,0.00275975
A,1.2,25,51775,8d48d424dcf79cdc86e4ae8aeaf5811b23b37dc8c5bc47c1daefb53a680e8f47,True,500,600,20.0,0.02,100,3000,0.84,0.0014,0.84,0.0014,3.09,0.00515,0,0.0,0.16,284.8,1263.125,-0.014505066666666667
A,1.2,26,53778,db813954ccedf890dd33a71aab5ec9ae396c378a2e112ff6b0cd1035a4c4de3e,True,500,600,20.0,0.02,100,3000,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,113.02,113.02,-0.09996232666666667
A,1.2,27,55781,8cfe51a5a6ef051a69b48d051feebe17932eb75e66a19bd3aabb4877b2bb70cb,True,500,600,20.0,0.02,100,3000,0.07,0.00011666666666666668,0.07,0.00011666666666666668,0.24,0.00039999999999999996,0,0.0,0.93,754.92,765.989247311828,-0.09263169333333335
