problem,size,mode,stage,candidate_id,rank,graph_type,instance_seed,EbNo_dB,kw,kr,alpha,alpha_mode,psa_p,lambda_mem,response_lambda,I0_min,I0_max,I0_schedule_type,I0_schedule_shape,I0_hold_fraction,decision_method,burn_in,sample_window,n_cycles,BER,FER,syndrome_violation,BP_BER,BP_FER,BER_ratio_to_BP,FER_ratio_to_BP,best_cut,normalized_cut,approximation_ratio,best_unsat,mean_unsat,mean_unsat_rate,best_unsat_rate,std_unsat,valid_assignment_rate,success_rate,score,seed,mean_cut,mean_normalized_cut,convergence_cycle,reference_cut,n_edges
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,11,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.16,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.8,0.731789369524225,1.0,,,,,,,0.06800000000000002,-0.7307940640067837,1087109,,0.7301140640067837,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,12,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.2,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3709.0,0.7318294662736486,1.0,,,,,,,0.04,-0.7306212883333754,1095028,,0.7302212883333754,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,13,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.25,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3707.8,0.7315910444351058,1.0,,,,,,,0.05600000000000001,-0.7306114728627713,1102947,,0.7300514728627713,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,14,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.3,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.6,0.731748730967636,1.0,,,,,,,0.044,-0.7302872669603399,1110866,,0.7298472669603399,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,15,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.35,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.2,0.7316711405504442,1.0,,,,,,,0.036,-0.730232925917115,1118785,,0.729872925917115,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,16,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.4,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.6,0.7317491436705689,1.0,,,,,,,0.027999999999999997,-0.7300188214826144,1126704,,0.7297388214826145,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,17,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.45,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.6,0.731748326683908,1.0,,,,,,,0.028000000000000004,-0.7298716785120095,1134623,,0.7295916785120096,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,18,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.5,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.8,0.7317891887050336,1.0,,,,,,,0.032,-0.72990049040921,1142542,,0.72958049040921,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,19,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.55,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3707.8,0.7315908149241599,1.0,,,,,,,0.04,-0.729891826222689,1150461,,0.729491826222689,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,20,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.6,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.2,0.7316696783267,1.0,,,,,,,0.024,-0.7293819749229056,1158380,,0.7291419749229056,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,21,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.65,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3708.0,0.7316329559770426,1.0,,,,,,,0.04,-0.7295105494374633,1166299,,0.7291105494374633,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,22,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.7,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3705.4,0.7311150140710674,1.0,,,,,,,0.036000000000000004,-0.7289665924831598,1174218,,0.7286065924831597,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,23,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.75,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3706.4,0.7313164323340482,1.0,,,,,,,0.032,-0.7287125137342292,1182137,,0.7283925137342292,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,24,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.8,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3704.6,0.7309616419827876,1.0,,,,,,,0.024,-0.7279957520871375,1190056,,0.7277557520871375,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,25,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.85,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3703.2,0.7306821279617642,1.0,,,,,,,0.028000000000000004,-0.7275524685013084,1197975,,0.7272724685013084,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,26,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.9,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3703.6,0.7307624363329388,1.0,,,,,,,0.024,-0.7264274446286394,1205894,,0.7261874446286394,,,
maxcut,N1000_ERp0p01,tau_pSA,memory_sweep,27,0,,,,4.872506607471347,0.0,1.0,fixed,0.3249696008654838,0.0,0.95,0.0868232292078216,0.3286705739399725,piecewise,1.3901832987721738,0.24087068606910197,best_state,919,1946,3000,,,,,,,,3696.0,0.7292708360921768,1.0,,,,,,,0.024,-0.7245208872305515,1213813,,0.7242808872305515,,,
